countryname,countrycode,co2,gdp,anio
Chipre                                                                ,CYP ,2760.5065900,,1970
República Checa                                                       ,CZE ,212540.4290000,,1970
Alemania                                                              ,DEU ,1286569.8500000,2761.1668360,1970
Djibouti                                                              ,DJI ,1048.3954400,,1970
Dominica                                                              ,DMA ,51.0330440,,1970
Dinamarca                                                             ,DNK ,78803.6500000,3464.4551560,1970
República Dominicana                                                  ,DOM ,8865.8224000,330.1316526,1970
Argelia                                                               ,DZA ,34603.8245000,336.2248556,1970
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,3415737.2770000,113.4607648,1970
inicial del dividendo demográfico                                     ,EAR ,4042013.4980000,223.7419330,1970
Asia oriental y el Pacífico                                           ,EAS ,4878563.3910000,315.6654448,1970
Europa y Asia central (excluido altos ingresos)                       ,ECA ,3593986.0840000,,1970
Europa y Asia central                                                 ,ECS ,9050460.7340000,1377.5703310,1970
Ecuador                                                               ,ECU ,13651.5739000,471.6307195,1970
"Egipto, República Árabe de                                            ",EGY ,56857.5010000,233.0137163,1970
Zona del Euro                                                         ,EMU ,3346873.6840000,2237.3213200,1970
Eritrea                                                               ,ERI ,2915.0338000,,1970
España                                                                ,ESP ,173364.3620000,1212.2893550,1970
Estonia                                                               ,EST ,64921.3432000,,1970
Etiopía                                                               ,ETH ,54446.0700000,,1970
Unión Europea                                                         ,EUU ,4595428.7110000,1879.6124590,1970
Frágiles y situaciones de conflicto afectados                         ,FCS ,3061234.2390000,141.1182453,1970
Finlandia                                                             ,FIN ,58988.5700000,2465.6448800,1970
Fiji                                                                  ,FJI ,1144.0941300,422.3867324,1970
Francia                                                               ,FRA ,614501.5700000,2857.2521760,1970
Islas Feroe                                                           ,FRO ,0.0000000,,1970
Micronesia (Estados Federados de)                                     ,FSM ,22.1282570,,1970
Gabón                                                                 ,GAB ,6244.1816000,549.4566148,1970
Reino Unido                                                           ,GBR ,839587.4100000,2347.5443180,1970
Georgia                                                               ,GEO ,49641.5950000,,1970
Ghana                                                                 ,GHA ,21483.2510000,253.5665638,1970
Gibraltar                                                             ,GIB ,75.0005781,,1970
Guinea                                                                ,GIN ,49112.8680000,,1970
Gambia                                                                ,GMB ,806.0758700,112.6091961,1970
Guinea-Bissau                                                         ,GNB ,915.5468000,111.6885218,1970
Guinea Ecuatorial                                                     ,GNQ ,120.0864560,218.2084090,1970
Grecia                                                                ,GRC ,38651.1340000,1494.3878550,1970
Granada                                                               ,GRD ,61.6309360,,1970
Groenlandia                                                           ,GRL ,0.0000000,1498.2764370,1970
Guatemala                                                             ,GTM ,8503.6409000,349.0249756,1970
Guam                                                                  ,GUM ,40.1770740,,1970
Guyana                                                                ,GUY ,13431.8966000,379.8937205,1970
Ingreso alto                                                          ,HIC ,13121833.6300000,2726.1655320,1970
"Hong Kong, Región Administrativa Especial                             ",HKG ,10326.9476300,960.0319615,1970
Honduras                                                              ,HND ,6767.3700000,266.1362102,1970
Países pobres muy endeudados (PPME)                                   ,HPC ,2900772.1850000,154.5299034,1970
Croacia                                                               ,HRV ,25740.6550000,,1970
Haití                                                                 ,HTI ,4507.6637000,70.8262853,1970
Hungría                                                               ,HUN ,87733.1570000,,1970
Maldivas                                                              ,MDV ,21.3782936,,1970
Sólo BIRF                                                             ,IBD ,10632087.2500000,230.2515923,1970
BIRF y la AIF                                                         ,IBT ,14541370.3100000,219.0689445,1970
total de la AIF                                                       ,IDA ,3909283.0560000,165.1641322,1970
mezcla de la AIF                                                      ,IDB ,434268.8371000,202.7753144,1970
Indonesia                                                             ,IDN ,339677.0800000,79.7145361,1970
Sólo AIF                                                              ,IDX ,3475014.2180000,150.8517007,1970
Isla de Man                                                           ,IMN ,0.0000000,,1970
India                                                                 ,IND ,746498.1100000,112.4344935,1970
No clasificado                                                        ,INX ,0.0000000,,1970
Irlanda                                                               ,IRL ,47233.2440000,1488.2946990,1970
"Irán, República Islámica del                                          ",IRN ,141820.3320000,384.9441235,1970
Iraq                                                                  ,IRQ ,51298.7594000,330.8852017,1970
Islandia                                                              ,ISL ,3109.3799000,2580.2277020,1970
Israel                                                                ,ISR ,17255.7912000,2370.0963910,1970
Italia                                                                ,ITA ,388249.3060000,2106.8639530,1970
Jamaica                                                               ,JAM ,7210.3984000,748.9574615,1970
Jordania                                                              ,JOR ,2090.9516100,371.5727679,1970
Japón                                                                 ,JPN ,941132.5840000,2037.5599010,1970
Kazajstán                                                             ,KAZ ,186230.1590000,,1970
Kenya                                                                 ,KEN ,21917.2860000,141.8804934,1970
Kirguistán                                                            ,KGZ ,15173.6805000,,1970
Camboya                                                               ,KHM ,23775.9907000,102.6789615,1970
Kiribati                                                              ,KIR ,0.0000000,279.4721422,1970
Saint Kitts y Nevis                                                   ,KNA ,64.7725240,363.1664550,1970
"Corea, República de                                                   ",KOR ,88641.3520000,279.3049689,1970
Kuwait                                                                ,KWT ,68097.3281000,3860.5478920,1970
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2374322.7040000,580.7851393,1970
República Democrática Popular Lao                                     ,LAO ,22771.9920000,,1970
Líbano                                                                ,LBN ,6392.4529000,,1970
Liberia                                                               ,LBR ,1688.8839000,,1970
Libia                                                                 ,LBY ,70829.5514000,,1970
Santa Lucía                                                           ,LCA ,140.2949560,,1970
América Latina y el Caribe                                            ,LCN ,2454614.9330000,613.0847716,1970
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,3335411.7900000,,1970
Países de ingreso bajo                                                ,LIC ,2162926.6120000,142.2558418,1970
Liechtenstein                                                         ,LIE ,0.0000000,4236.7314340,1970
Sri Lanka                                                             ,LKA ,16466.9003000,183.9274715,1970
Mauritania                                                            ,MRT ,4924.7542000,269.8035509,1970
Países de ingreso mediano bajo                                        ,LMC ,3705324.5290000,150.7238135,1970
Ingreso mediano y bajo                                                ,LMY ,13935338.1700000,212.4261244,1970
Lesotho                                                               ,LSO ,1794.4611000,66.8061894,1970
avanzada del dividendo demográfico                                    ,LTE ,7391225.6570000,256.8096427,1970
Lituania                                                              ,LTU ,102299.2510000,,1970
Luxemburgo                                                            ,LUX ,19411.8712000,4449.5403870,1970
Letonia                                                               ,LVA ,45385.3107000,,1970
"Región Administrativa Especial de Macao, China                        ",MAC ,272.7945278,,1970
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1970
Marruecos                                                             ,MAR ,19559.2970000,246.0157693,1970
Mónaco                                                                ,MCO ,0.0000000,12479.7252600,1970
República de Moldova                                                  ,MDA ,26313.2626000,,1970
Madagascar                                                            ,MDG ,45314.0720000,169.0705601,1970
Oriente Medio y Norte de África                                       ,MEA ,634578.7486000,299.8755303,1970
México                                                                ,MEX ,210547.8556000,689.7949287,1970
Islas Marshall                                                        ,MHL ,2.4735878,,1970
 Ingreso mediano                                                      ,MIC ,11772411.5500000,218.2050032,1970
Macedonia del Norte                                                   ,MKD ,12061.4093000,,1970
Malí                                                                  ,MLI ,25111.3890000,60.4756500,1970
Malta                                                                 ,MLT ,827.1855700,828.4216803,1970
Myanmar                                                               ,MMR ,655739.1200000,,1970
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,408996.9052000,,1970
Montenegro                                                            ,MNE ,0.0000000,,1970
Mongolia                                                              ,MNG ,13026.3440000,,1970
Mariana                                                               ,MNP ,2.6622976,,1970
Mozambique                                                            ,MOZ ,45072.9960000,,1970
Mauricio                                                              ,MUS ,693.4602400,,1970
Malawi                                                                ,MWI ,6200.6142000,61.7655370,1970
Malasia                                                               ,MYS ,113374.2398000,357.6567994,1970
América del Norte                                                     ,NAC ,5895826.5250000,5129.0918440,1970
Namibia                                                               ,NAM ,7251.1455000,,1970
Nueva Caledonia                                                       ,NCL ,0.0000000,3203.7114460,1970
Níger                                                                 ,NER ,8021.2861000,144.0851258,1970
Nigeria                                                               ,NGA ,74939.7320000,224.1044767,1970
Nicaragua                                                             ,NIC ,8313.1054000,322.7016355,1970
Países Bajos                                                          ,NLD ,183916.7740000,2927.0729580,1970
Noruega                                                               ,NOR ,57051.3810000,3306.2194760,1970
Nepal                                                                 ,NPL ,19946.0752000,71.7186030,1970
Nauru                                                                 ,NRU ,0.0000000,,1970
Nueva Zelandia                                                        ,NZL ,49600.5630000,2311.0276050,1970
Miembros OCDE                                                         ,OED ,13038270.3600000,2607.0777100,1970
Omán                                                                  ,OMN ,11262.6603600,354.0776984,1970
Otros Estados pequeos                                                 ,OSS ,133928.8931000,285.9226336,1970
Pakistán                                                              ,PAK ,87131.5379000,172.4656720,1970
Panamá                                                                ,PAN ,5712.0345000,889.2382930,1970
Perú                                                                  ,PER ,55258.2800000,552.1795636,1970
Filipinas                                                             ,PHL ,78220.6350000,186.7746806,1970
Palau                                                                 ,PLW ,0.0000000,,1970
Papua Nueva Guinea                                                    ,PNG ,6716.2282000,231.9472011,1970
Polonia                                                               ,POL ,466179.5900000,,1970
previa al dividendo demográfico                                       ,PRE ,2826299.4990000,98.2108602,1970
Puerto Rico                                                           ,PRI ,2377.5168600,1852.3546730,1970
"Corea, República Popular Democrática de                               ",PRK ,94041.9170000,,1970
Portugal                                                              ,PRT ,26924.8310000,934.0820758,1970
Paraguay                                                              ,PRY ,52446.2980000,240.2699212,1970
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1970
Estados pequeos de las Islas del Pacfico                              ,PSS ,5144.6289380,,1970
posterior al dividendo demográfico                                    ,PST ,12754630.6400000,2773.9660780,1970
Polinesia Francesa                                                    ,PYF ,0.0000000,2299.0723490,1970
Qatar                                                                 ,QAT ,13147.5386800,2755.7326170,1970
Rumania                                                               ,ROU ,176279.4910000,,1970
Federación de Rusia                                                   ,RUS ,2240872.9700000,,1970
Rwanda                                                                ,RWA ,2033.9629000,58.5251674,1970
Asia meridional                                                       ,SAS ,997942.6069000,120.1323437,1970
Arabia Saudita                                                        ,SAU ,78220.3308000,921.3459441,1970
Sudán                                                                 ,SDN ,59376.7540000,176.9540538,1970
Senegal                                                               ,SEN ,8236.3061000,304.7343053,1970
Singapur                                                              ,SGP ,0.0000000,925.8039129,1970
Islas Salomón                                                         ,SLB ,3570.2862000,,1970
Sierra Leona                                                          ,SLE ,7406.0861000,158.2614296,1970
El Salvador                                                           ,SLV ,4927.5951000,308.4397022,1970
San Marino                                                            ,SMR ,0.0000000,,1970
Somalia                                                               ,SOM ,13181.7000000,93.6547077,1970
Serbia                                                                ,SRB ,0.0000000,,1970
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,3144352.5890000,221.3819604,1970
Sudán del Sur                                                         ,SSD ,0.0000000,,1970
África al sur del Sahara                                              ,SSF ,3145184.8610000,221.8006313,1970
Pequeños Estados                                                      ,SST ,174690.9483000,462.6070095,1970
Santo Tomé y Príncipe                                                 ,STP ,39.2995970,,1970
Suriname                                                              ,SUR ,10002.5777000,747.1509604,1970
República Eslovaca                                                    ,SVK ,53503.7620000,,1970
Eslovenia                                                             ,SVN ,11111.9233000,,1970
Suecia                                                                ,SWE ,113240.3490000,4736.2171490,1970
Eswatini                                                              ,SWZ ,1607.1763000,260.0277731,1970
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1970
Seychelles                                                            ,SYC ,138.8121750,343.8811821,1970
República Árabe Siria                                                 ,SYR ,11176.8869000,337.0395839,1970
Islas Turcas y Caicos                                                 ,TCA ,1.4653646,,1970
Chad                                                                  ,TCD ,14368.3770000,128.7919150,1970
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,3321682.2860000,114.7081228,1970
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,4262185.8200000,,1970
Togo                                                                  ,TGO ,9572.3180000,120.0538809,1970
Tailandia                                                             ,THA ,109547.8830000,192.1276287,1970
Tayikistán                                                            ,TJK ,7693.7633000,,1970
Turkmenistán                                                          ,TKM ,29940.8903100,,1970
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2405377.8250000,595.5463913,1970
Timor-Leste                                                           ,TLS ,587.7531810,,1970
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,408996.9052000,,1970
Tonga                                                                 ,TON ,56.6368860,,1970
Asia meridional (BIRF y la AIF)                                       ,TSA ,997942.6069000,120.1323437,1970
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,3145184.8610000,221.8006313,1970
Trinidad y Tobago                                                     ,TTO ,0.0000000,869.3513582,1970
Túnez                                                                 ,TUN ,8479.4321000,284.2204545,1970
Turquía                                                               ,TUR ,94428.8500000,489.9302693,1970
Tuvalu                                                                ,TUV ,2.2659140,,1970
Tanzanía                                                              ,TZA ,98932.7450000,,1970
Uganda                                                                ,UGA ,14722.5590000,133.9716800,1970
Ucrania                                                               ,UKR ,560722.4000000,,1970
Ingreso mediano alto                                                  ,UMC ,8067087.0250000,266.3362412,1970
Uruguay                                                               ,URY ,25510.6300000,760.5886890,1970
Estados Unidos                                                        ,USA ,5400503.5000000,5234.2966660,1970
Uzbekistán                                                            ,UZB ,82935.1978900,,1970
San Vicente y las Granadinas                                          ,VCT ,67.6305450,203.8471312,1970
Venezuela                                                             ,VEN ,137392.3040000,1014.4535300,1970
Islas Vírgenes Británicas                                             ,VGB ,31.9016000,,1970
Islas Vírgenes (EE.UU.)                                               ,VIR ,21.7695850,,1970
Viet Nam                                                              ,VNM ,79128.7160000,,1970
Vanuatu                                                               ,VUT ,230.1668100,,1970
Mundo                                                                 ,WLD ,27660218.4700000,803.9465967,1970
Samoa                                                                 ,WSM ,116.5771530,,1970
Kosovo                                                                ,XKX ,0.0000000,,1970
"Yemen, Rep. del                                                       ",YEM ,4839.5209000,,1970
Sudáfrica                                                             ,ZAF ,253769.7130000,834.5527676,1970
Zambia                                                                ,ZMB ,234168.0700000,436.7687128,1970
Zimbabwe                                                              ,ZWE ,24033.9270000,356.2296015,1970
