countryname,countrycode,co2,gdp,anio
Afganistán                                                            ,AFG ,17981.3072900,591.1627590,2011
Angola                                                                ,AGO ,40878.6519600,4615.4680280,2011
Albania                                                               ,ALB ,8712.2963650,4437.1428850,2011
Andorra                                                               ,AND ,0.0000000,43335.3288600,2011
El mundo árabe                                                        ,ARB ,2483349.1040000,6867.6920470,2011
Emiratos Árabes Unidos                                                ,ARE ,199342.5226000,39194.6766200,2011
Argentina                                                             ,ARG ,372873.1438000,12848.8642000,2011
Armenia                                                               ,ARM ,12417.7361200,3525.8047470,2011
Samoa Americana                                                       ,ASM ,57.7435093,10294.3022700,2011
Antigua y Barbuda                                                     ,ATG ,537.8058389,12746.2050200,2011
Australia                                                             ,AUS ,785795.1500000,62517.8337500,2011
Austria                                                               ,AUT ,92315.0526000,51374.9584100,2011
Curacao                                                               ,CUW ,0.0000000,20146.3864100,2011
Azerbaiyán                                                            ,AZE ,53982.8325100,7189.6912290,2011
Burundi                                                               ,BDI ,6151.9955360,249.5779794,2011
Bélgica                                                               ,BEL ,137517.8679000,47348.5250200,2011
Benin                                                                 ,BEN ,33289.5519200,1130.2731320,2011
Burkina Faso                                                          ,BFA ,43660.1502100,751.1729572,2011
Bangladesh                                                            ,BGD ,180498.4330000,861.7584443,2011
Bulgaria                                                              ,BGR ,72946.6230700,7806.3486520,2011
Bahrein                                                               ,BHR ,31941.0424400,22514.2379500,2011
Bahamas                                                               ,BHS ,4726.3793160,28006.3797200,2011
Bosnia y Herzegovina                                                  ,BIH ,26405.8441200,5092.5519430,2011
Belarús                                                               ,BLR ,108921.4347000,6519.2301950,2011
Belice                                                                ,BLZ ,1536.2374370,4423.4897970,2011
Bermudas                                                              ,BMU ,614.8756515,85973.1584200,2011
Bolivia                                                               ,BOL ,620981.9555000,2346.3371700,2011
Brasil                                                                ,BRA ,2953040.5190000,13245.6125000,2011
Barbados                                                              ,BRB ,0.0000000,16458.3532100,2011
Brunei Darussalam                                                     ,BRN ,14494.4915200,47055.8411200,2011
Bhután                                                                ,BTN ,3259.6073900,2563.2575270,2011
Botswana                                                              ,BWA ,81891.0361500,7617.3250940,2011
República Centroafricana                                              ,CAF ,513289.5157000,551.7500966,2011
Canadá                                                                ,CAN ,1033481.9820000,52087.4463800,2011
Europa Central y del Báltico                                          ,CEB ,999303.1270000,13889.3857800,2011
Suiza                                                                 ,CHE ,53066.8668600,88415.6280600,2011
Islas del Canal                                                       ,CHI ,0.0000000,,2011
Islas Caimán                                                          ,CYM ,0.0000000,72328.4116400,2011
Chile                                                                 ,CHL ,117661.6806000,14637.2402400,2011
China                                                                 ,CHN ,12064260.0000000,5618.1324910,2011
Côte d'Ivoire                                                         ,CIV ,33027.4827200,1208.5830260,2011
Camerún                                                               ,CMR ,100386.5460000,1405.0943920,2011
"Congo, República Democrática del                                      ",COD ,800756.9416000,387.0824654,2011
"Congo, República del                                                  ",COG ,35504.4557800,3286.6945350,2011
Colombia                                                              ,COL ,170199.5790000,7335.1105100,2011
Comoras                                                               ,COM ,554.3356601,1447.9635870,2011
Cabo Verde                                                            ,CPV ,0.0000000,3740.3890990,2011
Costa Rica                                                            ,CRI ,11994.6875200,9121.9325180,2011
Estados pequeos del Caribe                                            ,CSS ,92087.6380500,9762.0534630,2011
Cuba                                                                  ,CUB ,51170.7478500,6139.7193300,2011
