countryname,countrycode,co2,gdp,anio
Ingreso alto                                                          ,HIC ,15115833.1200000,19344.9903000,1991
"Hong Kong, Región Administrativa Especial                             ",HKG ,40213.3517000,15465.8588600,1991
Honduras                                                              ,HND ,15438.3365000,911.7555181,1991
Países pobres muy endeudados (PPME)                                   ,HPC ,2519967.8720000,387.5348070,1991
Croacia                                                               ,HRV ,26347.5599100,,1991
Haití                                                                 ,HTI ,5536.0832800,483.8739050,1991
Hungría                                                               ,HUN ,90225.9680000,3350.2583230,1991
Maldivas                                                              ,MDV ,0.0000000,1064.0575780,1991
Sólo BIRF                                                             ,IBD ,18914700.4800000,1055.5664030,1991
BIRF y la AIF                                                         ,IBT ,23011256.9600000,928.0875468,1991
total de la AIF                                                       ,IDA ,4096556.4820000,405.8873229,1991
mezcla de la AIF                                                      ,IDB ,788915.0889000,515.5339753,1991
Indonesia                                                             ,IDN ,2212869.1200000,631.7828373,1991
Sólo AIF                                                              ,IDX ,3307641.3930000,349.4702973,1991
Isla de Man                                                           ,IMN ,0.0000000,,1991
India                                                                 ,IND ,1443266.2800000,303.0556053,1991
No clasificado                                                        ,INX ,0.0000000,,1991
Irlanda                                                               ,IRL ,65980.2030000,14104.0782900,1991
"Irán, República Islámica del                                          ",IRN ,309948.3990000,,1991
Iraq                                                                  ,IRQ ,70211.0230000,,1991
Islandia                                                              ,ISL ,21712.5972000,26843.2781000,1991
Israel                                                                ,ISR ,40313.9671000,13650.8411800,1991
Italia                                                                ,ITA ,506084.1730000,21956.5297600,1991
Jamaica                                                               ,JAM ,9371.5824000,1668.9880100,1991
Jordania                                                              ,JOR ,11892.6625500,1155.2333140,1991
Japón                                                                 ,JPN ,1318933.7800000,28925.0415800,1991
Kazajstán                                                             ,KAZ ,362868.4150000,1512.4850660,1991
Kenya                                                                 ,KEN ,38141.0520000,332.4189598,1991
Kirguistán                                                            ,KGZ ,30183.3567000,575.6439745,1991
Camboya                                                               ,KHM ,18192.2160000,,1991
Kiribati                                                              ,KIR ,44.2063472,644.7808349,1991
Saint Kitts y Nevis                                                   ,KNA ,0.0000000,5461.7379950,1991
"Corea, República de                                                   ",KOR ,328691.4160000,7636.9824290,1991
Kuwait                                                                ,KWT ,47185.0815000,5419.5908310,1991
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,3224558.3120000,3163.1231280,1991
República Democrática Popular Lao                                     ,LAO ,26620.3750000,234.7642311,1991
Líbano                                                                ,LBN ,9718.7249300,1605.3686070,1991
Liberia                                                               ,LBR ,1476.7873100,,1991
Libia                                                                 ,LBY ,61081.0877000,7040.7809420,1991
Santa Lucía                                                           ,LCA ,282.0645300,4383.7544460,1991
América Latina y el Caribe                                            ,LCN ,3321120.3610000,3224.2905590,1991
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,3053561.4550000,317.4716474,1991
Países de ingreso bajo                                                ,LIC ,1948018.6380000,352.2320904,1991
Liechtenstein                                                         ,LIE ,0.0000000,50898.5912500,1991
Sri Lanka                                                             ,LKA ,18031.0497000,513.2585353,1991
Mauritania                                                            ,MRT ,6220.5861000,1021.9269190,1991
Países de ingreso mediano bajo                                        ,LMC ,5469197.5380000,446.6770043,1991
Ingreso mediano y bajo                                                ,LMY ,22436641.9200000,901.2494020,1991
Lesotho                                                               ,LSO ,1872.9355000,404.1970899,1991
avanzada del dividendo demográfico                                    ,LTE ,11814146.2900000,1196.2519370,1991
Lituania                                                              ,LTU ,56222.1460000,,1991
Luxemburgo                                                            ,LUX ,13752.4970300,37007.4387500,1991
Letonia                                                               ,LVA ,31579.4731000,,1991
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,10562.3381000,1991
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1991
Marruecos                                                             ,MAR ,38293.3490000,1266.8494410,1991
Mónaco                                                                ,MCO ,0.0000000,83738.3545500,1991
República de Moldova                                                  ,MDA ,31646.0445000,,1991
Madagascar                                                            ,MDG ,43906.1878200,272.5246909,1991
Oriente Medio y Norte de África                                       ,MEA ,1094897.1630000,2124.9467000,1991
México                                                                ,MEX ,505174.0280000,3661.9478790,1991
Islas Marshall                                                        ,MHL ,0.0000000,1704.5492110,1991
 Ingreso mediano                                                      ,MIC ,20488623.2800000,945.1163303,1991
Macedonia del Norte                                                   ,MKD ,12880.3406000,2477.6855240,1991
Malí                                                                  ,MLI ,26648.8620000,315.4563173,1991
Malta                                                                 ,MLT ,2501.4692700,7558.2773830,1991
Myanmar                                                               ,MMR ,776791.2300000,,1991
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,847950.2396000,,1991
Montenegro                                                            ,MNE ,0.0000000,,1991
Mongolia                                                              ,MNG ,58062.2560000,1072.6363190,1991
Mariana                                                               ,MNP ,5.4531069,,1991
Mozambique                                                            ,MOZ ,33997.2955000,277.9342798,1991
Mauricio                                                              ,MUS ,1618.5661800,2669.3277000,1991
Malawi                                                                ,MWI ,7968.8054000,229.5275390,1991
Malasia                                                               ,MYS ,200252.3506000,2653.5267420,1991
América del Norte                                                     ,NAC ,6700374.7880000,24086.2164500,1991
Namibia                                                               ,NAM ,7246.8113000,2027.0081130,1991
Nueva Caledonia                                                       ,NCL ,0.0000000,15133.1622400,1991
Níger                                                                 ,NER ,7163.7430200,399.2315373,1991
Nigeria                                                               ,NGA ,171312.8095000,502.9141389,1991
Nicaragua                                                             ,NIC ,9569.4821000,348.8647688,1991
Países Bajos                                                          ,NLD ,232341.6810000,21732.2308000,1991
Noruega                                                               ,NOR ,64287.9220000,28596.9330000,1991
Nepal                                                                 ,NPL ,25017.0089000,202.0806100,1991
Nauru                                                                 ,NRU ,0.0000000,,1991
Nueva Zelandia                                                        ,NZL ,65434.9590000,12230.0734500,1991
Miembros OCDE                                                         ,OED ,15323942.0500000,17824.6943200,1991
Omán                                                                  ,OMN ,39183.9861000,5988.8446970,1991
Otros Estados pequeos                                                 ,OSS ,180276.1283000,3162.9505370,1991
Pakistán                                                              ,PAK ,175960.6389000,411.8594650,1991
Panamá                                                                ,PAN ,7309.7313000,2803.9415910,1991
Perú                                                                  ,PER ,57289.4200000,1524.7708740,1991
Filipinas                                                             ,PHL ,96239.3160000,715.7468201,1991
Palau                                                                 ,PLW ,0.0000000,,1991
Papua Nueva Guinea                                                    ,PNG ,58949.5509000,801.4722863,1991
Polonia                                                               ,POL ,460117.2540000,2235.5410890,1991
previa al dividendo demográfico                                       ,PRE ,2522432.5060000,449.4710641,1991
Puerto Rico                                                           ,PRI ,3012.3280000,9064.0185170,1991
"Corea, República Popular Democrática de                               ",PRK ,155908.9630000,,1991
Portugal                                                              ,PRT ,60330.0570000,8958.9853890,1991
Paraguay                                                              ,PRY ,59605.4410000,1611.4009760,1991
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1991
Estados pequeos de las Islas del Pacfico                              ,PSS ,7521.7247150,1501.5857120,1991
posterior al dividendo demográfico                                    ,PST ,14934719.8100000,19956.8768500,1991
Polinesia Francesa                                                    ,PYF ,970.2249400,16038.0491900,1991
Qatar                                                                 ,QAT ,23318.2917000,14124.2928300,1991
Rumania                                                               ,ROU ,204626.0590000,1260.7490450,1991
Federación de Rusia                                                   ,RUS ,3391970.1100000,3490.4525050,1991
Rwanda                                                                ,RWA ,3317.3907000,269.8501567,1991
Asia meridional                                                       ,SAS ,1802558.9700000,312.6661479,1991
Arabia Saudita                                                        ,SAU ,0.0000000,7883.2457380,1991
Sudán                                                                 ,SDN ,80070.1220000,432.4790979,1991
Senegal                                                               ,SEN ,10641.4706000,916.9307631,1991
Singapur                                                              ,SGP ,0.0000000,14502.3799900,1991
Islas Salomón                                                         ,SLB ,4415.8561000,998.6753869,1991
Sierra Leona                                                          ,SLE ,8258.2621600,179.3613340,1991
El Salvador                                                           ,SLV ,7558.8000820,983.1800319,1991
San Marino                                                            ,SMR ,0.0000000,,1991
Somalia                                                               ,SOM ,16221.6223100,,1991
Serbia                                                                ,SRB ,0.0000000,,1991
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2942873.3260000,654.2071358,1991
Sudán del Sur                                                         ,SSD ,0.0000000,,1991
África al sur del Sahara                                              ,SSF ,2944893.6770000,658.9470846,1991
Pequeños Estados                                                      ,SST ,230256.0130000,2993.8738150,1991
Santo Tomé y Príncipe                                                 ,STP ,102.2394310,,1991
Suriname                                                              ,SUR ,10097.4843000,1084.9747580,1991
República Eslovaca                                                    ,SVK ,63383.6550000,2691.1956060,1991
Eslovenia                                                             ,SVN ,18530.1805000,6633.7382800,1991
Suecia                                                                ,SWE ,78779.0608200,31822.8038500,1991
Eswatini                                                              ,SWZ ,2249.7633000,1367.7848140,1991
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1991
Seychelles                                                            ,SYC ,401.7845270,5314.6631280,1991
República Árabe Siria                                                 ,SYR ,54760.1869900,1012.9869000,1991
Islas Turcas y Caicos                                                 ,TCA ,8.6960629,,1991
Chad                                                                  ,TCD ,15273.5070000,304.8747696,1991
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,7812510.8190000,446.2516430,1991
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,6341351.1970000,2348.6553060,1991
Togo                                                                  ,TGO ,10948.2805000,414.7820816,1991
Tailandia                                                             ,THA ,219782.2730000,1716.4155990,1991
Tayikistán                                                            ,TJK ,22661.2671000,469.3379255,1991
Turkmenistán                                                          ,TKM ,74811.5844000,846.6461572,1991
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,3261992.0620000,3178.7193580,1991
Timor-Leste                                                           ,TLS ,529.4198800,,1991
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,847950.2396000,,1991
Tonga                                                                 ,TON ,131.1496340,1387.9967810,1991
Asia meridional (BIRF y la AIF)                                       ,TSA ,1802558.9700000,312.6661479,1991
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2944893.6770000,658.9470846,1991
Trinidad y Tobago                                                     ,TTO ,0.0000000,4318.5199960,1991
Túnez                                                                 ,TUN ,22091.5966000,1551.3768930,1991
Turquía                                                               ,TUR ,226728.4320000,2735.7078640,1991
Tuvalu                                                                ,TUV ,4.3692706,1037.5765470,1991
Tanzanía                                                              ,TZA ,81829.0900000,195.6615379,1991
Uganda                                                                ,UGA ,35319.1540000,185.0181481,1991
Ucrania                                                               ,UKR ,885209.3980000,1489.6887750,1991
Ingreso mediano alto                                                  ,UMC ,15019425.7500000,1350.9318030,1991
Uruguay                                                               ,URY ,27784.4068000,3578.2847290,1991
Estados Unidos                                                        ,USA ,6073643.8000000,24342.2589000,1991
Uzbekistán                                                            ,UZB ,171748.2331000,652.8074753,1991
San Vicente y las Granadinas                                          ,VCT ,135.0441400,2364.4376260,1991
Venezuela                                                             ,VEN ,208029.4690000,2661.0334540,1991
Islas Vírgenes Británicas                                             ,VGB ,71.6204940,,1991
Islas Vírgenes (EE.UU.)                                               ,VIR ,45.7797810,,1991
Viet Nam                                                              ,VNM ,101488.3800000,138.4474544,1991
Vanuatu                                                               ,VUT ,420.5347800,1253.1515280,1991
Mundo                                                                 ,WLD ,38587503.8500000,4464.6543120,1991
Samoa                                                                 ,WSM ,284.3237400,765.8506279,1991
Kosovo                                                                ,XKX ,0.0000000,,1991
"Yemen, Rep. del                                                       ",YEM ,14536.4477300,482.0606889,1991
Sudáfrica                                                             ,ZAF ,343391.1180000,3285.9546500,1991
Zambia                                                                ,ZMB ,174044.6664000,409.7275736,1991
Zimbabwe                                                              ,ZWE ,34132.5290000,809.0521248,1991
