countryname,countrycode,co2,gdp,anio
Afganistán                                                            ,AFG ,13545.7369000,,1985
Angola                                                                ,AGO ,36714.1908300,758.2375762,1985
Albania                                                               ,ALB ,11821.5831000,639.8659094,1985
Andorra                                                               ,AND ,0.0000000,7774.3938290,1985
El mundo árabe                                                        ,ARB ,740597.1629000,1606.7598090,1985
Emiratos Árabes Unidos                                                ,ARE ,67746.7090000,29720.9194700,1985
Argentina                                                             ,ARG ,238145.7500000,2926.1269700,1985
Armenia                                                               ,ARM ,16261.8193000,,1985
Samoa Americana                                                       ,ASM ,18.0264089,,1985
Antigua y Barbuda                                                     ,ATG ,365.0813850,3899.3287280,1985
Australia                                                             ,AUS ,456717.6440000,11437.6644600,1985
Austria                                                               ,AUT ,76926.8750000,9172.0967690,1985
Curacao                                                               ,CUW ,0.0000000,,1985
Azerbaiyán                                                            ,AZE ,61419.2836000,,1985
Burundi                                                               ,BDI ,2325.8372000,242.0582491,1985
Bélgica                                                               ,BEL ,137715.9590000,8750.8185470,1985
Benin                                                                 ,BEN ,36123.9859000,244.4109989,1985
Burkina Faso                                                          ,BFA ,9754.5720000,200.8944225,1985
Bangladesh                                                            ,BGD ,118777.2480000,245.4539042,1985
Bulgaria                                                              ,BGR ,117688.0570000,1914.5506470,1985
Bahrein                                                               ,BHR ,14634.2888400,8706.7666010,1985
Bahamas                                                               ,BHS ,3441.3643100,9893.0841770,1985
Bosnia y Herzegovina                                                  ,BIH ,27008.0474000,,1985
Belarús                                                               ,BLR ,183139.2970000,,1985
Belice                                                                ,BLZ ,527.2231800,1289.3672890,1985
Bermudas                                                              ,BMU ,683.1811810,18269.5355200,1985
Bolivia                                                               ,BOL ,153112.1880000,870.1856484,1985
Brasil                                                                ,BRA ,1322535.3470000,1648.0821040,1985
Barbados                                                              ,BRB ,1314.0802700,5500.3497220,1985
Brunei Darussalam                                                     ,BRN ,14145.2734000,15698.9452500,1985
Bhután                                                                ,BTN ,1186.9925200,370.9457553,1985
Botswana                                                              ,BWA ,8474.2880000,1042.2426770,1985
República Centroafricana                                              ,CAF ,97708.7693300,340.2015228,1985
Canadá                                                                ,CAN ,576740.4500000,14114.8077600,1985
Europa Central y del Báltico                                          ,CEB ,1724007.7070000,,1985
Suiza                                                                 ,CHE ,55914.3660000,16655.3373900,1985
Islas del Canal                                                       ,CHI ,0.0000000,,1985
Islas Caimán                                                          ,CYM ,0.0000000,,1985
Chile                                                                 ,CHL ,38220.5870000,1444.2803740,1985
China                                                                 ,CHN ,3142896.3740000,294.4588485,1985
Côte d'Ivoire                                                         ,CIV ,115934.4770000,703.5200826,1985
Camerún                                                               ,CMR ,75827.7710000,809.0934930,1985
"Congo, República Democrática del                                      ",COD ,970912.1700000,240.7880418,1985
"Congo, República del                                                  ",COG ,46417.0931000,1051.8716440,1985
Colombia                                                              ,COL ,148630.3680000,1165.0421410,1985
Comoras                                                               ,COM ,241.0356400,553.6324027,1985
Cabo Verde                                                            ,CPV ,200.0727920,441.8924506,1985
Costa Rica                                                            ,CRI ,7763.4489000,1432.0849110,1985
Estados pequeos del Caribe                                            ,CSS ,36977.1686000,2722.8412000,1985
Cuba                                                                  ,CUB ,59888.0300000,2269.8249940,1985
Chipre                                                                ,CYP ,3773.2853000,4488.2870030,1985
República Checa                                                       ,CZE ,221929.8870000,,1985
Alemania                                                              ,DEU ,1301253.1000000,9429.5692130,1985
Djibouti                                                              ,DJI ,1028.5901500,801.1727273,1985
Dominica                                                              ,DMA ,100.7450920,1632.3811550,1985
Dinamarca                                                             ,DNK ,81256.1380000,12253.1002100,1985
República Dominicana                                                  ,DOM ,14820.7807000,780.3858658,1985
Argelia                                                               ,DZA ,104029.8220000,2582.8795890,1985
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,5264936.6640000,355.1397260,1985
inicial del dividendo demográfico                                     ,EAR ,5200898.0800000,784.7014238,1985
Asia oriental y el Pacífico                                           ,EAS ,7245163.9640000,1399.4760200,1985
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4929522.0030000,,1985
Europa y Asia central                                                 ,ECS ,10878536.9100000,4653.1374470,1985
Ecuador                                                               ,ECU ,27254.1464000,1891.5606010,1985
"Egipto, República Árabe de                                            ",EGY ,115518.9010000,792.8239454,1985
Zona del Euro                                                         ,EMU ,3648259.4680000,7836.7805210,1985
Eritrea                                                               ,ERI ,3016.3538000,,1985
España                                                                ,ESP ,255905.0520000,4699.6557740,1985
Estonia                                                               ,EST ,68662.1093000,,1985
Etiopía                                                               ,ETH ,56113.3950000,233.2187248,1985
Unión Europea                                                         ,EUU ,5165147.7730000,6470.7419050,1985
Frágiles y situaciones de conflicto afectados                         ,FCS ,2591401.8630000,528.6237882,1985
Finlandia                                                             ,FIN ,68584.5416900,11398.1059500,1985
Fiji                                                                  ,FJI ,1807.2406400,1603.3298790,1985
Francia                                                               ,FRA ,561940.7200000,9763.3286100,1985
Islas Feroe                                                           ,FRO ,0.0000000,,1985
Micronesia (Estados Federados de)                                     ,FSM ,38.0503250,,1985
Gabón                                                                 ,GAB ,12286.4013400,4038.0636620,1985
Reino Unido                                                           ,GBR ,766610.1100000,8652.2165420,1985
Georgia                                                               ,GEO ,47876.4770000,,1985
Ghana                                                                 ,GHA ,22039.2870000,352.3528246,1985
Gibraltar                                                             ,GIB ,95.9759510,,1985
Guinea                                                                ,GIN ,49208.1080000,,1985
Gambia                                                                ,GMB ,993.3426700,298.6619930,1985
Guinea-Bissau                                                         ,GNB ,1210.1263000,164.9419353,1985
Guinea Ecuatorial                                                     ,GNQ ,191.8025740,176.4140568,1985
Grecia                                                                ,GRC ,80628.9231000,4813.7111800,1985
Granada                                                               ,GRD ,109.1590130,1678.1907750,1985
Groenlandia                                                           ,GRL ,0.0000000,7760.8284040,1985
Guatemala                                                             ,GTM ,13736.9985000,1233.0809440,1985
Guam                                                                  ,GUM ,57.2635875,,1985
