countryname,countrycode,co2,gdp,anio
Afganistán                                                            ,AFG ,14945.9682000,173.6537646,1974
Angola                                                                ,AGO ,40179.2335000,,1974
Albania                                                               ,ALB ,7632.6643000,,1974
Andorra                                                               ,AND ,0.0000000,6319.7390340,1974
El mundo árabe                                                        ,ARB ,679448.0058000,777.5625669,1974
Emiratos Árabes Unidos                                                ,ARE ,57411.5265500,,1974
Argentina                                                             ,ARG ,229456.3800000,2844.8636480,1974
Armenia                                                               ,ARM ,7983.8753000,,1974
Samoa Americana                                                       ,ASM ,13.9088347,,1974
Antigua y Barbuda                                                     ,ATG ,0.0000000,,1974
Australia                                                             ,AUS ,355842.8650000,6473.1651530,1974
Austria                                                               ,AUT ,75065.7590000,4630.7572070,1974
Curacao                                                               ,CUW ,0.0000000,,1974
Azerbaiyán                                                            ,AZE ,33572.7647000,,1974
Burundi                                                               ,BDI ,2346.4721000,94.6853216,1974
Bélgica                                                               ,BEL ,172793.0450000,5733.7981710,1974
Benin                                                                 ,BEN ,29558.8110000,174.0141491,1974
Burkina Faso                                                          ,BFA ,6558.1322000,124.3590305,1974
Bangladesh                                                            ,BGD ,110459.4270000,182.0199894,1974
Bulgaria                                                              ,BGR ,93954.6990000,,1974
Bahrein                                                               ,BHR ,7858.1405910,,1974
Bahamas                                                               ,BHS ,0.0000000,3416.1624890,1974
Bosnia y Herzegovina                                                  ,BIH ,25690.5627000,,1974
Belarús                                                               ,BLR ,155506.2520000,,1974
Belice                                                                ,BLZ ,391.1245200,786.0690920,1974
Bermudas                                                              ,BMU ,0.0000000,5853.9325840,1974
Bolivia                                                               ,BOL ,134838.3370000,429.2976474,1974
Brasil                                                                ,BRA ,1098489.8020000,1004.1049100,1974
Barbados                                                              ,BRB ,705.7491800,1274.5431630,1974
Brunei Darussalam                                                     ,BRN ,10317.1182200,6923.0878920,1974
Bhután                                                                ,BTN ,925.1355700,,1974
Botswana                                                              ,BWA ,7575.3460000,428.1918429,1974
República Centroafricana                                              ,CAF ,78705.8173300,146.2276153,1974
Canadá                                                                ,CAN ,538398.9500000,7033.0110340,1974
Europa Central y del Báltico                                          ,CEB ,1475796.6260000,,1974
Suiza                                                                 ,CHE ,51878.5821000,8743.9927230,1974
Islas del Canal                                                       ,CHI ,0.0000000,,1974
Islas Caimán                                                          ,CYM ,92.7605033,,1974
Chile                                                                 ,CHL ,43829.4910000,1554.3885480,1974
China                                                                 ,CHN ,2073854.5100000,160.1400937,1974
Côte d'Ivoire                                                         ,CIV ,98016.6410000,501.5534975,1974
Camerún                                                               ,CMR ,54887.4910000,311.2194943,1974
"Congo, República Democrática del                                      ",COD ,892820.4200000,430.7019839,1974
"Congo, República del                                                  ",COG ,44108.9222000,392.3210842,1974
Colombia                                                              ,COL ,123319.1570000,525.5258191,1974
Comoras                                                               ,COM ,218.7062300,,1974
Cabo Verde                                                            ,CPV ,216.0882140,,1974
Costa Rica                                                            ,CRI ,6211.1368000,816.0372621,1974
Estados pequeos del Caribe                                            ,CSS ,31665.9965800,1285.4842820,1974
Cuba                                                                  ,CUB ,47918.4110000,1223.6910870,1974
Chipre                                                                ,CYP ,2681.5240100,,1974
República Checa                                                       ,CZE ,195493.3009000,,1974
Alemania                                                              ,DEU ,1336033.7200000,5639.0776180,1974
Djibouti                                                              ,DJI ,1225.7925000,,1974
Dominica                                                              ,DMA ,61.7547680,,1974
Dinamarca                                                             ,DNK ,71615.3790000,6770.7500270,1974
República Dominicana                                                  ,DOM ,11816.9527000,583.4841886,1974
Argelia                                                               ,DZA ,59317.0879000,817.9883085,1974
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,3357603.4520000,178.3690647,1974
inicial del dividendo demográfico                                     ,EAR ,4089808.8990000,431.5922092,1974
Asia oriental y el Pacífico                                           ,EAS ,5081045.4920000,602.2725571,1974
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4074090.5280000,,1974
Europa y Asia central                                                 ,ECS ,9936637.4650000,2601.9263700,1974
Ecuador                                                               ,ECU ,15880.1861000,970.0114387,1974
"Egipto, República Árabe de                                            ",EGY ,61890.4890000,244.7472020,1974
Zona del Euro                                                         ,EMU ,3674724.0360000,4401.7903720,1974
Eritrea                                                               ,ERI ,2868.3485000,,1974
España                                                                ,ESP ,225300.0350000,2749.9246310,1974
Estonia                                                               ,EST ,69064.0488000,,1974
Etiopía                                                               ,ETH ,51260.3370000,,1974
Unión Europea                                                         ,EUU ,5014162.3500000,3667.5679260,1974
Frágiles y situaciones de conflicto afectados                         ,FCS ,2113902.5850000,271.0268535,1974
Finlandia                                                             ,FIN ,64265.4550000,5297.6077840,1974
Fiji                                                                  ,FJI ,1376.4827900,987.9289918,1974
Francia                                                               ,FRA ,674903.0000000,5328.2417470,1974
Islas Feroe                                                           ,FRO ,0.0000000,,1974
Micronesia (Estados Federados de)                                     ,FSM ,26.8230790,,1974
Gabón                                                                 ,GAB ,7982.3900700,2432.8246810,1974
Reino Unido                                                           ,GBR ,823515.6800000,3665.8627980,1974
Georgia                                                               ,GEO ,57002.9760000,,1974
Ghana                                                                 ,GHA ,19453.7264000,296.8898411,1974
Gibraltar                                                             ,GIB ,0.0000000,,1974
Guinea                                                                ,GIN ,41686.1340000,,1974
Gambia                                                                ,GMB ,799.0640800,183.0814150,1974
Guinea-Bissau                                                         ,GNB ,942.8010900,130.3665283,1974
Guinea Ecuatorial                                                     ,GNQ ,131.2259210,354.2894549,1974
Grecia                                                                ,GRC ,54286.2437000,2828.7484320,1974
Granada                                                               ,GRD ,66.6417760,,1974
Groenlandia                                                           ,GRL ,0.0000000,3432.7060330,1974
Guatemala                                                             ,GTM ,10379.2405000,527.4176968,1974
Guam                                                                  ,GUM ,42.0724455,,1974
Guyana                                                                ,GUY ,12151.6933000,588.1362199,1974
Ingreso alto                                                          ,HIC ,14309347.2600000,4621.7635760,1974
"Hong Kong, Región Administrativa Especial                             ",HKG ,12406.2372800,2144.6077130,1974
Honduras                                                              ,HND ,8624.2293000,338.1559924,1974
Países pobres muy endeudados (PPME)                                   ,HPC ,1921886.4000000,240.7162588,1974
Croacia                                                               ,HRV ,28323.1120000,,1974
Haití                                                                 ,HTI ,4762.0465000,112.9961569,1974
Hungría                                                               ,HUN ,102087.7950000,,1974
Maldivas                                                              ,MDV ,26.2865913,,1974
Sólo BIRF                                                             ,IBD ,11359490.8500000,420.3416903,1974
BIRF y la AIF                                                         ,IBT ,14175749.8400000,389.1045638,1974
total de la AIF                                                       ,IDA ,2816258.9850000,243.7127523,1974
mezcla de la AIF                                                      ,IDB ,487940.6168000,292.4199229,1974
Indonesia                                                             ,IDN ,329453.1500000,202.4953847,1974
Sólo AIF                                                              ,IDX ,2328318.3680000,225.9235950,1974
Isla de Man                                                           ,IMN ,0.0000000,,1974
India                                                                 ,IND ,796885.3600000,163.4781112,1974
No clasificado                                                        ,INX ,0.0000000,,1974
Irlanda                                                               ,IRL ,53311.1718000,2519.9416950,1974
"Irán, República Islámica del                                          ",IRN ,204615.7760000,1453.7345800,1974
Iraq                                                                  ,IRQ ,63205.9827000,1018.0957830,1974
Islandia                                                              ,ISL ,7680.9842000,7051.1351010,1974
Israel                                                                ,ISR ,20110.2957000,4838.9102750,1974
Italia                                                                ,ITA ,444569.7490000,3621.1458390,1974
Jamaica                                                               ,JAM ,9585.1143000,1188.5530460,1974
Jordania                                                              ,JOR ,2817.7232600,596.4204473,1974
Japón                                                                 ,JPN ,1124069.4010000,4353.8243550,1974
Kazajstán                                                             ,KAZ ,214080.4990000,,1974
Kenya                                                                 ,KEN ,24133.1270000,227.3634428,1974
Kirguistán                                                            ,KGZ ,17793.0798200,,1974
Camboya                                                               ,KHM ,10235.1132000,78.1119936,1974
Kiribati                                                              ,KIR ,0.0000000,1576.1539830,1974
Saint Kitts y Nevis                                                   ,KNA ,71.3987940,710.9469479,1974
"Corea, República de                                                   ",KOR ,112906.5500000,563.3559578,1974
Kuwait                                                                ,KWT ,54816.6481000,13521.7095100,1974
