countryname,countrycode,co2,gdp,anio
Francia                                                               ,FRA ,629907.5050000,3169.0349920,1971
Islas Feroe                                                           ,FRO ,0.0000000,,1971
Micronesia (Estados Federados de)                                     ,FSM ,24.9448940,,1971
Gabón                                                                 ,GAB ,4699.5516600,635.4958568,1971
Reino Unido                                                           ,GBR ,837410.7700000,2649.8015140,1971
Georgia                                                               ,GEO ,49655.6150000,,1971
Ghana                                                                 ,GHA ,21120.5760000,269.3683252,1971
Gibraltar                                                             ,GIB ,0.0000000,,1971
Guinea                                                                ,GIN ,48043.5820000,,1971
Gambia                                                                ,GMB ,817.5322100,116.5587618,1971
Guinea-Bissau                                                         ,GNB ,908.9924000,109.3318389,1971
Guinea Ecuatorial                                                     ,GNQ ,121.6229380,217.3258292,1971
Grecia                                                                ,GRC ,43150.9068000,1652.3265990,1971
Granada                                                               ,GRD ,61.5953270,,1971
Groenlandia                                                           ,GRL ,0.0000000,1876.5032390,1971
Guatemala                                                             ,GTM ,9090.5758000,355.0903711,1971
Guam                                                                  ,GUM ,38.3201820,,1971
Guyana                                                                ,GUY ,10682.1091000,395.2029189,1971
Ingreso alto                                                          ,HIC ,13264009.5000000,2996.6711330,1971
"Hong Kong, Región Administrativa Especial                             ",HKG ,10409.1744900,1106.4697170,1971
Honduras                                                              ,HND ,7399.3506000,261.2465571,1971
Países pobres muy endeudados (PPME)                                   ,HPC ,1986040.6750000,162.1786653,1971
Croacia                                                               ,HRV ,25722.9640000,,1971
Haití                                                                 ,HTI ,4635.4858000,76.2636368,1971
Hungría                                                               ,HUN ,90705.0170000,,1971
Maldivas                                                              ,MDV ,21.8498624,,1971
Sólo BIRF                                                             ,IBD ,10199440.5800000,245.7204765,1971
BIRF y la AIF                                                         ,IBT ,13010949.7700000,231.1590911,1971
total de la AIF                                                       ,IDA ,2811509.1860000,161.9835585,1971
mezcla de la AIF                                                      ,IDB ,421624.8351000,183.3099812,1971
Indonesia                                                             ,IDN ,294004.8800000,79.1781893,1971
Sólo AIF                                                              ,IDX ,2389884.3510000,156.5985374,1971
Isla de Man                                                           ,IMN ,0.0000000,,1971
India                                                                 ,IND ,754018.4750000,118.6032421,1971
No clasificado                                                        ,INX ,0.0000000,,1971
Irlanda                                                               ,IRL ,50207.9495000,1705.9725970,1971
"Irán, República Islámica del                                          ",IRN ,150900.2540000,468.9568120,1971
Iraq                                                                  ,IRQ ,57101.4776000,376.8918748,1971
Islandia                                                              ,ISL ,4121.8290000,3256.9881800,1971
Israel                                                                ,ISR ,17423.1433000,2186.9501470,1971
Italia                                                                ,ITA ,398701.7970000,2305.6097740,1971
Jamaica                                                               ,JAM ,7218.1041000,808.6356778,1971
Jordania                                                              ,JOR ,2157.9258700,374.8884241,1971
Japón                                                                 ,JPN ,960481.9410000,2272.0778020,1971
Kazajstán                                                             ,KAZ ,183204.8460000,,1971
Kenya                                                                 ,KEN ,22376.8060000,151.8299327,1971
Kirguistán                                                            ,KGZ ,15407.7910000,,1971
Camboya                                                               ,KHM ,18829.4337000,135.8486521,1971
Kiribati                                                              ,KIR ,0.0000000,293.9329065,1971
Saint Kitts y Nevis                                                   ,KNA ,63.4848530,441.1046629,1971
"Corea, República de                                                   ",KOR ,89248.7800000,301.1765677,1971
Kuwait                                                                ,KWT ,71418.7885000,4858.7106630,1971
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,1972606.5990000,628.9316495,1971
República Democrática Popular Lao                                     ,LAO ,15370.2654000,,1971
Líbano                                                                ,LBN ,6547.0607000,,1971
Liberia                                                               ,LBR ,1707.8343100,,1971
Libia                                                                 ,LBY ,54206.5029000,,1971
Santa Lucía                                                           ,LCA ,140.3512420,,1971
América Latina y el Caribe                                            ,LCN ,2058777.3630000,668.5500652,1971
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2233618.9230000,,1971
Países de ingreso bajo                                                ,LIC ,1472219.6580000,154.5045162,1971
Liechtenstein                                                         ,LIE ,0.0000000,4827.3484980,1971
Sri Lanka                                                             ,LKA ,16291.7454000,185.8598893,1971
Mauritania                                                            ,MRT ,4811.3556000,283.9777204,1971
Países de ingreso mediano bajo                                        ,LMC ,3243737.3010000,153.1946717,1971
Ingreso mediano y bajo                                                ,LMY ,12388766.7800000,223.6918670,1971
Lesotho                                                               ,LSO ,1636.0716000,72.6592112,1971
avanzada del dividendo demográfico                                    ,LTE ,7112957.5470000,279.3436024,1971
Lituania                                                              ,LTU ,102814.5110000,,1971
Luxemburgo                                                            ,LUX ,18172.2987000,4591.7475030,1971
Letonia                                                               ,LVA ,45620.2012000,,1971
"Región Administrativa Especial de Macao, China                        ",MAC ,274.2888557,,1971
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1971
Marruecos                                                             ,MAR ,19915.8280000,265.2076804,1971
Mónaco                                                                ,MCO ,0.0000000,13812.7181800,1971
República de Moldova                                                  ,MDA ,26494.2240000,,1971
Madagascar                                                            ,MDG ,31699.8040000,177.4984100,1971
Oriente Medio y Norte de África                                       ,MEA ,669140.8086000,336.4638242,1971
México                                                                ,MEX ,215289.4150000,738.5583789,1971
Islas Marshall                                                        ,MHL ,2.5394361,,1971
 Ingreso mediano                                                      ,MIC ,10916547.1200000,229.5017588,1971
Macedonia del Norte                                                   ,MKD ,11427.6115000,,1971
Malí                                                                  ,MLI ,24892.6020000,71.1547032,1971
Malta                                                                 ,MLT ,832.2820800,874.0663356,1971
Myanmar                                                               ,MMR ,423754.6870000,,1971
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,412520.9317000,,1971
Montenegro                                                            ,MNE ,0.0000000,,1971
Mongolia                                                              ,MNG ,13353.2168000,,1971
Mariana                                                               ,MNP ,2.7429580,,1971
Mozambique                                                            ,MOZ ,26276.1930000,,1971
Mauricio                                                              ,MUS ,700.3102100,,1971
Malawi                                                                ,MWI ,4125.4003000,75.6637234,1971
Malasia                                                               ,MYS ,84957.5640000,383.6715064,1971
América del Norte                                                     ,NAC ,5953199.3180000,5504.8158170,1971
Namibia                                                               ,NAM ,6119.2790000,,1971
Nueva Caledonia                                                       ,NCL ,0.0000000,3446.9527940,1971
Níger                                                                 ,NER ,8160.2696000,149.5419124,1971
Nigeria                                                               ,NGA ,90499.9520000,160.2487501,1971
Nicaragua                                                             ,NIC ,8078.6348000,333.1148010,1971
Países Bajos                                                          ,NLD ,186709.0030000,3378.6147880,1971
Noruega                                                               ,NOR ,55490.9950000,3736.3487370,1971
Nepal                                                                 ,NPL ,20308.8691000,71.6298897,1971
Nauru                                                                 ,NRU ,0.0000000,,1971
Nueva Zelandia                                                        ,NZL ,48316.6830000,2772.9185970,1971
Miembros OCDE                                                         ,OED ,13139488.8000000,2855.1251690,1971
Omán                                                                  ,OMN ,11973.5886900,401.9004645,1971
Otros Estados pequeos                                                 ,OSS ,126790.4783000,332.5540879,1971
Pakistán                                                              ,PAK ,88272.7669000,178.5551076,1971
Panamá                                                                ,PAN ,5876.4903000,974.9369999,1971
Perú                                                                  ,PER ,49525.3610000,599.1155687,1971
Filipinas                                                             ,PHL ,78563.1790000,201.0412775,1971
Palau                                                                 ,PLW ,0.0000000,,1971
Papua Nueva Guinea                                                    ,PNG ,5585.1159000,251.8715812,1971
Polonia                                                               ,POL ,467738.8400000,,1971
previa al dividendo demográfico                                       ,PRE ,1965110.1080000,93.5762035,1971
Puerto Rico                                                           ,PRI ,2495.7118500,2044.3199060,1971
"Corea, República Popular Democrática de                               ",PRK ,93374.1050000,,1971
Portugal                                                              ,PRT ,28815.6652000,1064.5380400,1971
Paraguay                                                              ,PRY ,37860.7610000,262.0681038,1971
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1971
Estados pequeos de las Islas del Pacfico                              ,PSS ,5173.2648490,,1971
posterior al dividendo demográfico                                    ,PST ,12859771.0500000,3048.7076450,1971
Polinesia Francesa                                                    ,PYF ,0.0000000,2593.1833410,1971
Qatar                                                                 ,QAT ,15621.4086600,3246.6886990,1971
Rumania                                                               ,ROU ,179222.0600000,,1971
Federación de Rusia                                                   ,RUS ,2244826.8900000,,1971
Rwanda                                                                ,RWA ,2005.1179000,57.5890717,1971
Asia meridional                                                       ,SAS ,1001722.7980000,124.9111369,1971
Arabia Saudita                                                        ,SAU ,94020.5889000,1177.7239500,1971
Sudán                                                                 ,SDN ,58814.9070000,187.0768759,1971
Senegal                                                               ,SEN ,8274.1790000,305.3074898,1971
Singapur                                                              ,SGP ,0.0000000,1071.4115400,1971
Islas Salomón                                                         ,SLB ,3564.7102000,301.2534925,1971
Sierra Leona                                                          ,SLE ,7348.9854000,149.9073953,1971
El Salvador                                                           ,SLV ,4965.8140000,314.6157660,1971
San Marino                                                            ,SMR ,0.0000000,,1971
Somalia                                                               ,SOM ,13129.9180000,95.3536139,1971
Serbia                                                                ,SRB ,0.0000000,,1971
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2263209.6060000,219.3711267,1971
Sudán del Sur                                                         ,SSD ,0.0000000,,1971
África al sur del Sahara                                              ,SSF ,2264050.0940000,219.8047929,1971
Pequeños Estados                                                      ,SST ,167201.6545000,511.0984994,1971
Santo Tomé y Príncipe                                                 ,STP ,39.6099140,,1971
Suriname                                                              ,SUR ,7813.9919000,815.1967847,1971
República Eslovaca                                                    ,SVK ,52047.3330000,,1971
Eslovenia                                                             ,SVN ,11266.8859000,,1971
Suecia                                                                ,SWE ,106525.8960000,5132.7116070,1971
Eswatini                                                              ,SWZ ,1626.5915000,307.3702565,1971
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1971
Seychelles                                                            ,SYC ,140.1785560,401.6080395,1971
República Árabe Siria                                                 ,SYR ,11204.9454000,394.1421481,1971
Islas Turcas y Caicos                                                 ,TCA ,1.4724953,,1971
Chad                                                                  ,TCD ,14150.0670000,134.6863325,1971
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,3037032.4570000,120.0539579,1971
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,4280970.9000000,,1971
Togo                                                                  ,TGO ,9343.6136000,131.0987358,1971
Tailandia                                                             ,THA ,105109.3430000,194.2666812,1971
Tayikistán                                                            ,TJK ,7986.0294000,,1971
Turkmenistán                                                          ,TKM ,30274.6915800,,1971
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2014652.5870000,647.2847855,1971
Timor-Leste                                                           ,TLS ,604.4638770,,1971
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,412520.9317000,,1971
Tonga                                                                 ,TON ,55.6258790,,1971
Asia meridional (BIRF y la AIF)                                       ,TSA ,1001722.7980000,124.9111369,1971
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2264050.0940000,219.8047929,1971
Trinidad y Tobago                                                     ,TTO ,8110.1276000,938.2817277,1971
Túnez                                                                 ,TUN ,8771.2244000,325.5643387,1971
Turquía                                                               ,TUR ,99374.0450000,455.1049092,1971
Tuvalu                                                                ,TUV ,2.2703397,,1971
Tanzanía                                                              ,TZA ,60645.2890000,,1971
Uganda                                                                ,UGA ,15454.1570000,146.5888790,1971
Ucrania                                                               ,UKR ,564860.7800000,,1971
Ingreso mediano alto                                                  ,UMC ,7672809.8220000,284.2289404,1971
Uruguay                                                               ,URY ,25239.2180000,996.0887734,1971
Estados Unidos                                                        ,USA ,5440420.6200000,5609.3826000,1971
Uzbekistán                                                            ,UZB ,84401.2076400,,1971
San Vicente y las Granadinas                                          ,VCT ,67.7163120,219.1652532,1971
Venezuela                                                             ,VEN ,123610.8130000,1105.6233370,1971
Islas Vírgenes Británicas                                             ,VGB ,29.6486910,,1971
Islas Vírgenes (EE.UU.)                                               ,VIR ,23.1136080,,1971
Viet Nam                                                              ,VNM ,77395.2741000,,1971
Vanuatu                                                               ,VUT ,248.1072000,,1971
Mundo                                                                 ,WLD ,26263241.3000000,870.4373163,1971
Samoa                                                                 ,WSM ,117.1735200,,1971
Kosovo                                                                ,XKX ,0.0000000,,1971
"Yemen, Rep. del                                                       ",YEM ,5099.1964000,,1971
Sudáfrica                                                             ,ZAF ,250418.7630000,897.1298563,1971
Zambia                                                                ,ZMB ,132574.6880000,390.5794189,1971
Zimbabwe                                                              ,ZWE ,21404.8690000,397.7950448,1971
