countryname,countrycode,co2,gdp,anio
"Congo, República Democrática del                                      ",COD ,754085.8600000,327.5637218,2008
"Congo, República del                                                  ",COG ,31049.2110000,2956.2644070,2008
Colombia                                                              ,COL ,167450.0860000,5472.5361330,2008
Comoras                                                               ,COM ,579.0930000,1387.5946260,2008
Cabo Verde                                                            ,CPV ,369.1165600,3721.2509490,2008
Costa Rica                                                            ,CRI ,10806.5413000,6859.0790220,2008
Estados pequeos del Caribe                                            ,CSS ,84746.4000900,10059.8331500,2008
Cuba                                                                  ,CUB ,48557.4360000,5411.2714180,2008
Chipre                                                                ,CYP ,9165.9548200,35397.3636800,2008
República Checa                                                       ,CZE ,144072.5770000,22698.8539600,2008
Alemania                                                              ,DEU ,992116.3026000,45427.1516800,2008
Djibouti                                                              ,DJI ,2518.5670000,1223.8568610,2008
Dominica                                                              ,DMA ,202.7981080,6469.1457380,2008
Dinamarca                                                             ,DNK ,65167.0291100,64322.0635000,2008
República Dominicana                                                  ,DOM ,30646.0760000,5087.9853650,2008
Argelia                                                               ,DZA ,160415.2770000,4923.6292650,2008
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,12335617.3100000,3091.0732830,2008
inicial del dividendo demográfico                                     ,EAR ,8414829.0110000,2595.7736010,2008
Asia oriental y el Pacífico                                           ,EAS ,15695448.0200000,6498.4876450,2008
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4769816.3450000,8284.8042990,2008
Europa y Asia central                                                 ,ECS ,9884410.9990000,26415.0085300,2008
Ecuador                                                               ,ECU ,47603.3080000,4249.0192620,2008
"Egipto, República Árabe de                                            ",EGY ,269736.6260000,2044.5278550,2008
Zona del Euro                                                         ,EMU ,3404930.2510000,42177.8209200,2008
Eritrea                                                               ,ERI ,4954.7574000,450.6328403,2008
España                                                                ,ESP ,404869.4290000,35366.2596000,2008
Estonia                                                               ,EST ,21871.9123000,18227.1200800,2008
Etiopía                                                               ,ETH ,175266.2300000,326.4368267,2008
Unión Europea                                                         ,EUU ,4418216.8510000,36912.0649400,2008
Frágiles y situaciones de conflicto afectados                         ,FCS ,3990337.2330000,2042.5082160,2008
Finlandia                                                             ,FIN ,78384.7341600,53554.0389200,2008
Fiji                                                                  ,FJI ,2123.9629000,4167.6702850,2008
Francia                                                               ,FRA ,544424.0617000,45334.1144400,2008
Islas Feroe                                                           ,FRO ,0.0000000,50866.0811000,2008
Micronesia (Estados Federados de)                                     ,FSM ,0.0000000,2541.4088830,2008
Gabón                                                                 ,GAB ,61809.4079000,10212.8194300,2008
Reino Unido                                                           ,GBR ,635417.1726000,47286.9984900,2008
Georgia                                                               ,GEO ,12282.1374000,3324.7358790,2008
Ghana                                                                 ,GHA ,124072.6500000,1210.6222570,2008
Gibraltar                                                             ,GIB ,0.0000000,,2008
Guinea                                                                ,GIN ,135227.8690000,715.0968204,2008
Gambia                                                                ,GMB ,3350.4432000,924.5115164,2008
Guinea-Bissau                                                         ,GNB ,5808.0868000,597.5763927,2008
Guinea Ecuatorial                                                     ,GNQ ,5766.3706100,22942.5834500,2008
Grecia                                                                ,GRC ,117310.6630000,31997.2820100,2008
Granada                                                               ,GRD ,643.7300120,7832.4233520,2008
Groenlandia                                                           ,GRL ,0.0000000,44367.0556500,2008
Guatemala                                                             ,GTM ,32857.9080000,2848.5031600,2008
Guam                                                                  ,GUM ,80.2123132,29056.3142900,2008
Guyana                                                                ,GUY ,5112.8356000,2566.8870850,2008
Ingreso alto                                                          ,HIC ,17186875.5200000,39888.6095200,2008
"Hong Kong, Región Administrativa Especial                             ",HKG ,51945.7835000,31515.6627700,2008
Honduras                                                              ,HND ,19785.8570000,1727.8277010,2008
Países pobres muy endeudados (PPME)                                   ,HPC ,4287552.8430000,739.0828424,2008
Croacia                                                               ,HRV ,32938.0609000,16309.4390100,2008
Haití                                                                 ,HTI ,8462.3932000,678.8447898,2008
Hungría                                                               ,HUN ,71578.8505000,15753.4732800,2008
Maldivas                                                              ,MDV ,0.0000000,6614.1591470,2008
Sólo BIRF                                                             ,IBD ,24140704.2500000,3914.3219570,2008
BIRF y la AIF                                                         ,IBT ,29956424.5400000,3238.5026220,2008
total de la AIF                                                       ,IDA ,5815720.2920000,992.9410116,2008
mezcla de la AIF                                                      ,IDB ,1127231.9500000,1464.5249630,2008
Indonesia                                                             ,IDN ,796581.9200000,2166.8541670,2008
Sólo AIF                                                              ,IDX ,4688488.3430000,750.0322775,2008
Isla de Man                                                           ,IMN ,0.0000000,70994.4089500,2008
India                                                                 ,IND ,2438714.2800000,998.5223390,2008
No clasificado                                                        ,INX ,0.0000000,,2008
Irlanda                                                               ,IRL ,70132.7195800,61262.1005600,2008
"Irán, República Islámica del                                          ",IRN ,0.0000000,5717.3144650,2008
Iraq                                                                  ,IRQ ,137871.1170000,4636.6109780,2008
Islandia                                                              ,ISL ,5043.3159000,56409.7731000,2008
Israel                                                                ,ISR ,75238.5454600,29567.8038800,2008
Italia                                                                ,ITA ,529283.8030000,40778.3427400,2008
Jamaica                                                               ,JAM ,13912.5571000,4917.7183980,2008
Jordania                                                              ,JOR ,24469.1152700,3398.1517220,2008
Japón                                                                 ,JPN ,1385164.8390000,39339.2975700,2008
Kazajstán                                                             ,KAZ ,330512.0520000,8513.5646450,2008
Kenya                                                                 ,KEN ,53277.0320000,902.0700258,2008
Kirguistán                                                            ,KGZ ,11873.2617000,966.3936272,2008
Camboya                                                               ,KHM ,120478.8590000,745.6091807,2008
Kiribati                                                              ,KIR ,0.0000000,1428.1205160,2008
Saint Kitts y Nevis                                                   ,KNA ,0.0000000,15590.5287900,2008
"Corea, República de                                                   ",KOR ,594982.1988000,21350.4279800,2008
Kuwait                                                                ,KWT ,89301.4427000,55494.9509900,2008
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,3516834.8260000,7677.5811290,2008
República Democrática Popular Lao                                     ,LAO ,21335.6130000,900.3236718,2008
Líbano                                                                ,LBN ,18270.3604500,6111.3324110,2008
Liberia                                                               ,LBR ,2863.1407000,478.3999379,2008
Libia                                                                 ,LBY ,74238.8201000,14382.5762900,2008
Santa Lucía                                                           ,LCA ,533.6724700,8456.6946320,2008
América Latina y el Caribe                                            ,LCN ,3739497.5430000,7958.4664160,2008
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,4435628.6080000,741.8521794,2008
Países de ingreso bajo                                                ,LIC ,3417130.2140000,679.0670705,2008
Liechtenstein                                                         ,LIE ,0.0000000,143255.9816000,2008
Sri Lanka                                                             ,LKA ,27954.9991000,2037.3221030,2008
Mauritania                                                            ,MRT ,11721.4539000,1558.8897430,2008
Países de ingreso mediano bajo                                        ,LMC ,6568178.3410000,1321.3815070,2008
Ingreso mediano y bajo                                                ,LMY ,29297655.5700000,3086.1624780,2008
Lesotho                                                               ,LSO ,2543.4980000,884.9626748,2008
avanzada del dividendo demográfico                                    ,LTE ,17730471.6500000,5408.6608980,2008
Lituania                                                              ,LTU ,26732.6480000,14961.5681800,2008
Luxemburgo                                                            ,LUX ,12702.3411000,114293.8433000,2008
Letonia                                                               ,LVA ,14204.6668000,16376.9983600,2008
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,40597.5574800,2008
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,2008
Marruecos                                                             ,MAR ,72650.8470000,2890.3600830,2008
Mónaco                                                                ,MCO ,0.0000000,185721.7942000,2008
República de Moldova                                                  ,MDA ,11170.1713000,2111.2014950,2008
Madagascar                                                            ,MDG ,94468.1360000,536.3514595,2008
Oriente Medio y Norte de África                                       ,MEA ,1833234.3050000,7177.9702240,2008
México                                                                ,MEX ,644167.9600000,10016.5713000,2008
Islas Marshall                                                        ,MHL ,0.0000000,2726.0974830,2008
 Ingreso mediano                                                      ,MIC ,25880525.3600000,3325.1154490,2008
Macedonia del Norte                                                   ,MKD ,11742.8238000,4793.4436690,2008
Malí                                                                  ,MLI ,86890.4130000,694.2776501,2008
Malta                                                                 ,MLT ,0.0000000,21928.7006700,2008
Myanmar                                                               ,MMR ,189004.3730000,638.1490599,2008
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,902170.4902000,3867.5114310,2008
Montenegro                                                            ,MNE ,0.0000000,7367.7519090,2008
Mongolia                                                              ,MNG ,46513.8000000,2136.5632140,2008
Mariana                                                               ,MNP ,11.3841499,17189.9313500,2008
Mozambique                                                            ,MOZ ,363780.5718000,564.4794877,2008
Mauricio                                                              ,MUS ,0.0000000,8030.0630050,2008
Malawi                                                                ,MWI ,17735.2990000,387.6059753,2008
Malasia                                                               ,MYS ,256755.8740000,8474.5868290,2008
América del Norte                                                     ,NAC ,7557917.2000000,48215.1117900,2008
Namibia                                                               ,NAM ,28595.4652000,4153.2479380,2008
Nueva Caledonia                                                       ,NCL ,0.0000000,,2008
Níger                                                                 ,NER ,10491.4259000,473.4146716,2008
Nigeria                                                               ,NGA ,316058.6300000,2242.8718860,2008
Nicaragua                                                             ,NIC ,15791.9530000,1499.2586780,2008
Países Bajos                                                          ,NLD ,205061.3120000,57644.4799700,2008
Noruega                                                               ,NOR ,71002.7568000,96944.0956100,2008
Nepal                                                                 ,NPL ,32026.5690000,470.4555473,2008
Nauru                                                                 ,NRU ,0.0000000,,2008
Nueva Zelandia                                                        ,NZL ,81442.9000000,31290.2537200,2008
Miembros OCDE                                                         ,OED ,16844851.6500000,36112.3551800,2008
Omán                                                                  ,OMN ,55220.8011000,22139.6404100,2008
Otros Estados pequeos                                                 ,OSS ,324419.0300000,13026.7964100,2008
Pakistán                                                              ,PAK ,338551.9200000,990.8465996,2008
Panamá                                                                ,PAN ,15082.5873000,7154.2744960,2008
Perú                                                                  ,PER ,63708.1190000,4220.6169690,2008
Filipinas                                                             ,PHL ,152332.0540000,1991.2315420,2008
Palau                                                                 ,PLW ,0.0000000,10587.2754500,2008
Papua Nueva Guinea                                                    ,PNG ,9516.4689000,1672.9507840,2008
Polonia                                                               ,POL ,420981.5280000,14001.3815600,2008
previa al dividendo demográfico                                       ,PRE ,4364980.1400000,1383.0650880,2008
Puerto Rico                                                           ,PRI ,3067.9698500,24898.3345900,2008
"Corea, República Popular Democrática de                               ",PRK ,99381.1680000,,2008
Portugal                                                              ,PRT ,74433.7650000,24847.5451400,2008
Paraguay                                                              ,PRY ,54092.0280000,4041.5838760,2008
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,1857.8905150,2008
Estados pequeos de las Islas del Pacfico                              ,PSS ,7467.2206760,3032.3366410,2008
posterior al dividendo demográfico                                    ,PST ,15684024.3600000,40642.3672300,2008
Polinesia Francesa                                                    ,PYF ,0.0000000,,2008
Qatar                                                                 ,QAT ,83149.3655700,80234.4700700,2008
Rumania                                                               ,ROU ,136834.9350000,10435.0439800,2008
Federación de Rusia                                                   ,RUS ,2995286.6000000,11635.2729300,2008
Rwanda                                                                ,RWA ,5183.7427000,545.7551005,2008
Asia meridional                                                       ,SAS ,3019145.3330000,959.4611971,2008
Arabia Saudita                                                        ,SAU ,446765.1240000,20078.2577900,2008
Sudán                                                                 ,SDN ,572341.4100000,1304.5330510,2008
Senegal                                                               ,SEN ,51876.5050000,1411.9293320,2008
Singapur                                                              ,SGP ,50059.9548000,40007.4692600,2008
Islas Salomón                                                         ,SLB ,4411.7304000,1208.3386180,2008
Sierra Leona                                                          ,SLE ,33083.7030000,408.4807421,2008
El Salvador                                                           ,SLV ,11979.6733000,2933.3956750,2008
San Marino                                                            ,SMR ,0.0000000,78643.5506500,2008
Somalia                                                               ,SOM ,21450.9460000,,2008
Serbia                                                                ,SRB ,0.0000000,7101.0401410,2008
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,4754071.2690000,1470.0654480,2008
Sudán del Sur                                                         ,SSD ,0.0000000,1669.4924140,2008
África al sur del Sahara                                              ,SSF ,4754877.6850000,1481.0017920,2008
Pequeños Estados                                                      ,SST ,416632.6508000,11784.9698400,2008
Santo Tomé y Príncipe                                                 ,STP ,175.9637320,1098.7680610,2008
Suriname                                                              ,SUR ,3262.8388500,6831.9704110,2008
República Eslovaca                                                    ,SVK ,49160.9889400,18677.2927100,2008
Eslovenia                                                             ,SVN ,23252.2604000,27483.3369500,2008
Suecia                                                                ,SWE ,69993.2847000,56152.5523400,2008
Eswatini                                                              ,SWZ ,3255.8421000,3137.3961150,2008
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,2008
Seychelles                                                            ,SYC ,806.4160850,11122.8620700,2008
República Árabe Siria                                                 ,SYR ,70097.5424000,,2008
Islas Turcas y Caicos                                                 ,TCA ,0.0000000,27648.3440200,2008
Chad                                                                  ,TCD ,119558.3780000,925.6360843,2008
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,12236181.5200000,3124.2846410,2008
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5360570.8680000,8964.1652500,2008
Togo                                                                  ,TGO ,27174.0750000,544.1475234,2008
Tailandia                                                             ,THA ,357708.2750000,4379.6585240,2008
Tayikistán                                                            ,TJK ,14274.5997000,715.8651105,2008
Turkmenistán                                                          ,TKM ,91468.9779000,3904.4637190,2008
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,3683478.6390000,7853.4228510,2008
Timor-Leste                                                           ,TLS ,912.7317000,614.4323923,2008
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,902170.4902000,3890.4797660,2008
Tonga                                                                 ,TON ,147.5851160,3380.6133510,2008
Asia meridional (BIRF y la AIF)                                       ,TSA ,3019145.3330000,959.4611971,2008
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,4754877.6850000,1481.0017920,2008
Trinidad y Tobago                                                     ,TTO ,54553.4709000,21204.1049700,2008
Túnez                                                                 ,TUN ,35101.9919600,4307.1558780,2008
Turquía                                                               ,TUR ,399181.9040000,10854.1722500,2008
Tuvalu                                                                ,TUV ,5.0625602,2936.8062600,2008
Tanzanía                                                              ,TZA ,201404.5150000,687.3904455,2008
Uganda                                                                ,UGA ,89206.6700000,467.9005703,2008
Ucrania                                                               ,UKR ,436817.1250000,3887.2423370,2008
Ingreso mediano alto                                                  ,UMC ,19312347.0200000,5211.2740710,2008
Uruguay                                                               ,URY ,34052.2500000,9091.0790390,2008
Estados Unidos                                                        ,USA ,6648991.2000000,48382.5584500,2008
Uzbekistán                                                            ,UZB ,183949.9880000,1082.2860250,2008
San Vicente y las Granadinas                                          ,VCT ,284.7900580,6415.8096170,2008
Venezuela                                                             ,VEN ,271197.4030000,11432.7438600,2008
Islas Vírgenes Británicas                                             ,VGB ,0.0000000,,2008
Islas Vírgenes (EE.UU.)                                               ,VIR ,53.8383810,39207.0037500,2008
Viet Nam                                                              ,VNM ,255549.5340000,1149.4246420,2008
Vanuatu                                                               ,VUT ,448.6429100,2705.5976580,2008
Mundo                                                                 ,WLD ,48664440.8400000,9423.7572520,2008
Samoa                                                                 ,WSM ,330.2367900,3379.0820930,2008
Kosovo                                                                ,XKX ,0.0000000,3254.8202690,2008
"Yemen, Rep. del                                                       ",YEM ,36800.2260000,1229.2468430,2008
Sudáfrica                                                             ,ZAF ,0.0000000,5760.8052870,2008
Zambia                                                                ,ZMB ,321163.5190000,1394.0006080,2008
Zimbabwe                                                              ,ZWE ,68840.7060000,356.6933497,2008
