countryname,countrycode,co2,gdp,anio
Comoras                                                               ,COM ,531.6700023,1339.3371910,2009
Cabo Verde                                                            ,CPV ,376.4004225,3517.4012450,2009
Costa Rica                                                            ,CRI ,11067.7508000,6760.4775150,2009
Estados pequeos del Caribe                                            ,CSS ,104908.7148000,8411.0076730,2009
Cuba                                                                  ,CUB ,50545.3965000,5529.6703600,2009
Chipre                                                                ,CYP ,0.0000000,32109.2425100,2009
República Checa                                                       ,CZE ,137877.2896000,19741.5976300,2009
Alemania                                                              ,DEU ,950463.4086000,41485.9016500,2009
Djibouti                                                              ,DJI ,2523.2154870,1267.3128010,2009
Dominica                                                              ,DMA ,203.1074615,6902.8571700,2009
Dinamarca                                                             ,DNK ,63012.0156500,58163.2768800,2009
República Dominicana                                                  ,DOM ,30499.8469400,5039.4025960,2009
Argelia                                                               ,DZA ,160849.9266000,3883.2612710,2009
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,13445500.9800000,3327.8515340,2009
inicial del dividendo demográfico                                     ,EAR ,8907330.9730000,2460.7365690,2009
Asia oriental y el Pacífico                                           ,EAS ,16915747.6100000,6647.7431140,2009
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4200263.3860000,6466.5899680,2009
Europa y Asia central                                                 ,ECS ,9020106.6060000,23138.5605900,2009
Ecuador                                                               ,ECU ,49448.3280100,4231.6157980,2009
"Egipto, República Árabe de                                            ",EGY ,266325.4299000,2329.2394800,2009
Zona del Euro                                                         ,EMU ,3220405.4990000,38423.2137600,2009
Eritrea                                                               ,ERI ,4751.0931520,595.1099872,2009
España                                                                ,ESP ,372822.5154000,32042.4740800,2009
Estonia                                                               ,EST ,18815.6091400,14794.9707900,2009
Etiopía                                                               ,ETH ,182032.5841000,380.5690479,2009
Unión Europea                                                         ,EUU ,4173804.2720000,33359.7889900,2009
Frágiles y situaciones de conflicto afectados                         ,FCS ,3708516.9420000,1878.7142880,2009
Finlandia                                                             ,FIN ,74993.8863400,47293.9928300,2009
Fiji                                                                  ,FJI ,2336.0749520,3362.8165550,2009
Francia                                                               ,FRA ,527525.7765000,41575.4187500,2009
Islas Feroe                                                           ,FRO ,0.0000000,47447.8700400,2009
Micronesia (Estados Federados de)                                     ,FSM ,0.0000000,2721.8703570,2009
Gabón                                                                 ,GAB ,14325.6426500,7690.0522350,2009
Reino Unido                                                           ,GBR ,584940.8797000,38713.1374300,2009
Georgia                                                               ,GEO ,13250.1200200,2822.6674300,2009
Ghana                                                                 ,GHA ,104912.6355000,1074.7553800,2009
Gibraltar                                                             ,GIB ,0.0000000,,2009
Guinea                                                                ,GIN ,160212.1220000,674.0855502,2009
Gambia                                                                ,GMB ,3012.9766590,833.2804027,2009
Guinea-Bissau                                                         ,GNB ,5046.7575680,557.1716148,2009
Guinea Ecuatorial                                                     ,GNQ ,5840.5222180,16667.9368200,2009
Grecia                                                                ,GRC ,113365.7988000,29710.9703000,2009
Granada                                                               ,GRD ,645.0806836,7290.6971000,2009
Groenlandia                                                           ,GRL ,0.0000000,44918.5648800,2009
Guatemala                                                             ,GTM ,37118.6643300,2695.2212640,2009
Guam                                                                  ,GUM ,81.4806287,30026.5032100,2009
Guyana                                                                ,GUY ,25763.6931900,2756.8198890,2009
Ingreso alto                                                          ,HIC ,16855714.3700000,37123.9459100,2009
"Hong Kong, Región Administrativa Especial                             ",HKG ,52038.7287200,30697.3403800,2009
Honduras                                                              ,HND ,19877.5557700,1789.7066510,2009
Países pobres muy endeudados (PPME)                                   ,HPC ,3919664.3240000,728.3028970,2009
Croacia                                                               ,HRV ,31461.0364000,14555.9964500,2009
Haití                                                                 ,HTI ,8453.1477610,672.0369979,2009
Hungría                                                               ,HUN ,65812.1371000,13046.4810100,2009
Maldivas                                                              ,MDV ,0.0000000,6636.4124160,2009
Sólo BIRF                                                             ,IBD ,24255097.5400000,3759.6624810,2009
BIRF y la AIF                                                         ,IBT ,29753566.5300000,3103.9446740,2009
total de la AIF                                                       ,IDA ,5498468.9830000,954.1464839,2009
mezcla de la AIF                                                      ,IDB ,1078498.2350000,1339.9745930,2009
Indonesia                                                             ,IDN ,1148285.6790000,2261.2472240,2009
Sólo AIF                                                              ,IDX ,4419970.7490000,757.0900258,2009
Isla de Man                                                           ,IMN ,0.0000000,65031.3318700,2009
India                                                                 ,IND ,2594639.9170000,1101.9608400,2009
No clasificado                                                        ,INX ,0.0000000,,2009
Irlanda                                                               ,IRL ,65613.0705700,52105.1524800,2009
"Irán, República Islámica del                                          ",IRN ,0.0000000,5709.9479800,2009
Iraq                                                                  ,IRQ ,138423.7691000,3853.9409350,2009
Islandia                                                              ,ISL ,5144.2887110,41333.4185300,2009
Israel                                                                ,ISR ,75026.0352800,27715.6368100,2009
Italia                                                                ,ITA ,480698.2231000,37079.7586700,2009
Jamaica                                                               ,JAM ,13884.0972200,4316.2310530,2009
Jordania                                                              ,JOR ,24315.6473400,3504.0024600,2009
Japón                                                                 ,JPN ,1290243.6480000,40855.1756400,2009
Kazajstán                                                             ,KAZ ,287801.1260000,7165.2231750,2009
Kenya                                                                 ,KEN ,52547.6800400,905.1317861,2009
Kirguistán                                                            ,KGZ ,13218.8107800,871.2243893,2009
Camboya                                                               ,KHM ,87674.9467900,738.0547836,2009
Kiribati                                                              ,KIR ,52.6991170,1311.9990020,2009
Saint Kitts y Nevis                                                   ,KNA ,0.0000000,15388.3672400,2009
"Corea, República de                                                   ",KOR ,594493.2022000,19143.8516100,2009
Kuwait                                                                ,KWT ,88824.8817800,37561.6726700,2009
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,3140470.3230000,7110.0860510,2009
República Democrática Popular Lao                                     ,LAO ,24469.6379300,948.6539323,2009
Líbano                                                                ,LBN ,0.0000000,7354.9536050,2009
Liberia                                                               ,LBR ,2599.7984620,470.9476196,2009
Libia                                                                 ,LBY ,73995.4159100,10275.2665600,2009
Santa Lucía                                                           ,LCA ,534.3558547,8137.8454940,2009
América Latina y el Caribe                                            ,LCN ,3362268.0160000,7393.2125140,2009
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,4164282.9340000,729.4826173,2009
Países de ingreso bajo                                                ,LIC ,3120214.7760000,679.5028861,2009
Liechtenstein                                                         ,LIE ,0.0000000,126082.4926000,2009
Sri Lanka                                                             ,LKA ,27826.5551300,2090.4018260,2009
Mauritania                                                            ,MRT ,11967.5831500,1392.4641440,2009
Países de ingreso mediano bajo                                        ,LMC ,6653717.7460000,1311.8838150,2009
Ingreso mediano y bajo                                                ,LMY ,29132464.8800000,2980.2044280,2009
Lesotho                                                               ,LSO ,2727.9801340,890.9963833,2009
avanzada del dividendo demográfico                                    ,LTE ,17525750.6200000,5194.1402840,2009
Lituania                                                              ,LTU ,24473.5204700,11837.3910300,2009
Luxemburgo                                                            ,LUX ,12343.3163000,103198.6693000,2009
Letonia                                                               ,LVA ,13580.3226000,12257.2165700,2009
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,40796.9618300,2009
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,2009
Marruecos                                                             ,MAR ,72152.2106200,2866.9241990,2009
Mónaco                                                                ,MCO ,0.0000000,154762.1994000,2009
República de Moldova                                                  ,MDA ,11008.6907800,1899.0101170,2009
Madagascar                                                            ,MDG ,117984.4608000,467.5397549,2009
Oriente Medio y Norte de África                                       ,MEA ,1869692.1010000,6274.4023990,2009
México                                                                ,MEX ,648860.0791000,8002.9721060,2009
Islas Marshall                                                        ,MHL ,0.0000000,2698.1795560,2009
 Ingreso mediano                                                      ,MIC ,26012250.1100000,3212.8487160,2009
Macedonia del Norte                                                   ,MKD ,11639.3672400,4544.0088350,2009
Malí                                                                  ,MLI ,74104.2692000,698.8989219,2009
Malta                                                                 ,MLT ,0.0000000,20675.5825900,2009
Myanmar                                                               ,MMR ,266006.0323000,734.4460067,2009
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,881165.0885000,3666.5978980,2009
Montenegro                                                            ,MNE ,0.0000000,6727.1077670,2009
Mongolia                                                              ,MNG ,50237.0158900,1714.3605450,2009
Mariana                                                               ,MNP ,11.7959306,14669.7913000,2009
Mozambique                                                            ,MOZ ,307176.2074000,519.7604047,2009
Mauricio                                                              ,MUS ,0.0000000,7318.1264100,2009
Malawi                                                                ,MWI ,15595.8303600,438.2120429,2009
Malasia                                                               ,MYS ,277979.4156000,7292.4944470,2009
América del Norte                                                     ,NAC ,7354493.8690000,46483.0250900,2009
Namibia                                                               ,NAM ,39971.7032900,4265.2587450,2009
Nueva Caledonia                                                       ,NCL ,0.0000000,,2009
Níger                                                                 ,NER ,10530.9297500,459.4241732,2009
Nigeria                                                               ,NGA ,273156.3631000,1891.3353700,2009
Nicaragua                                                             ,NIC ,15861.9682300,1444.3725270,2009
Países Bajos                                                          ,NLD ,201884.4872000,52514.0271200,2009
Noruega                                                               ,NOR ,65840.6636900,79977.6970800,2009
Nepal                                                                 ,NPL ,32809.2621900,478.1731816,2009
Nauru                                                                 ,NRU ,0.0000000,,2009
Nueva Zelandia                                                        ,NZL ,76062.1502100,28205.7328400,2009
Miembros OCDE                                                         ,OED ,16499472.2100000,33569.3012900,2009
Omán                                                                  ,OMN ,55510.2056900,16823.7716500,2009
Otros Estados pequeos                                                 ,OSS ,257417.7200000,10900.4763100,2009
Pakistán                                                              ,PAK ,343244.2017000,957.9956808,2009
Panamá                                                                ,PAN ,15489.5112700,7576.1404670,2009
Perú                                                                  ,PER ,64753.4077700,4196.3127930,2009
Filipinas                                                             ,PHL ,223801.4026000,1905.8947110,2009
Palau                                                                 ,PLW ,0.0000000,10028.4003300,2009
Papua Nueva Guinea                                                    ,PNG ,11298.7329800,1626.3123990,2009
Polonia                                                               ,POL ,405421.1598000,11527.5344200,2009
previa al dividendo demográfico                                       ,PRE ,3989395.9020000,1220.2176090,2009
Puerto Rico                                                           ,PRI ,3119.0693830,25768.7258900,2009
"Corea, República Popular Democrática de                               ",PRK ,99920.3788800,,2009
Portugal                                                              ,PRT ,75492.5034300,23059.7974500,2009
Paraguay                                                              ,PRY ,46875.5965800,3624.5710580,2009
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,1970.1829630,2009
Estados pequeos de las Islas del Pacfico                              ,PSS ,7718.4790290,2652.4796040,2009
posterior al dividendo demográfico                                    ,PST ,15275918.1400000,38101.4788800,2009
Polinesia Francesa                                                    ,PYF ,0.0000000,,2009
Qatar                                                                 ,QAT ,86227.8146700,59094.4449400,2009
Rumania                                                               ,ROU ,119648.2095000,8548.1186720,2009
Federación de Rusia                                                   ,RUS ,2562920.9780000,8562.8132770,2009
Rwanda                                                                ,RWA ,5967.0619260,582.0572768,2009
Asia meridional                                                       ,SAS ,3186193.2000000,1041.9943940,2009
Arabia Saudita                                                        ,SAU ,471266.3266000,16113.1424900,2009
Sudán                                                                 ,SDN ,559206.0707000,1163.7969520,2009
Senegal                                                               ,SEN ,47324.7551400,1317.2356870,2009
Singapur                                                              ,SGP ,49828.2152900,38927.2068800,2009
Islas Salomón                                                         ,SLB ,4419.5170560,1160.3016480,2009
Sierra Leona                                                          ,SLE ,17509.1038400,391.2010053,2009
El Salvador                                                           ,SLV ,11911.5615000,2858.4796300,2009
San Marino                                                            ,SMR ,0.0000000,66722.6993100,2009
Somalia                                                               ,SOM ,21130.6211200,,2009
Serbia                                                                ,SRB ,0.0000000,6169.1141950,2009
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,4278871.9080000,1363.4938500,2009
Sudán del Sur                                                         ,SSD ,0.0000000,1337.8820840,2009
África al sur del Sahara                                              ,SSF ,4279677.8510000,1373.1374660,2009
Pequeños Estados                                                      ,SST ,370044.9138000,9878.8921710,2009
Santo Tomé y Príncipe                                                 ,STP ,177.0241268,1067.9141250,2009
Suriname                                                              ,SUR ,3125.7481650,7408.3891110,2009
República Eslovaca                                                    ,SVK ,46722.8580300,16531.6705100,2009
Eslovenia                                                             ,SVN ,21453.1576000,24694.2305600,2009
Suecia                                                                ,SWE ,65034.0671200,46946.9602700,2009
Eswatini                                                              ,SWZ ,3032.4916640,3385.8429260,2009
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,2009
Seychelles                                                            ,SYC ,805.9422307,9706.9560600,2009
República Árabe Siria                                                 ,SYR ,69995.6579600,,2009
Islas Turcas y Caicos                                                 ,TCA ,0.0000000,22019.6577300,2009
Chad                                                                  ,TCD ,102031.5381000,800.4642249,2009
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,13345525.6100000,3363.4551750,2009
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,4756793.7920000,7083.0224740,2009
Togo                                                                  ,TGO ,23856.0931700,538.4419516,2009
Tailandia                                                             ,THA ,363782.1054000,4213.0063390,2009
Tayikistán                                                            ,TJK ,14128.8782900,676.1234193,2009
Turkmenistán                                                          ,TKM ,80016.1400200,4036.4559990,2009
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,3304210.9860000,7269.3921670,2009
Timor-Leste                                                           ,TLS ,925.4152962,676.6227594,2009
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,881165.0885000,3686.0695400,2009
Tonga                                                                 ,TON ,147.5528478,3062.5330910,2009
Asia meridional (BIRF y la AIF)                                       ,TSA ,3186193.2000000,1041.9943940,2009
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,4279677.8510000,1373.1374660,2009
Trinidad y Tobago                                                     ,TTO ,54882.3407300,14514.1417200,2009
Túnez                                                                 ,TUN ,35556.6116500,4128.4627830,2009
Turquía                                                               ,TUR ,404636.7231000,9038.5201500,2009
Tuvalu                                                                ,TUV ,5.0682079,2599.8730120,2009
Tanzanía                                                              ,TZA ,231456.2505000,695.2167768,2009
Uganda                                                                ,UGA ,52830.3474100,793.4832855,2009
Ucrania                                                               ,UKR ,367349.7078000,2542.9954240,2009
Ingreso mediano alto                                                  ,UMC ,19358532.3600000,5016.9575300,2009
Uruguay                                                               ,URY ,33509.6759700,9451.9324490,2009
Estados Unidos                                                        ,USA ,6604068.9520000,47099.9804700,2009
Uzbekistán                                                            ,UZB ,173966.2187000,1213.2653280,2009
San Vicente y las Granadinas                                          ,VCT ,0.0000000,6232.7193610,2009
Venezuela                                                             ,VEN ,265790.1026000,11765.1001800,2009
Islas Vírgenes Británicas                                             ,VGB ,0.0000000,,2009
Islas Vírgenes (EE.UU.)                                               ,VIR ,56.6375496,38771.2743900,2009
Viet Nam                                                              ,VNM ,266081.8482000,1217.2685550,2009
Vanuatu                                                               ,VUT ,426.8586986,2649.6181440,2009
Mundo                                                                 ,WLD ,48150621.2300000,8830.3069090,2009
Samoa                                                                 ,WSM ,330.7081498,3168.1767060,2009
Kosovo                                                                ,XKX ,0.0000000,3209.6941090,2009
"Yemen, Rep. del                                                       ",YEM ,37027.2039500,1116.0845940,2009
Sudáfrica                                                             ,ZAF ,0.0000000,5862.7973400,2009
Zambia                                                                ,ZMB ,266118.4836000,1159.9077620,2009
Zimbabwe                                                              ,ZWE ,67914.1310100,771.5987859,2009
