countryname,countrycode,co2,gdp,anio
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,517598.4924000,,1981
Montenegro                                                            ,MNE ,0.0000000,,1981
Mongolia                                                              ,MNG ,37863.3690000,1332.6405630,1981
Mariana                                                               ,MNP ,3.4888469,,1981
Mozambique                                                            ,MOZ ,32465.7560000,,1981
Mauricio                                                              ,MUS ,884.6322100,1165.1584200,1981
Malawi                                                                ,MWI ,6280.8873000,193.0149055,1981
Malasia                                                               ,MYS ,138493.8168000,1769.0996520,1981
América del Norte                                                     ,NAC ,6530407.2460000,13816.0833200,1981
Namibia                                                               ,NAM ,6431.6512000,2078.5199070,1981
Nueva Caledonia                                                       ,NCL ,2196.9357100,6817.8325290,1981
Níger                                                                 ,NER ,8313.6936000,352.2058630,1981
Nigeria                                                               ,NGA ,134625.3210000,2180.1977080,1981
Nicaragua                                                             ,NIC ,9077.5337000,728.6274113,1981
Países Bajos                                                          ,NLD ,216959.4750000,11520.4478700,1981
Noruega                                                               ,NOR ,62737.3830000,15512.5067000,1981
Nepal                                                                 ,NPL ,23331.5389000,148.0802537,1981
Nauru                                                                 ,NRU ,0.0000000,,1981
Nueva Zelandia                                                        ,NZL ,58363.3220000,7813.8875430,1981
Miembros OCDE                                                         ,OED ,14762981.8100000,8759.8165590,1981
Omán                                                                  ,OMN ,28754.9893000,5947.2467310,1981
Otros Estados pequeos                                                 ,OSS ,168991.1396000,2716.8274020,1981
Pakistán                                                              ,PAK ,123883.0799000,348.2950693,1981
Panamá                                                                ,PAN ,6658.0435000,2577.7375390,1981
Perú                                                                  ,PER ,60095.3410000,1203.7066760,1981
Filipinas                                                             ,PHL ,87094.4810000,732.3677521,1981
Palau                                                                 ,PLW ,0.0000000,,1981
Papua Nueva Guinea                                                    ,PNG ,16620.8831000,681.0244068,1981
Polonia                                                               ,POL ,569138.1100000,,1981
previa al dividendo demográfico                                       ,PRE ,2331847.2490000,511.8362254,1981
Puerto Rico                                                           ,PRI ,2437.5132100,4920.7229370,1981
"Corea, República Popular Democrática de                               ",PRK ,150760.5370000,,1981
Portugal                                                              ,PRT ,43003.0460000,3245.9751140,1981
Paraguay                                                              ,PRY ,53699.2230000,1718.5050720,1981
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1981
Estados pequeos de las Islas del Pacfico                              ,PSS ,8547.8569890,1371.5829020,1981
posterior al dividendo demográfico                                    ,PST ,14277940.4900000,9427.8595020,1981
Polinesia Francesa                                                    ,PYF ,435.1369860,8103.5046270,1981
Qatar                                                                 ,QAT ,14881.0130000,34926.1406300,1981
Rumania                                                               ,ROU ,269640.8350000,,1981
Federación de Rusia                                                   ,RUS ,3032439.5300000,,1981
Rwanda                                                                ,RWA ,2630.5502000,264.0262850,1981
Asia meridional                                                       ,SAS ,1278828.6070000,271.3225987,1981
Arabia Saudita                                                        ,SAU ,237000.7340000,17871.9760700,1981
Sudán                                                                 ,SDN ,74389.9500000,509.1305226,1981
Senegal                                                               ,SEN ,9019.5803000,700.5899253,1981
Singapur                                                              ,SGP ,0.0000000,5596.5859770,1981
Islas Salomón                                                         ,SLB ,5758.5980000,785.6144232,1981
Sierra Leona                                                          ,SLE ,7885.5052000,321.8234292,1981
El Salvador                                                           ,SLV ,5803.8731000,736.5906732,1981
San Marino                                                            ,SMR ,0.0000000,,1981
Somalia                                                               ,SOM ,16817.9720000,107.3721600,1981
Serbia                                                                ,SRB ,0.0000000,,1981
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2695329.3190000,966.3598705,1981
Sudán del Sur                                                         ,SSD ,0.0000000,,1981
África al sur del Sahara                                              ,SSF ,2696401.0980000,966.8309480,1981
Pequeños Estados                                                      ,SST ,221315.4585000,2621.5333670,1981
Santo Tomé y Príncipe                                                 ,STP ,58.4997460,,1981
Suriname                                                              ,SUR ,10680.7747000,2468.4639160,1981
República Eslovaca                                                    ,SVK ,75527.6290000,,1981
Eslovenia                                                             ,SVN ,16592.2920000,,1981
Suecia                                                                ,SWE ,90385.8800600,15586.4300700,1981
Eswatini                                                              ,SWZ ,2031.9801000,939.4501374,1981
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1981
Seychelles                                                            ,SYC ,187.1463330,2419.0344190,1981
República Árabe Siria                                                 ,SYR ,0.0000000,1677.1262440,1981
Islas Turcas y Caicos                                                 ,TCA ,1.6434824,,1981
Chad                                                                  ,TCD ,14530.7860000,190.1075799,1981
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,4602814.7600000,292.5948261,1981
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5610598.8160000,,1981
Togo                                                                  ,TGO ,9836.7877000,342.1913045,1981
Tailandia                                                             ,THA ,143100.4800000,721.0592702,1981
Tayikistán                                                            ,TJK ,9825.9201000,,1981
Turkmenistán                                                          ,TKM ,32512.0204800,,1981
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2861112.8510000,2419.8201920,1981
Timor-Leste                                                           ,TLS ,356.7190060,,1981
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,517598.4924000,,1981
Tonga                                                                 ,TON ,138.3562510,666.3385041,1981
Asia meridional (BIRF y la AIF)                                       ,TSA ,1278828.6070000,271.3225987,1981
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2696401.0980000,966.8309480,1981
Trinidad y Tobago                                                     ,TTO ,0.0000000,6345.0010870,1981
Túnez                                                                 ,TUN ,14895.9575000,1286.5541710,1981
Turquía                                                               ,TUR ,150438.5120000,1579.0736730,1981
Tuvalu                                                                ,TUV ,2.8464198,,1981
Tanzanía                                                              ,TZA ,75069.8910000,,1981
Uganda                                                                ,UGA ,25371.1850000,104.2722378,1981
Ucrania                                                               ,UKR ,690836.4400000,,1981
Ingreso mediano alto                                                  ,UMC ,10809759.6700000,993.0175225,1981
Uruguay                                                               ,URY ,31343.0570000,3764.8356160,1981
Estados Unidos                                                        ,USA ,5830249.4000000,13976.1097500,1981
Uzbekistán                                                            ,UZB ,78101.2036400,,1981
San Vicente y las Granadinas                                          ,VCT ,115.7338090,1006.4033760,1981
Venezuela                                                             ,VEN ,177390.0360000,4252.3353400,1981
Islas Vírgenes Británicas                                             ,VGB ,77.7957900,,1981
Islas Vírgenes (EE.UU.)                                               ,VIR ,39.4330760,,1981
Viet Nam                                                              ,VNM ,86364.6600000,,1981
Vanuatu                                                               ,VUT ,352.8331300,833.0147830,1981
Mundo                                                                 ,WLD ,32418038.8700000,2576.6880070,1981
Samoa                                                                 ,WSM ,274.1255670,,1981
Kosovo                                                                ,XKX ,0.0000000,,1981
"Yemen, Rep. del                                                       ",YEM ,7911.1785000,,1981
Sudáfrica                                                             ,ZAF ,311848.0050000,2913.2417560,1981
Zambia                                                                ,ZMB ,161735.1910000,639.5429552,1981
Zimbabwe                                                              ,ZWE ,21833.4510000,1043.7468330,1981
