countryname,countrycode,co2,gdp,anio
Ecuador                                                               ,ECU ,25608.8504000,2369.9503750,1982
"Egipto, República Árabe de                                            ",EGY ,99916.2340000,607.2815094,1982
Zona del Euro                                                         ,EMU ,3623468.3730000,8197.3979720,1982
Eritrea                                                               ,ERI ,2972.7117000,,1982
España                                                                ,ESP ,268301.7740000,5159.7086330,1982
Estonia                                                               ,EST ,70756.1858000,,1982
Etiopía                                                               ,ETH ,57626.8680000,208.3423801,1982
Unión Europea                                                         ,EUU ,5125474.1540000,6761.1717090,1982
Frágiles y situaciones de conflicto afectados                         ,FCS ,2998562.3180000,733.7038202,1982
Finlandia                                                             ,FIN ,64738.7934100,10938.1220600,1982
Fiji                                                                  ,FJI ,1943.8613000,1786.6993540,1982
Francia                                                               ,FRA ,597074.4000000,10496.9298700,1982
Islas Feroe                                                           ,FRO ,0.0000000,,1982
Micronesia (Estados Federados de)                                     ,FSM ,34.0573840,,1982
Gabón                                                                 ,GAB ,11533.7268000,4736.0462930,1982
Reino Unido                                                           ,GBR ,772803.8000000,9146.0773570,1982
Georgia                                                               ,GEO ,50752.1480000,,1982
Ghana                                                                 ,GHA ,25777.8350000,345.6414812,1982
Gibraltar                                                             ,GIB ,101.9960503,,1982
Guinea                                                                ,GIN ,57824.5990000,,1982
Gambia                                                                ,GMB ,1053.1159800,318.6069224,1982
Guinea-Bissau                                                         ,GNB ,1573.5144000,204.2480420,1982
Guinea Ecuatorial                                                     ,GNQ ,173.0935770,155.6218520,1982
Grecia                                                                ,GRC ,71480.3741000,5579.2347720,1982
Granada                                                               ,GRD ,120.8293870,1347.0027490,1982
Groenlandia                                                           ,GRL ,0.0000000,7813.6906670,1982
Guatemala                                                             ,GTM ,14509.1781000,1200.2492340,1982
Guam                                                                  ,GUM ,53.5306688,,1982
Guyana                                                                ,GUY ,16482.0828000,616.9631589,1982
Ingreso alto                                                          ,HIC ,14361181.0700000,9259.5276710,1982
"Hong Kong, Región Administrativa Especial                             ",HKG ,20164.1035500,6133.7840790,1982
Honduras                                                              ,HND ,12742.8396000,1090.9987940,1982
Países pobres muy endeudados (PPME)                                   ,HPC ,2633295.8630000,381.4444805,1982
Croacia                                                               ,HRV ,39432.7750000,,1982
Haití                                                                 ,HTI ,5462.0889000,249.4320438,1982
Hungría                                                               ,HUN ,119291.0300000,,1982
Maldivas                                                              ,MDV ,0.0000000,282.2229118,1982
Sólo BIRF                                                             ,IBD ,16271145.0700000,791.0105486,1982
BIRF y la AIF                                                         ,IBT ,20128940.6400000,752.8155190,1982
total de la AIF                                                       ,IDA ,3857795.5690000,581.0274058,1982
mezcla de la AIF                                                      ,IDB ,607453.0201000,1013.6853160,1982
Indonesia                                                             ,IDN ,2488671.3300000,583.6698581,1982
Sólo AIF                                                              ,IDX ,3250342.5490000,345.9635296,1982
Isla de Man                                                           ,IMN ,0.0000000,,1982
India                                                                 ,IND ,1011305.4900000,274.1113314,1982
No clasificado                                                        ,INX ,0.0000000,,1982
Irlanda                                                               ,IRL ,57699.2210000,6168.0163470,1982
"Irán, República Islámica del                                          ",IRN ,200503.8400000,3008.1455620,1982
Iraq                                                                  ,IRQ ,73322.7190000,2951.3531490,1982
Islandia                                                              ,ISL ,14252.2031000,13732.3468100,1982
Israel                                                                ,ISR ,25737.6764000,6905.8571790,1982
Italia                                                                ,ITA ,456718.4840000,7556.5234290,1982
Jamaica                                                               ,JAM ,7124.8654000,1474.2387000,1982
Jordania                                                              ,JOR ,7369.2457000,1825.8261350,1982
Japón                                                                 ,JPN ,1063683.9900000,9578.1138030,1982
Kazajstán                                                             ,KAZ ,207431.9110000,,1982
Kenya                                                                 ,KEN ,29812.3840000,362.6218506,1982
Kirguistán                                                            ,KGZ ,15864.9806000,,1982
Camboya                                                               ,KHM ,15560.9342000,,1982
Kiribati                                                              ,KIR ,38.7182938,666.3502247,1982
Saint Kitts y Nevis                                                   ,KNA ,136.2745640,2013.2418680,1982
"Corea, República de                                                   ",KOR ,180766.9230000,1992.5282250,1982
Kuwait                                                                ,KWT ,42788.9244000,14312.3731200,1982
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2963306.1060000,2166.9483350,1982
República Democrática Popular Lao                                     ,LAO ,23876.7420000,,1982
Líbano                                                                ,LBN ,7416.0730000,,1982
Liberia                                                               ,LBR ,2417.7816400,,1982
Libia                                                                 ,LBY ,49330.9319000,,1982
Santa Lucía                                                           ,LCA ,258.2337150,1515.3017930,1982
América Latina y el Caribe                                            ,LCN ,3049425.0100000,2231.3479110,1982
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,3040891.9440000,285.6543644,1982
Países de ingreso bajo                                                ,LIC ,1998690.1050000,381.7339792,1982
Liechtenstein                                                         ,LIE ,0.0000000,19674.7939200,1982
Sri Lanka                                                             ,LKA ,18680.9363000,307.6383031,1982
Mauritania                                                            ,MRT ,5096.4015000,678.7100375,1982
Países de ingreso mediano bajo                                        ,LMC ,4431365.8200000,488.3463838,1982
Ingreso mediano y bajo                                                ,LMY ,19384678.0100000,730.3060116,1982
Lesotho                                                               ,LSO ,1841.9630000,246.4002782,1982
avanzada del dividendo demográfico                                    ,LTE ,9917798.6860000,852.6330272,1982
Lituania                                                              ,LTU ,134141.7440000,,1982
Luxemburgo                                                            ,LUX ,11757.6038000,13034.8116600,1982
Letonia                                                               ,LVA ,62860.0740000,,1982
"Región Administrativa Especial de Macao, China                        ",MAC ,582.8211540,4500.9799810,1982
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1982
Marruecos                                                             ,MAR ,27751.5810000,836.4355766,1982
Mónaco                                                                ,MCO ,0.0000000,41380.8619000,1982
República de Moldova                                                  ,MDA ,41724.7568000,,1982
Madagascar                                                            ,MDG ,43685.2610000,518.1839401,1982
Oriente Medio y Norte de África                                       ,MEA ,1009981.6960000,2108.6512340,1982
México                                                                ,MEX ,452477.3280000,2597.9827570,1982
Islas Marshall                                                        ,MHL ,3.3719729,1047.7076330,1982
 Ingreso mediano                                                      ,MIC ,17385987.9000000,757.9880049,1982
Macedonia del Norte                                                   ,MKD ,12447.0366000,,1982
Malí                                                                  ,MLI ,29715.8830000,180.5134612,1982
Malta                                                                 ,MLT ,1512.6459700,3788.0506320,1982
Myanmar                                                               ,MMR ,677312.4800000,,1982
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,601864.2701000,,1982
Montenegro                                                            ,MNE ,0.0000000,,1982
Mongolia                                                              ,MNG ,39945.2710000,1435.7670970,1982
Mariana                                                               ,MNP ,3.5820428,,1982
Mozambique                                                            ,MOZ ,36329.5630000,,1982
Mauricio                                                              ,MUS ,808.0060500,1086.5350250,1982
Malawi                                                                ,MWI ,6822.6244000,179.7299592,1982
Malasia                                                               ,MYS ,141106.2048000,1852.2569960,1982
América del Norte                                                     ,NAC ,6111325.9870000,14242.8454600,1982
Namibia                                                               ,NAM ,6391.1266000,1914.8146910,1982
Nueva Caledonia                                                       ,NCL ,1728.5076300,6208.7826340,1982
Níger                                                                 ,NER ,8621.6653000,318.0585815,1982
Nigeria                                                               ,NGA ,133455.9530000,1843.9091860,1982
Nicaragua                                                             ,NIC ,9565.9995000,713.4811640,1982
Países Bajos                                                          ,NLD ,205036.4400000,11072.6584800,1982
Noruega                                                               ,NOR ,58684.3190000,15224.8939100,1982
Nepal                                                                 ,NPL ,22885.5926000,152.2896698,1982
Nauru                                                                 ,NRU ,0.0000000,,1982
Nueva Zelandia                                                        ,NZL ,60533.8690000,7656.4757320,1982
Miembros OCDE                                                         ,OED ,14262237.8400000,8556.8578580,1982
Omán                                                                  ,OMN ,26652.5844900,5855.8677940,1982
Otros Estados pequeos                                                 ,OSS ,173456.7910000,2509.1666960,1982
Pakistán                                                              ,PAK ,130156.2129000,368.2773640,1982
Panamá                                                                ,PAN ,7120.1752000,2782.2777210,1982
Perú                                                                  ,PER ,60744.5300000,1182.7312490,1982
Filipinas                                                             ,PHL ,87027.6950000,742.4533901,1982
Palau                                                                 ,PLW ,0.0000000,,1982
Papua Nueva Guinea                                                    ,PNG ,71592.0480000,628.5247856,1982
Polonia                                                               ,POL ,574774.4100000,,1982
previa al dividendo demográfico                                       ,PRE ,2606792.8040000,466.9619095,1982
Puerto Rico                                                           ,PRI ,2480.2357500,5115.0085140,1982
"Corea, República Popular Democrática de                               ",PRK ,156400.0540000,,1982
Portugal                                                              ,PRT ,43633.7870000,3079.9495410,1982
Paraguay                                                              ,PRY ,56702.2830000,1608.7197820,1982
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1982
Estados pequeos de las Islas del Pacfico                              ,PSS ,8622.6918000,1308.5712460,1982
posterior al dividendo demográfico                                    ,PST ,13721974.0000000,9330.1306940,1982
Polinesia Francesa                                                    ,PYF ,545.4314110,7907.6905840,1982
Qatar                                                                 ,QAT ,16305.5786000,27402.5640200,1982
Rumania                                                               ,ROU ,268316.3310000,,1982
Federación de Rusia                                                   ,RUS ,3060875.9000000,,1982
Rwanda                                                                ,RWA ,2727.4538000,255.6372445,1982
Asia meridional                                                       ,SAS ,1317620.2910000,274.1423643,1982
Arabia Saudita                                                        ,SAU ,230347.8190000,13944.9510800,1982
Sudán                                                                 ,SDN ,83731.4500000,453.7962933,1982
Senegal                                                               ,SEN ,9341.0870000,666.1476389,1982
Singapur                                                              ,SGP ,0.0000000,6077.6342410,1982
Islas Salomón                                                         ,SLB ,5904.6530000,764.6515967,1982
Sierra Leona                                                          ,SLE ,8680.3349000,365.9038650,1982
El Salvador                                                           ,SLV ,5329.2142000,717.5437389,1982
San Marino                                                            ,SMR ,0.0000000,,1982
Somalia                                                               ,SOM ,17214.3770000,117.1934645,1982
Serbia                                                                ,SRB ,0.0000000,,1982
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2968662.5790000,863.6501842,1982
Sudán del Sur                                                         ,SSD ,0.0000000,,1982
África al sur del Sahara                                              ,SSF ,2969640.5200000,864.1954976,1982
Pequeños Estados                                                      ,SST ,224622.8414000,2555.3798170,1982
Santo Tomé y Príncipe                                                 ,STP ,60.2651760,,1982
Suriname                                                              ,SUR ,10823.3116000,2535.1878530,1982
República Eslovaca                                                    ,SVK ,73119.8030000,,1982
Eslovenia                                                             ,SVN ,16007.7027000,,1982
Suecia                                                                ,SWE ,84124.3991800,13738.9722900,1982
Eswatini                                                              ,SWZ ,2023.9648000,853.5512731,1982
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1982
Seychelles                                                            ,SYC ,169.9349890,2296.3077290,1982
República Árabe Siria                                                 ,SYR ,28713.8460000,1699.5328050,1982
Islas Turcas y Caicos                                                 ,TCA ,1.7409350,,1982
Chad                                                                  ,TCD ,16394.9590000,176.8421390,1982
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,6600051.0640000,301.9034147,1982
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5659281.1030000,,1982
Togo                                                                  ,TGO ,11402.6085000,281.8103589,1982
Tailandia                                                             ,THA ,141743.3930000,742.8510667,1982
Tayikistán                                                            ,TJK ,9655.1773000,,1982
Turkmenistán                                                          ,TKM ,34235.0127800,,1982
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2980483.3920000,2195.2569260,1982
Timor-Leste                                                           ,TLS ,373.2194560,,1982
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,601864.2701000,,1982
Tonga                                                                 ,TON ,130.0890800,662.8310363,1982
Asia meridional (BIRF y la AIF)                                       ,TSA ,1317620.2910000,274.1423643,1982
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2969640.5200000,864.1954976,1982
Trinidad y Tobago                                                     ,TTO ,0.0000000,7268.0993790,1982
Túnez                                                                 ,TUN ,14732.2121000,1206.6413560,1982
Turquía                                                               ,TUR ,158937.3220000,1402.4064350,1982
Tuvalu                                                                ,TUV ,3.0934386,,1982
Tanzanía                                                              ,TZA ,83356.8120000,,1982
Uganda                                                                ,UGA ,27699.2900000,164.6877539,1982
Ucrania                                                               ,UKR ,690840.8400000,,1982
Ingreso mediano alto                                                  ,UMC ,12954622.0800000,963.5206855,1982
Uruguay                                                               ,URY ,30595.3110000,3107.4008320,1982
Estados Unidos                                                        ,USA ,5534118.0000000,14433.7877300,1982
Uzbekistán                                                            ,UZB ,81039.4616400,,1982
San Vicente y las Granadinas                                          ,VCT ,121.1869540,1112.4941650,1982
Venezuela                                                             ,VEN ,181184.9400000,4228.9018560,1982
Islas Vírgenes Británicas                                             ,VGB ,78.9758310,,1982
Islas Vírgenes (EE.UU.)                                               ,VIR ,40.0827870,,1982
Viet Nam                                                              ,VNM ,89161.1170000,,1982
Vanuatu                                                               ,VUT ,336.9643300,808.4735277,1982
Mundo                                                                 ,WLD ,34370124.1100000,2507.3214330,1982
Samoa                                                                 ,WSM ,227.8830010,770.2872914,1982
Kosovo                                                                ,XKX ,0.0000000,,1982
"Yemen, Rep. del                                                       ",YEM ,8473.5444000,,1982
Sudáfrica                                                             ,ZAF ,309369.2150000,2601.0578610,1982
Zambia                                                                ,ZMB ,183354.7570000,637.5461992,1982
Zimbabwe                                                              ,ZWE ,22737.0210000,1073.0638470,1982
