countryname,countrycode,co2,gdp,anio
Europa y Asia central                                                 ,ECS ,11290181.1400000,8577.6131270,1988
Ecuador                                                               ,ECU ,29861.9180000,1337.8894840,1988
"Egipto, República Árabe de                                            ",EGY ,129322.6410000,655.0677687,1988
Zona del Euro                                                         ,EMU ,3702785.5320000,14833.1878800,1988
Eritrea                                                               ,ERI ,3131.5131000,,1988
España                                                                ,ESP ,268265.7050000,9703.1238420,1988
Estonia                                                               ,EST ,69888.7960000,,1988
Etiopía                                                               ,ETH ,57246.2450000,243.7358686,1988
Unión Europea                                                         ,EUU ,5217133.6750000,12176.8823700,1988
Frágiles y situaciones de conflicto afectados                         ,FCS ,2687424.4330000,488.5792161,1988
Finlandia                                                             ,FIN ,72039.8085200,22047.7933200,1988
Fiji                                                                  ,FJI ,1985.6214000,1535.3864520,1988
Francia                                                               ,FRA ,533912.0400000,17679.9970000,1988
Islas Feroe                                                           ,FRO ,0.0000000,,1988
Micronesia (Estados Federados de)                                     ,FSM ,43.9398840,1355.6558130,1988
Gabón                                                                 ,GAB ,9294.4691700,4267.8193440,1988
Reino Unido                                                           ,GBR ,787867.0300000,15987.1680800,1988
Georgia                                                               ,GEO ,47706.7390000,,1988
Ghana                                                                 ,GHA ,23003.6310000,372.6841132,1988
Gibraltar                                                             ,GIB ,155.5760610,,1988
Guinea                                                                ,GIN ,48399.6990000,398.5459830,1988
Gambia                                                                ,GMB ,1099.0190700,305.3122195,1988
Guinea-Bissau                                                         ,GNB ,1322.1188000,176.2595805,1988
Guinea Ecuatorial                                                     ,GNQ ,205.7160170,254.5432670,1988
Grecia                                                                ,GRC ,90115.8016000,7598.0280530,1988
Granada                                                               ,GRD ,112.4465690,2408.8618400,1988
Groenlandia                                                           ,GRL ,0.0000000,16398.0110900,1988
Guatemala                                                             ,GTM ,15033.4155000,915.3980653,1988
Guam                                                                  ,GUM ,61.3722072,,1988
Guyana                                                                ,GUY ,15605.2843000,551.2636434,1988
Ingreso alto                                                          ,HIC ,15276069.6600000,15923.5967600,1988
"Hong Kong, Región Administrativa Especial                             ",HKG ,34969.3259000,10609.7456400,1988
Honduras                                                              ,HND ,14503.3450000,1262.0668810,1988
Países pobres muy endeudados (PPME)                                   ,HPC ,2087448.5330000,413.7001890,1988
Croacia                                                               ,HRV ,43184.9920000,,1988
Haití                                                                 ,HTI ,5440.2986000,386.7772342,1988
Hungría                                                               ,HUN ,108640.7260000,,1988
Maldivas                                                              ,MDV ,120.7609570,803.7299061,1988
Sólo BIRF                                                             ,IBD ,16200040.2800000,867.5269008,1988
BIRF y la AIF                                                         ,IBT ,19672251.7700000,779.1121361,1988
total de la AIF                                                       ,IDA ,3472211.4890000,413.4076408,1988
mezcla de la AIF                                                      ,IDB ,611538.0470000,524.5822091,1988
Indonesia                                                             ,IDN ,813977.9100000,481.7814823,1988
Sólo AIF                                                              ,IDX ,2860673.4420000,356.4619721,1988
Isla de Man                                                           ,IMN ,0.0000000,,1988
India                                                                 ,IND ,1305250.6300000,354.1492516,1988
No clasificado                                                        ,INX ,0.0000000,,1988
Irlanda                                                               ,IRL ,61748.2230000,10728.7036800,1988
"Irán, República Islámica del                                          ",IRN ,223541.2780000,2318.4644130,1988
Iraq                                                                  ,IRQ ,99336.4170000,3762.4514890,1988
Islandia                                                              ,ISL ,19956.8502000,24488.7280200,1988
Israel                                                                ,ISR ,36863.0489000,11278.5633300,1988
Italia                                                                ,ITA ,497868.0000000,15744.6612700,1988
Jamaica                                                               ,JAM ,6832.8877000,1602.1985060,1988
Jordania                                                              ,JOR ,10626.6256000,1927.5558540,1988
Japón                                                                 ,JPN ,1186749.6000000,25051.8543200,1988
Kazajstán                                                             ,KAZ ,240415.3110000,,1988
Kenya                                                                 ,KEN ,36807.3100000,377.1555059,1988
Kirguistán                                                            ,KGZ ,16896.3839000,,1988
Camboya                                                               ,KHM ,18352.6380000,,1988
Kiribati                                                              ,KIR ,40.6698310,621.9818958,1988
Saint Kitts y Nevis                                                   ,KNA ,109.4645820,4249.2107590,1988
"Corea, República de                                                   ",KOR ,258382.6650000,4748.6296080,1988
Kuwait                                                                ,KWT ,58923.3979000,10169.0058600,1988
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,3016776.7850000,2097.7501830,1988
República Democrática Popular Lao                                     ,LAO ,25749.3310000,148.9652882,1988
Líbano                                                                ,LBN ,0.0000000,1234.2425310,1988
Liberia                                                               ,LBR ,2464.3232900,,1988
Libia                                                                 ,LBY ,55358.7094000,,1988
Santa Lucía                                                           ,LCA ,286.7781980,3221.4088160,1988
América Latina y el Caribe                                            ,LCN ,3106319.8550000,2169.3272100,1988
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2646972.8160000,318.8826158,1988
Países de ingreso bajo                                                ,LIC ,1618290.6020000,366.4474663,1988
Liechtenstein                                                         ,LIE ,0.0000000,41301.0654800,1988
Sri Lanka                                                             ,LKA ,18654.0486000,413.4549969,1988
Mauritania                                                            ,MRT ,5649.3560000,732.9712319,1988
Países de ingreso mediano bajo                                        ,LMC ,4861518.6190000,485.8538760,1988
Ingreso mediano y bajo                                                ,LMY ,18908077.6800000,759.1365295,1988
Lesotho                                                               ,LSO ,2056.7565000,288.4060903,1988
avanzada del dividendo demográfico                                    ,LTE ,11362205.8000000,1001.3291640,1988
Lituania                                                              ,LTU ,147969.5450000,,1988
Luxemburgo                                                            ,LUX ,12003.8008000,26108.3439600,1988
Letonia                                                               ,LVA ,71797.6280000,,1988
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,7074.2663480,1988
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1988
Marruecos                                                             ,MAR ,34517.8610000,1066.3302530,1988
Mónaco                                                                ,MCO ,0.0000000,68448.2762700,1988
República de Moldova                                                  ,MDA ,55245.3209000,,1988
Madagascar                                                            ,MDG ,38387.5540000,291.2109143,1988
Oriente Medio y Norte de África                                       ,MEA ,967235.0410000,1712.2065100,1988
México                                                                ,MEX ,462185.1970000,2247.9814970,1988
Islas Marshall                                                        ,MHL ,4.4538881,1603.5206320,1988
 Ingreso mediano                                                      ,MIC ,17289787.0800000,790.9109301,1988
Macedonia del Norte                                                   ,MKD ,12112.0439000,,1988
Malí                                                                  ,MLI ,24366.2530000,265.4390139,1988
Malta                                                                 ,MLT ,2403.3922900,5814.3647710,1988
Myanmar                                                               ,MMR ,764834.9800000,,1988
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,736639.5171000,,1988
Montenegro                                                            ,MNE ,0.0000000,,1988
Mongolia                                                              ,MNG ,54374.8490000,1533.4443050,1988
Mariana                                                               ,MNP ,4.5514134,,1988
Mozambique                                                            ,MOZ ,26533.1480000,,1988
Mauricio                                                              ,MUS ,1491.7831900,2046.0479980,1988
Malawi                                                                ,MWI ,6549.9444000,159.7746657,1988
Malasia                                                               ,MYS ,167479.2098000,2072.0782950,1988
América del Norte                                                     ,NAC ,6809717.1830000,21172.7533900,1988
Namibia                                                               ,NAM ,6147.4087000,1864.0817280,1988
Nueva Caledonia                                                       ,NCL ,0.0000000,12665.6632300,1988
Níger                                                                 ,NER ,6504.6764000,302.0966521,1988
Nigeria                                                               ,NGA ,144640.9790000,549.2374755,1988
Nicaragua                                                             ,NIC ,9457.4401000,658.4614022,1988
Países Bajos                                                          ,NLD ,219095.0980000,17744.5013800,1988
Noruega                                                               ,NOR ,66652.7580000,24207.2814700,1988
Nepal                                                                 ,NPL ,24882.8869000,193.4996694,1988
Nauru                                                                 ,NRU ,0.0000000,,1988
Nueva Zelandia                                                        ,NZL ,65388.1360000,13759.1556300,1988
Miembros OCDE                                                         ,OED ,15346165.1000000,14670.4416800,1988
Omán                                                                  ,OMN ,29972.2713000,4997.4172520,1988
Otros Estados pequeos                                                 ,OSS ,187756.4972000,2629.1593080,1988
Pakistán                                                              ,PAK ,163110.3919000,379.4545167,1988
Panamá                                                                ,PAN ,6503.0435000,2492.1495890,1988
Perú                                                                  ,PER ,60300.1580000,729.8763028,1988
Filipinas                                                             ,PHL ,92300.6750000,644.3649932,1988
Palau                                                                 ,PLW ,0.0000000,,1988
Papua Nueva Guinea                                                    ,PNG ,22162.3659000,831.0321546,1988
Polonia                                                               ,POL ,583837.5400000,,1988
previa al dividendo demográfico                                       ,PRE ,2110118.6620000,325.7271841,1988
Puerto Rico                                                           ,PRI ,2748.1712000,7595.4446560,1988
"Corea, República Popular Democrática de                               ",PRK ,167895.5800000,,1988
Portugal                                                              ,PRT ,47741.3300000,5623.6970420,1988
Paraguay                                                              ,PRY ,56178.5510000,1063.4739570,1988
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1988
Estados pequeos de las Islas del Pacfico                              ,PSS ,9549.3029880,1310.1217000,1988
posterior al dividendo demográfico                                    ,PST ,14775601.7900000,16455.9172800,1988
Polinesia Francesa                                                    ,PYF ,1048.8742200,14050.9700100,1988
Qatar                                                                 ,QAT ,21410.6084000,13611.6297900,1988
Rumania                                                               ,ROU ,284585.5090000,1769.8899310,1988
Federación de Rusia                                                   ,RUS ,3376294.3700000,3777.2353730,1988
Rwanda                                                                ,RWA ,3307.3324000,337.9556050,1988
Asia meridional                                                       ,SAS ,1648643.1150000,345.6682279,1988
Arabia Saudita                                                        ,SAU ,0.0000000,5856.3765460,1988
Sudán                                                                 ,SDN ,73962.7460000,632.3355059,1988
Senegal                                                               ,SEN ,9812.3734000,890.5583575,1988
Singapur                                                              ,SGP ,0.0000000,8914.4412260,1988
Islas Salomón                                                         ,SLB ,6643.7380000,1053.2670010,1988
Sierra Leona                                                          ,SLE ,7967.2976000,253.8313321,1988
El Salvador                                                           ,SLV ,6411.8905000,816.2198238,1988
San Marino                                                            ,SMR ,0.0000000,,1988
Somalia                                                               ,SOM ,19427.3040000,148.2165028,1988
Serbia                                                                ,SRB ,0.0000000,,1988
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2139051.4220000,629.1697084,1988
Sudán del Sur                                                         ,SSD ,0.0000000,,1988
África al sur del Sahara                                              ,SSF ,2141000.1140000,632.7098630,1988
Pequeños Estados                                                      ,SST ,235000.0133000,2578.8207590,1988
Santo Tomé y Príncipe                                                 ,STP ,71.6488940,,1988
Suriname                                                              ,SUR ,9097.2322000,2985.4891340,1988
República Eslovaca                                                    ,SVK ,74921.4640000,,1988
Eslovenia                                                             ,SVN ,21367.5794000,,1988
Suecia                                                                ,SWE ,79750.4402600,24534.6938200,1988
Eswatini                                                              ,SWZ ,2189.7467000,894.3465151,1988
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1988
Seychelles                                                            ,SYC ,456.9096860,4128.1182320,1988
República Árabe Siria                                                 ,SYR ,43711.9210000,902.5495583,1988
Islas Turcas y Caicos                                                 ,TCA ,2.2560279,,1988
Chad                                                                  ,TCD ,13571.2830000,265.2408764,1988
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,5930370.1950000,372.3777552,1988
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,6180289.1040000,2347.1491780,1988
Togo                                                                  ,TGO ,10159.6822000,385.4255265,1988
Tailandia                                                             ,THA ,181433.7070000,1123.4376430,1988
Tayikistán                                                            ,TJK ,11935.1806000,,1988
Turkmenistán                                                          ,TKM ,45973.4218900,861.7838871,1988
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,3035309.7260000,2094.0471990,1988
Timor-Leste                                                           ,TLS ,408.0700110,,1988
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,736639.5171000,,1988
Tonga                                                                 ,TON ,135.8894200,1127.5625310,1988
Asia meridional (BIRF y la AIF)                                       ,TSA ,1648643.1150000,345.6682279,1988
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2141000.1140000,632.7098630,1988
Trinidad y Tobago                                                     ,TTO ,0.0000000,3734.4524110,1988
Túnez                                                                 ,TUN ,19433.0224000,1281.2014570,1988
Turquía                                                               ,TUR ,198660.2120000,1745.3648930,1988
Tuvalu                                                                ,TUV ,3.4559050,,1988
Tanzanía                                                              ,TZA ,65066.8080000,221.5881345,1988
Uganda                                                                ,UGA ,31101.4710000,402.2794666,1988
Ucrania                                                               ,UKR ,732231.7300000,1449.9624990,1988
Ingreso mediano alto                                                  ,UMC ,12428268.4600000,1035.8972310,1988
Uruguay                                                               ,URY ,29630.8090000,2676.5412310,1988
Estados Unidos                                                        ,USA ,6185748.0000000,21417.0119300,1988
Uzbekistán                                                            ,UZB ,98614.7355300,,1988
San Vicente y las Granadinas                                          ,VCT ,128.5494300,1884.1917230,1988
Venezuela                                                             ,VEN ,189621.8020000,3220.8624300,1988
Islas Vírgenes Británicas                                             ,VGB ,72.2396710,,1988
Islas Vírgenes (EE.UU.)                                               ,VIR ,43.9895890,,1988
Viet Nam                                                              ,VNM ,99076.3090000,390.4121815,1988
Vanuatu                                                               ,VUT ,409.8334500,1066.2554740,1988
Mundo                                                                 ,WLD ,35478325.5900000,3772.4013590,1988
Samoa                                                                 ,WSM ,281.7012100,824.2617577,1988
Kosovo                                                                ,XKX ,0.0000000,,1988
"Yemen, Rep. del                                                       ",YEM ,11644.3834000,,1988
Sudáfrica                                                             ,ZAF ,0.0000000,2711.5149910,1988
Zambia                                                                ,ZMB ,132223.5680000,488.7444134,1988
Zimbabwe                                                              ,ZWE ,29369.6430000,793.4495805,1988
