countryname,countrycode,co2,gdp,anio
Estonia                                                               ,EST ,68227.4648000,,1973
Etiopía                                                               ,ETH ,55350.4840000,,1973
Unión Europea                                                         ,EUU ,5035955.0680000,3258.7168280,1973
Frágiles y situaciones de conflicto afectados                         ,FCS ,2658557.4220000,186.7220909,1973
Finlandia                                                             ,FIN ,67698.9441000,4173.1729810,1973
Fiji                                                                  ,FJI ,1228.9713300,768.6954502,1973
Francia                                                               ,FRA ,691091.4950000,4969.7639120,1973
Islas Feroe                                                           ,FRO ,0.0000000,,1973
Micronesia (Estados Federados de)                                     ,FSM ,27.2818740,,1973
Gabón                                                                 ,GAB ,8158.5753300,1160.3106360,1973
Reino Unido                                                           ,GBR ,863336.0400000,3426.2762210,1973
Georgia                                                               ,GEO ,54661.0470000,,1973
Ghana                                                                 ,GHA ,22733.0630000,259.7017343,1973
Gibraltar                                                             ,GIB ,0.0000000,,1973
Guinea                                                                ,GIN ,51465.7360000,,1973
Gambia                                                                ,GMB ,838.2016000,148.1734891,1973
Guinea-Bissau                                                         ,GNB ,985.5760000,119.7768310,1973
Guinea Ecuatorial                                                     ,GNQ ,128.1447890,292.4703648,1973
Grecia                                                                ,GRC ,54226.5397000,2502.8143580,1973
Granada                                                               ,GRD ,71.9963400,,1973
Groenlandia                                                           ,GRL ,0.0000000,2860.2805760,1973
Guatemala                                                             ,GTM ,9950.3306000,438.5448512,1973
Guam                                                                  ,GUM ,41.7056090,,1973
Guyana                                                                ,GUY ,11423.3765000,420.6615817,1973
Ingreso alto                                                          ,HIC ,14494614.2000000,4136.3041140,1973
"Hong Kong, Región Administrativa Especial                             ",HKG ,10896.3574500,1893.1812420,1973
Honduras                                                              ,HND ,7866.8883000,307.3436614,1973
Países pobres muy endeudados (PPME)                                   ,HPC ,2192326.2580000,201.6331419,1973
Croacia                                                               ,HRV ,28255.8970000,,1973
Haití                                                                 ,HTI ,4750.9728000,94.9045719,1973
Hungría                                                               ,HUN ,98360.8300000,,1973
Maldivas                                                              ,MDV ,23.9437318,,1973
Sólo BIRF                                                             ,IBD ,11176936.7900000,340.3045781,1973
BIRF y la AIF                                                         ,IBT ,14604418.5900000,312.7775791,1973
total de la AIF                                                       ,IDA ,3427481.7940000,184.7395935,1973
mezcla de la AIF                                                      ,IDB ,482297.3833000,207.1190417,1973
Indonesia                                                             ,IDN ,409241.7100000,131.0249116,1973
Sólo AIF                                                              ,IDX ,2945184.4110000,179.5524937,1973
Isla de Man                                                           ,IMN ,0.0000000,,1973
India                                                                 ,IND ,773571.6150000,143.7786881,1973
No clasificado                                                        ,INX ,0.0000000,,1973
Irlanda                                                               ,IRL ,50501.4748000,2427.1722990,1973
"Irán, República Islámica del                                          ",IRN ,194611.5850000,876.2685238,1973
Iraq                                                                  ,IRQ ,61280.4881000,468.8540124,1973
Islandia                                                              ,ISL ,6875.2491000,5445.5155460,1973
Israel                                                                ,ISR ,19569.9870000,3455.2318490,1973
Italia                                                                ,ITA ,442434.6850000,3205.2520650,1973
Jamaica                                                               ,JAM ,9812.8877000,968.9591999,1973
Jordania                                                              ,JOR ,2697.9562000,484.3359709,1973
Japón                                                                 ,JPN ,1127133.3400000,3997.8411200,1973
Kazajstán                                                             ,KAZ ,209996.0730000,,1973
Kenya                                                                 ,KEN ,23833.3110000,198.5701733,1973
Kirguistán                                                            ,KGZ ,17239.2997000,,1973
Camboya                                                               ,KHM ,14356.4855000,94.3585312,1973
Kiribati                                                              ,KIR ,0.0000000,592.1359723,1973
Saint Kitts y Nevis                                                   ,KNA ,75.5176950,546.0499284,1973
"Corea, República de                                                   ",KOR ,107014.0390000,406.8988301,1973
Kuwait                                                                ,KWT ,66638.3624000,5971.8252920,1973
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2103806.3590000,885.2430050,1973
República Democrática Popular Lao                                     ,LAO ,26238.9110000,,1973
Líbano                                                                ,LBN ,8535.2553000,,1973
Liberia                                                               ,LBR ,1879.8135600,,1973
Libia                                                                 ,LBY ,42364.3307000,,1973
Santa Lucía                                                           ,LCA ,175.4979930,,1973
América Latina y el Caribe                                            ,LCN ,2185736.0610000,937.7986756,1973
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2780801.3260000,,1973
Países de ingreso bajo                                                ,LIC ,1632360.8400000,191.4690788,1973
Liechtenstein                                                         ,LIE ,0.0000000,7354.1023680,1973
Sri Lanka                                                             ,LKA ,16788.4055000,216.9949584,1973
Mauritania                                                            ,MRT ,4385.7761000,393.2821364,1973
Países de ingreso mediano bajo                                        ,LMC ,3832682.4540000,183.3661086,1973
Ingreso mediano y bajo                                                ,LMY ,13928771.2900000,302.0501495,1973
Lesotho                                                               ,LSO ,1609.7149000,109.8775714,1973
avanzada del dividendo demográfico                                    ,LTE ,7757478.7660000,390.4847711,1973
Lituania                                                              ,LTU ,113993.1310000,,1973
Luxemburgo                                                            ,LUX ,19347.8667000,7709.7293870,1973
Letonia                                                               ,LVA ,50365.8282000,,1973
"Región Administrativa Especial de Macao, China                        ",MAC ,430.4914078,,1973
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1973
Marruecos                                                             ,MAR ,21860.7140000,364.6361493,1973
Mónaco                                                                ,MCO ,0.0000000,21422.8411600,1973
República de Moldova                                                  ,MDA ,29694.5625000,,1973
Madagascar                                                            ,MDG ,35221.1370000,231.4361855,1973
Oriente Medio y Norte de África                                       ,MEA ,830530.0606000,523.5554448,1973
México                                                                ,MEX ,241668.3770000,981.4591048,1973
Islas Marshall                                                        ,MHL ,2.6576217,,1973
 Ingreso mediano                                                      ,MIC ,12296410.4500000,310.9816055,1973
Macedonia del Norte                                                   ,MKD ,12964.5451000,,1973
Malí                                                                  ,MLI ,24308.6130000,90.1001937,1973
Malta                                                                 ,MLT ,974.1920200,1143.6202030,1973
Myanmar                                                               ,MMR ,771873.7900000,,1973
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,482741.5196000,,1973
Montenegro                                                            ,MNE ,0.0000000,,1973
Mongolia                                                              ,MNG ,18061.9810000,,1973
Mariana                                                               ,MNP ,2.8946583,,1973
Mozambique                                                            ,MOZ ,30344.6140000,,1973
Mauricio                                                              ,MUS ,756.6636800,,1973
Malawi                                                                ,MWI ,4853.1968000,87.2275752,1973
Malasia                                                               ,MYS ,130161.4888000,661.0226910,1973
América del Norte                                                     ,NAC ,6433903.3830000,6640.8059900,1973
Namibia                                                               ,NAM ,6533.8771000,,1973
Nueva Caledonia                                                       ,NCL ,0.0000000,4220.1935000,1973
Níger                                                                 ,NER ,5822.9862000,193.0550554,1973
Nigeria                                                               ,NGA ,120770.9690000,252.2326520,1973
Nicaragua                                                             ,NIC ,8722.9160000,414.4358419,1973
Países Bajos                                                          ,NLD ,214755.0360000,5345.5754730,1973
Noruega                                                               ,NOR ,61119.9930000,5689.5888070,1973
Nepal                                                                 ,NPL ,21059.2656000,75.6369549,1973
Nauru                                                                 ,NRU ,0.0000000,,1973
Nueva Zelandia                                                        ,NZL ,53668.2690000,4323.1965350,1973
Miembros OCDE                                                         ,OED ,14292574.9700000,3924.3495810,1973
Omán                                                                  ,OMN ,13469.3400500,598.5654424,1973
Otros Estados pequeos                                                 ,OSS ,154108.1395000,559.8910926,1973
Pakistán                                                              ,PAK ,91944.2539000,101.1646526,1973
Panamá                                                                ,PAN ,6560.9868000,1157.6212850,1973
Perú                                                                  ,PER ,49969.6990000,752.2234872,1973
Filipinas                                                             ,PHL ,88767.2220000,258.3846913,1973
Palau                                                                 ,PLW ,0.0000000,,1973
Papua Nueva Guinea                                                    ,PNG ,9591.1103000,434.5993482,1973
Polonia                                                               ,POL ,516053.0300000,,1973
previa al dividendo demográfico                                       ,PRE ,2204682.7530000,126.3356960,1973
Puerto Rico                                                           ,PRI ,2631.5109600,2432.4142190,1973
"Corea, República Popular Democrática de                               ",PRK ,101174.9290000,,1973
Portugal                                                              ,PRT ,32090.4437000,1747.9893250,1973
Paraguay                                                              ,PRY ,39123.1620000,374.3415375,1973
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1973
Estados pequeos de las Islas del Pacfico                              ,PSS ,5823.2186150,,1973
posterior al dividendo demográfico                                    ,PST ,13967683.7000000,4205.2386700,1973
Polinesia Francesa                                                    ,PYF ,0.0000000,3516.3368720,1973
Qatar                                                                 ,QAT ,20976.9582200,5583.4214900,1973
Rumania                                                               ,ROU ,199678.6000000,,1973
Federación de Rusia                                                   ,RUS ,2450946.3100000,,1973
Rwanda                                                                ,RWA ,2121.0505000,70.8030541,1973
Asia meridional                                                       ,SAS ,1028997.7410000,137.1617813,1973
Arabia Saudita                                                        ,SAU ,162521.6331000,2226.9908550,1973
Sudán                                                                 ,SDN ,65985.9330000,236.6171420,1973
Senegal                                                               ,SEN ,8109.7219000,399.8087097,1973
Singapur                                                              ,SGP ,0.0000000,1685.4597960,1973
Islas Salomón                                                         ,SLB ,4108.6918000,308.2574878,1973
Sierra Leona                                                          ,SLE ,7712.6604000,197.4467260,1973
El Salvador                                                           ,SLV ,5383.5558000,363.8299107,1973
San Marino                                                            ,SMR ,0.0000000,,1973
Somalia                                                               ,SOM ,13320.3570000,144.3446758,1973
Serbia                                                                ,SRB ,0.0000000,,1973
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2528308.0700000,299.7819860,1973
Sudán del Sur                                                         ,SSD ,0.0000000,,1973
África al sur del Sahara                                              ,SSF ,2529215.8200000,300.4137916,1973
Pequeños Estados                                                      ,SST ,191250.3454000,723.8678136,1973
Santo Tomé y Príncipe                                                 ,STP ,42.5213650,,1973
Suriname                                                              ,SUR ,8386.1845000,930.2166258,1973
República Eslovaca                                                    ,SVK ,54993.1120000,,1973
Eslovenia                                                             ,SVN ,12763.8602000,,1973
Suecia                                                                ,SWE ,109999.9020000,7301.2154290,1973
Eswatini                                                              ,SWZ ,1737.9036000,471.5710831,1973
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1973
Seychelles                                                            ,SYC ,151.0861470,648.5319241,1973
República Árabe Siria                                                 ,SYR ,10697.3200000,460.2950680,1973
Islas Turcas y Caicos                                                 ,TCA ,1.4627667,,1973
Chad                                                                  ,TCD ,14580.1560000,165.6135788,1973
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,3737381.9750000,163.3659082,1973
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,4690334.5430000,,1973
Togo                                                                  ,TGO ,9925.8985000,176.4737398,1973
Tailandia                                                             ,THA ,121711.6860000,269.8879525,1973
Tayikistán                                                            ,TJK ,8744.2589000,,1973
Turkmenistán                                                          ,TKM ,34041.3208100,,1973
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2135746.9870000,913.1627335,1973
Timor-Leste                                                           ,TLS ,658.3151960,,1973
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,482741.5196000,,1973
Tonga                                                                 ,TON ,60.1644460,,1973
Asia meridional (BIRF y la AIF)                                       ,TSA ,1028997.7410000,137.1617813,1973
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2529215.8200000,300.4137916,1973
Trinidad y Tobago                                                     ,TTO ,0.0000000,1332.7761010,1973
Túnez                                                                 ,TUN ,9627.3347000,504.8279387,1973
Turquía                                                               ,TUR ,115255.6550000,686.4899382,1973
Tuvalu                                                                ,TUV ,2.2749092,,1973
Tanzanía                                                              ,TZA ,68501.8380000,,1973
Uganda                                                                ,UGA ,18144.4380000,167.1357708,1973
Ucrania                                                               ,UKR ,606670.9000000,,1973
Ingreso mediano alto                                                  ,UMC ,8463727.9920000,404.2202576,1973
Uruguay                                                               ,URY ,26747.8130000,1404.7240680,1973
Estados Unidos                                                        ,USA ,5912971.3800000,6726.3589560,1973
Uzbekistán                                                            ,UZB ,93604.5608900,,1973
San Vicente y las Granadinas                                          ,VCT ,81.5502870,322.3795153,1973
Venezuela                                                             ,VEN ,135180.6640000,1367.9112850,1973
Islas Vírgenes Británicas                                             ,VGB ,37.7852130,,1973
Islas Vírgenes (EE.UU.)                                               ,VIR ,25.9199410,,1973
Viet Nam                                                              ,VNM ,83408.6760000,,1973
Vanuatu                                                               ,VUT ,273.7137300,,1973
Mundo                                                                 ,WLD ,29107899.0500000,1178.0888850,1973
Samoa                                                                 ,WSM ,119.4629040,,1973
Kosovo                                                                ,XKX ,0.0000000,,1973
"Yemen, Rep. del                                                       ",YEM ,5678.1841000,,1973
Sudáfrica                                                             ,ZAF ,269278.4530000,1225.0890070,1973
Zambia                                                                ,ZMB ,153119.7910000,491.1119590,1973
Zimbabwe                                                              ,ZWE ,23156.2520000,563.0329825,1973
