countryname,countrycode,co2,gdp,anio
Lituania                                                              ,LTU ,108080.0860000,,1972
Luxemburgo                                                            ,LUX ,17912.1030000,5680.1298950,1972
Letonia                                                               ,LVA ,47957.4588000,,1972
"Región Administrativa Especial de Macao, China                        ",MAC ,306.7717664,,1972
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1972
Marruecos                                                             ,MAR ,20453.9760000,302.5643280,1972
Mónaco                                                                ,MCO ,0.0000000,16733.6216100,1972
República de Moldova                                                  ,MDA ,27939.5154000,,1972
Madagascar                                                            ,MDG ,33414.6250000,193.1285548,1972
Oriente Medio y Norte de África                                       ,MEA ,733877.1722000,400.4946775,1972
México                                                                ,MEX ,229445.0670000,826.4773653,1972
Islas Marshall                                                        ,MHL ,2.5990922,,1972
 Ingreso mediano                                                      ,MIC ,12163771.6100000,251.0014833,1972
Macedonia del Norte                                                   ,MKD ,11600.9282000,,1972
Malí                                                                  ,MLI ,23570.4500000,79.1574879,1972
Malta                                                                 ,MLT ,1008.6574000,975.7588009,1972
Myanmar                                                               ,MMR ,533147.8920000,,1972
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,437806.1981000,,1972
Montenegro                                                            ,MNE ,0.0000000,,1972
Mongolia                                                              ,MNG ,14862.5381000,,1972
Mariana                                                               ,MNP ,2.8239150,,1972
Mozambique                                                            ,MOZ ,27941.8710000,,1972
Mauricio                                                              ,MUS ,767.1965700,,1972
Malawi                                                                ,MWI ,4555.3077000,81.8914715,1972
Malasia                                                               ,MYS ,99628.8290000,445.3501578,1972
América del Norte                                                     ,NAC ,6202077.9560000,5997.4856340,1972
Namibia                                                               ,NAM ,6337.8623000,,1972
Nueva Caledonia                                                       ,NCL ,0.0000000,4031.0160390,1972
Níger                                                                 ,NER ,8330.0921000,155.7769251,1972
Nigeria                                                               ,NGA ,105080.0240000,209.2260626,1972
Nicaragua                                                             ,NIC ,8168.1906000,344.2542050,1972
Países Bajos                                                          ,NLD ,205138.4850000,4104.4510300,1972
Noruega                                                               ,NOR ,59160.4260000,4413.5756920,1972
Nepal                                                                 ,NPL ,20096.2747000,81.3865859,1972
Nauru                                                                 ,NRU ,0.0000000,,1972
Nueva Zelandia                                                        ,NZL ,52587.1480000,3294.6489430,1972
Miembros OCDE                                                         ,OED ,13663355.9900000,3277.1736830,1972
Omán                                                                  ,OMN ,12679.4160900,472.5234272,1972
Otros Estados pequeos                                                 ,OSS ,139196.8362000,394.5277294,1972
Pakistán                                                              ,PAK ,89365.8699000,153.3840271,1972
Panamá                                                                ,PAN ,6183.1050000,1040.8109610,1972
Perú                                                                  ,PER ,51650.4150000,646.1424981,1972
Filipinas                                                             ,PHL ,79527.6240000,211.4122029,1972
Palau                                                                 ,PLW ,0.0000000,,1972
Papua Nueva Guinea                                                    ,PNG ,17758.4110000,294.2978508,1972
Polonia                                                               ,POL ,490842.8100000,,1972
previa al dividendo demográfico                                       ,PRE ,2057102.0380000,105.7738418,1972
Puerto Rico                                                           ,PRI ,2574.1573600,2246.4767140,1972
"Corea, República Popular Democrática de                               ",PRK ,97367.8340000,,1972
Portugal                                                              ,PRT ,29552.2065000,1302.2661820,1972
Paraguay                                                              ,PRY ,45585.1120000,296.1086183,1972
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1972
Estados pequeos de las Islas del Pacfico                              ,PSS ,5438.6901210,,1972
posterior al dividendo demográfico                                    ,PST ,13345418.9200000,3506.2399600,1972
Polinesia Francesa                                                    ,PYF ,0.0000000,2751.1250820,1972
Qatar                                                                 ,QAT ,18431.6271000,3910.0378600,1972
Rumania                                                               ,ROU ,185193.5140000,,1972
Federación de Rusia                                                   ,RUS ,2405407.7500000,,1972
Rwanda                                                                ,RWA ,2040.8340000,61.8118868,1972
Asia meridional                                                       ,SAS ,1016822.6880000,122.7497669,1972
Arabia Saudita                                                        ,SAU ,121325.1278000,1511.6851010,1972
Sudán                                                                 ,SDN ,59423.8110000,196.9108904,1972
Senegal                                                               ,SEN ,8042.6126000,358.3673718,1972
Singapur                                                              ,SGP ,0.0000000,1264.3751070,1972
Islas Salomón                                                         ,SLB ,3818.4854000,235.3302891,1972
Sierra Leona                                                          ,SLE ,7290.7966000,163.0129442,1972
El Salvador                                                           ,SLV ,5292.4863000,326.7698547,1972
San Marino                                                            ,SMR ,0.0000000,,1972
Somalia                                                               ,SOM ,13454.1980000,119.8182755,1972
Serbia                                                                ,SRB ,0.0000000,,1972
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2358295.4960000,240.9260389,1972
Sudán del Sur                                                         ,SSD ,0.0000000,,1972
África al sur del Sahara                                              ,SSF ,2359208.4420000,241.4316345,1972
Pequeños Estados                                                      ,SST ,183692.8896000,591.4597192,1972
Santo Tomé y Príncipe                                                 ,STP ,40.3557700,,1972
Suriname                                                              ,SUR ,8952.7496000,847.9044976,1972
República Eslovaca                                                    ,SVK ,53252.3550000,,1972
Eslovenia                                                             ,SVN ,11319.1560000,,1972
Suecia                                                                ,SWE ,106820.9221000,6027.1285040,1972
Eswatini                                                              ,SWZ ,1668.9814000,321.0694305,1972
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1972
Seychelles                                                            ,SYC ,145.7493280,546.9510613,1972
República Árabe Siria                                                 ,SYR ,11162.5223000,449.9439294,1972
Islas Turcas y Caicos                                                 ,TCA ,1.4643149,,1972
Chad                                                                  ,TCD ,14471.1380000,153.4436829,1972
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,3705557.0290000,132.8427474,1972
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,4558001.8090000,,1972
Togo                                                                  ,TGO ,9324.6776000,149.3505629,1972
Tailandia                                                             ,THA ,107361.3580000,209.3747324,1972
Tayikistán                                                            ,TJK ,8359.4295000,,1972
Turkmenistán                                                          ,TKM ,31958.9274000,,1972
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2273889.6770000,708.6409507,1972
Timor-Leste                                                           ,TLS ,651.1858910,,1972
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,437806.1981000,,1972
Tonga                                                                 ,TON ,56.4373790,,1972
Asia meridional (BIRF y la AIF)                                       ,TSA ,1016822.6880000,122.7497669,1972
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2359208.4420000,241.4316345,1972
Trinidad y Tobago                                                     ,TTO ,8298.1100000,1119.0380730,1972
Túnez                                                                 ,TUN ,9434.5967000,422.8564533,1972
Turquía                                                               ,TUR ,108791.1739000,558.4210145,1972
Tuvalu                                                                ,TUV ,2.2728993,,1972
Tanzanía                                                              ,TZA ,64664.8470000,,1972
Uganda                                                                ,UGA ,16463.9100000,150.2166483,1972
Ucrania                                                               ,UKR ,583845.2500000,,1972
Ingreso mediano alto                                                  ,UMC ,8671396.2420000,316.9124982,1972
Uruguay                                                               ,URY ,26091.1010000,775.9873347,1972
Estados Unidos                                                        ,USA ,5704297.2500000,6094.0179900,1972
Uzbekistán                                                            ,UZB ,88583.6140000,,1972
San Vicente y las Granadinas                                          ,VCT ,77.0660070,298.1795963,1972
Venezuela                                                             ,VEN ,130311.5330000,1155.4042670,1972
Islas Vírgenes Británicas                                             ,VGB ,35.9349510,,1972
Islas Vírgenes (EE.UU.)                                               ,VIR ,24.4884060,,1972
Viet Nam                                                              ,VNM ,78737.2970000,,1972
Vanuatu                                                               ,VUT ,248.2924900,,1972
Mundo                                                                 ,WLD ,28148780.8500000,984.5293682,1972
Samoa                                                                 ,WSM ,117.2923990,,1972
Kosovo                                                                ,XKX ,0.0000000,,1972
"Yemen, Rep. del                                                       ",YEM ,5353.7458000,,1972
Sudáfrica                                                             ,ZAF ,250958.9150000,917.3562094,1972
Zambia                                                                ,ZMB ,142670.6350000,427.8190428,1972
Zimbabwe                                                              ,ZWE ,21231.4000000,471.9371523,1972
