countryname,countrycode,co2,gdp,anio
Santo Tomé y Príncipe                                                 ,STP ,104.9716860,,1998
Suriname                                                              ,SUR ,3183.8257000,2415.7788400,1998
República Eslovaca                                                    ,SVK ,53026.0680000,5538.6164650,1998
Eslovenia                                                             ,SVN ,21456.2578000,11175.7711000,1998
Suecia                                                                ,SWE ,83307.0560000,30596.5272000,1998
Eswatini                                                              ,SWZ ,3994.4571000,1609.2206620,1998
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1998
Seychelles                                                            ,SYC ,0.0000000,7715.9181470,1998
República Árabe Siria                                                 ,SYR ,66648.6100000,974.4387618,1998
Islas Turcas y Caicos                                                 ,TCA ,0.0000000,,1998
Chad                                                                  ,TCD ,110317.9740000,224.5538840,1998
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,7982316.0130000,813.8379311,1998
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5508779.7390000,2179.8888180,1998
Togo                                                                  ,TGO ,29197.5385000,342.6582740,1998
Tailandia                                                             ,THA ,400464.2480000,1845.8288700,1998
Tayikistán                                                            ,TJK ,11512.4827000,219.0404999,1998
Turkmenistán                                                          ,TKM ,45828.8712000,590.3932170,1998
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,4384473.6830000,4490.3786720,1998
Timor-Leste                                                           ,TLS ,643.1511300,,1998
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,1076014.9010000,1530.5341110,1998
Tonga                                                                 ,TON ,142.2613040,1944.5852640,1998
Asia meridional (BIRF y la AIF)                                       ,TSA ,2197253.5760000,416.9930171,1998
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,5549287.4090000,587.9524114,1998
Trinidad y Tobago                                                     ,TTO ,21180.0079000,4790.1389240,1998
Túnez                                                                 ,TUN ,28144.0212000,2292.7129470,1998
Turquía                                                               ,TUR ,295884.8300000,4496.4968200,1998
Tuvalu                                                                ,TUV ,4.8009860,1367.0845340,1998
Tanzanía                                                              ,TZA ,286147.0480000,395.5326846,1998
Uganda                                                                ,UGA ,85877.4860000,295.4053580,1998
Ucrania                                                               ,UKR ,485491.7700000,835.2509542,1998
Ingreso mediano alto                                                  ,UMC ,16502431.3200000,1811.9694300,1998
Uruguay                                                               ,URY ,30975.1000000,7713.6187710,1998
Estados Unidos                                                        ,USA ,6749016.1000000,32853.6769800,1998
Uzbekistán                                                            ,UZB ,165588.0132000,623.2161328,1998
San Vicente y las Granadinas                                          ,VCT ,213.6829540,3465.8291840,1998
Venezuela                                                             ,VEN ,285667.8790000,3921.7189790,1998
Islas Vírgenes Británicas                                             ,VGB ,0.0000000,,1998
Islas Vírgenes (EE.UU.)                                               ,VIR ,42.0213530,,1998
Viet Nam                                                              ,VNM ,186688.1690000,348.3243262,1998
Vanuatu                                                               ,VUT ,444.3665300,1473.7101740,1998
Mundo                                                                 ,WLD ,44048270.6500000,5272.6333040,1998
Samoa                                                                 ,WSM ,299.8315900,1559.1476650,1998
Kosovo                                                                ,XKX ,0.0000000,,1998
"Yemen, Rep. del                                                       ",YEM ,20869.7911000,384.4998469,1998
Sudáfrica                                                             ,ZAF ,457895.8960000,3154.0207770,1998
Zambia                                                                ,ZMB ,448613.6431000,358.5558862,1998
Zimbabwe                                                              ,ZWE ,76391.8040000,544.9841629,1998
