countryname,countrycode,co2,gdp,anio
Asia oriental y el Pacífico                                           ,EAS ,5562112.2130000,699.6234701,1976
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4419379.3510000,,1976
Europa y Asia central                                                 ,ECS ,10448403.8100000,3112.9539440,1976
Ecuador                                                               ,ECU ,18558.7328000,1264.9128730,1976
"Egipto, República Árabe de                                            ",EGY ,70997.7650000,337.7743775,1976
Zona del Euro                                                         ,EMU ,3725069.1630000,5275.3374680,1976
Eritrea                                                               ,ERI ,2809.2898000,,1976
España                                                                ,ESP ,249915.3990000,3279.3126430,1976
Estonia                                                               ,EST ,69841.0407000,,1976
Etiopía                                                               ,ETH ,51242.8850000,,1976
Unión Europea                                                         ,EUU ,5184058.9470000,4421.1432980,1976
Frágiles y situaciones de conflicto afectados                         ,FCS ,2196436.1400000,339.7812232,1976
Finlandia                                                             ,FIN ,69904.9151500,6739.6908100,1976
Fiji                                                                  ,FJI ,1309.1488800,1182.1021820,1976
Francia                                                               ,FRA ,679365.4000000,6866.8182860,1976
Islas Feroe                                                           ,FRO ,0.0000000,,1976
Micronesia (Estados Federados de)                                     ,FSM ,19.6614529,,1976
Gabón                                                                 ,GAB ,10058.5895100,4550.0466750,1976
Reino Unido                                                           ,GBR ,824663.3100000,4138.1677880,1976
Georgia                                                               ,GEO ,52281.9770000,,1976
Ghana                                                                 ,GHA ,21131.2880000,271.1255517,1976
Gibraltar                                                             ,GIB ,0.0000000,,1976
Guinea                                                                ,GIN ,45401.1310000,,1976
Gambia                                                                ,GMB ,863.6482300,201.1266813,1976
Guinea-Bissau                                                         ,GNB ,1181.1347000,145.8767207,1976
Guinea Ecuatorial                                                     ,GNQ ,138.3883150,418.0198980,1976
Grecia                                                                ,GRC ,61469.8539000,3390.5454840,1976
Granada                                                               ,GRD ,69.8222710,,1976
Groenlandia                                                           ,GRL ,0.0000000,4844.6763290,1976
Guatemala                                                             ,GTM ,10175.4074000,696.2220153,1976
Guam                                                                  ,GUM ,43.6237358,,1976
Guyana                                                                ,GUY ,14699.7626000,602.6248473,1976
Ingreso alto                                                          ,HIC ,14732213.3200000,5514.9264480,1976
"Hong Kong, Región Administrativa Especial                             ",HKG ,14288.2549700,2850.0146100,1976
Honduras                                                              ,HND ,8701.2902000,414.6231405,1976
Países pobres muy endeudados (PPME)                                   ,HPC ,2069491.8810000,277.1437255,1976
Croacia                                                               ,HRV ,29984.5010000,,1976
Haití                                                                 ,HTI ,5037.0221000,169.3109219,1976
Hungría                                                               ,HUN ,108311.8530000,,1976
Maldivas                                                              ,MDV ,26.4186729,,1976
Sólo BIRF                                                             ,IBD ,12814677.0000000,475.5967339,1976
BIRF y la AIF                                                         ,IBT ,15701933.7900000,442.3211417,1976
total de la AIF                                                       ,IDA ,2887256.7870000,288.6473969,1976
mezcla de la AIF                                                      ,IDB ,474122.6950000,383.2192344,1976
Indonesia                                                             ,IDN ,482736.6500000,278.1966681,1976
Sólo AIF                                                              ,IDX ,2413134.0920000,245.9057090,1976
Isla de Man                                                           ,IMN ,0.0000000,,1976
India                                                                 ,IND ,852598.2400000,161.0920917,1976
No clasificado                                                        ,INX ,0.0000000,,1976
Irlanda                                                               ,IRL ,52172.4386000,2923.0796680,1976
"Irán, República Islámica del                                          ",IRN ,226348.2600000,2017.4119210,1976
Iraq                                                                  ,IRQ ,79857.7963000,1471.1494120,1976
Islandia                                                              ,ISL ,9287.5638000,7594.6739970,1976
Israel                                                                ,ISR ,20991.7950000,4297.5162750,1976
Italia                                                                ,ITA ,454591.3069000,4033.0993670,1976
Jamaica                                                               ,JAM ,7832.7393000,1443.0576710,1976
Jordania                                                              ,JOR ,3550.3404900,804.7998473,1976
Japón                                                                 ,JPN ,1101910.1510000,5197.8066970,1976
Kazajstán                                                             ,KAZ ,229747.6550000,,1976
Kenya                                                                 ,KEN ,25292.0840000,246.4867740,1976
Kirguistán                                                            ,KGZ ,17839.2328000,,1976
Camboya                                                               ,KHM ,10882.4368000,,1976
Kiribati                                                              ,KIR ,0.0000000,735.0979454,1976
Saint Kitts y Nevis                                                   ,KNA ,80.7414180,681.7751919,1976
"Corea, República de                                                   ",KOR ,130213.9240000,834.1342080,1976
Kuwait                                                                ,KWT ,45134.6952000,12093.3240500,1976
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2668198.9670000,1308.4233990,1976
República Democrática Popular Lao                                     ,LAO ,14115.7654000,,1976
Líbano                                                                ,LBN ,7167.6382800,,1976
Liberia                                                               ,LBR ,2071.5686000,,1976
Libia                                                                 ,LBY ,43278.1874000,,1976
Santa Lucía                                                           ,LCA ,166.1158950,,1976
América Latina y el Caribe                                            ,LCN ,2749485.1530000,1322.6128610,1976
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2246082.9690000,,1976
Países de ingreso bajo                                                ,LIC ,1522310.0940000,277.0436933,1976
Liechtenstein                                                         ,LIE ,0.0000000,11386.6482400,1976
Sri Lanka                                                             ,LKA ,15740.3174000,256.2867154,1976
Mauritania                                                            ,MRT ,4170.8254000,565.5799019,1976
Países de ingreso mediano bajo                                        ,LMC ,3617683.3550000,250.2175672,1976
Ingreso mediano y bajo                                                ,LMY ,14936882.1900000,433.1035844,1976
Lesotho                                                               ,LSO ,1691.6338000,123.7130254,1976
avanzada del dividendo demográfico                                    ,LTE ,8918449.0390000,523.3091661,1976
Lituania                                                              ,LTU ,115982.7340000,,1976
Luxemburgo                                                            ,LUX ,15485.2017000,9825.2382660,1976
Letonia                                                               ,LVA ,53714.9787000,,1976
"Región Administrativa Especial de Macao, China                        ",MAC ,434.9072854,,1976
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1976
Marruecos                                                             ,MAR ,24631.8840000,524.1785503,1976
Mónaco                                                                ,MCO ,0.0000000,28809.7442400,1976
República de Moldova                                                  ,MDA ,35047.4567000,,1976
Madagascar                                                            ,MDG ,34578.7930000,280.6790389,1976
Oriente Medio y Norte de África                                       ,MEA ,943614.9954000,1184.0953400,1976
México                                                                ,MEX ,292167.4570000,1453.6706480,1976
Islas Marshall                                                        ,MHL ,2.8513663,,1976
 Ingreso mediano                                                      ,MIC ,13414572.1000000,445.9313300,1976
Macedonia del Norte                                                   ,MKD ,11702.0396000,,1976
Malí                                                                  ,MLI ,22200.1560000,142.3778567,1976
Malta                                                                 ,MLT ,929.5459700,1726.5594480,1976
Myanmar                                                               ,MMR ,406500.1840000,,1976
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,560902.5455000,,1976
Montenegro                                                            ,MNE ,0.0000000,,1976
Mongolia                                                              ,MNG ,21323.7058000,,1976
Mariana                                                               ,MNP ,3.1168405,,1976
Mozambique                                                            ,MOZ ,27921.7040000,,1976
Mauricio                                                              ,MUS ,775.7532300,776.6443341,1976
Malawi                                                                ,MWI ,5284.0097000,120.8726684,1976
Malasia                                                               ,MYS ,91612.7108000,886.2299721,1976
América del Norte                                                     ,NAC ,6449398.8800000,8613.0289870,1976
Namibia                                                               ,NAM ,5288.7276000,,1976
Nueva Caledonia                                                       ,NCL ,0.0000000,5957.5411170,1976
Níger                                                                 ,NER ,6767.5779000,199.5315116,1976
Nigeria                                                               ,NGA ,130224.5300000,556.7021790,1976
Nicaragua                                                             ,NIC ,9854.2855000,638.3037113,1976
Países Bajos                                                          ,NLD ,213891.3440000,7925.6880680,1976
Noruega                                                               ,NOR ,62913.6790000,8927.2016270,1976
Nepal                                                                 ,NPL ,21820.7780000,105.8927847,1976
Nauru                                                                 ,NRU ,0.0000000,,1976
Nueva Zelandia                                                        ,NZL ,57248.3000000,4373.8409980,1976
Miembros OCDE                                                         ,OED ,14543559.2900000,5179.6909130,1976
Omán                                                                  ,OMN ,46082.7245000,2760.5355350,1976
Otros Estados pequeos                                                 ,OSS ,154775.6391000,1346.0486410,1976
Pakistán                                                              ,PAK ,102278.5119000,191.3010786,1976
Panamá                                                                ,PAN ,7031.9147000,1444.7554400,1976
Perú                                                                  ,PER ,58643.8620000,1006.8906070,1976
Filipinas                                                             ,PHL ,84878.7040000,402.8012119,1976
Palau                                                                 ,PLW ,0.0000000,,1976
Papua Nueva Guinea                                                    ,PNG ,11558.4247000,469.5456138,1976
Polonia                                                               ,POL ,585817.1200000,,1976
previa al dividendo demográfico                                       ,PRE ,2054079.4690000,221.3854307,1976
Puerto Rico                                                           ,PRI ,2545.7889000,2946.4619530,1976
"Corea, República Popular Democrática de                               ",PRK ,114423.8320000,,1976
Portugal                                                              ,PRT ,34557.8804000,2173.2842180,1976
Paraguay                                                              ,PRY ,54928.7290000,593.6545330,1976
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1976
Estados pequeos de las Islas del Pacfico                              ,PSS ,6288.2610930,872.3994482,1976
posterior al dividendo demográfico                                    ,PST ,14134866.9100000,5574.8993830,1976
Polinesia Francesa                                                    ,PYF ,0.0000000,5402.3721560,1976
Qatar                                                                 ,QAT ,16998.2781900,18905.6091800,1976
Rumania                                                               ,ROU ,236190.0760000,,1976
Federación de Rusia                                                   ,RUS ,2800716.0300000,,1976
Rwanda                                                                ,RWA ,2188.8246000,141.5310109,1976
Asia meridional                                                       ,SAS ,1121432.5080000,161.9100856,1976
Arabia Saudita                                                        ,SAU ,173655.1887000,8202.7774870,1976
Sudán                                                                 ,SDN ,61933.6350000,419.9308175,1976
Senegal                                                               ,SEN ,8527.0022000,567.4438044,1976
Singapur                                                              ,SGP ,0.0000000,2758.9403800,1976
Islas Salomón                                                         ,SLB ,4438.5594000,414.2548463,1976
Sierra Leona                                                          ,SLE ,7199.2929000,191.7415091,1976
El Salvador                                                           ,SLV ,6100.5612000,548.1527966,1976
San Marino                                                            ,SMR ,0.0000000,,1976
Somalia                                                               ,SOM ,14181.4770000,188.6611130,1976
Serbia                                                                ,SRB ,0.0000000,,1976
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2393705.0640000,431.8053075,1976
Sudán del Sur                                                         ,SSD ,0.0000000,,1976
África al sur del Sahara                                              ,SSF ,2394647.9520000,432.7314959,1976
Pequeños Estados                                                      ,SST ,195540.7043000,1384.1206650,1976
Santo Tomé y Príncipe                                                 ,STP ,47.4170610,,1976
Suriname                                                              ,SUR ,10284.9123000,1412.1965730,1976
República Eslovaca                                                    ,SVK ,58390.4310000,,1976
Eslovenia                                                             ,SVN ,14315.4782000,,1976
Suecia                                                                ,SWE ,110825.8983000,10868.2757700,1976
Eswatini                                                              ,SWZ ,1964.8245000,528.5873294,1976
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1976
Seychelles                                                            ,SYC ,167.1345610,814.4747380,1976
República Árabe Siria                                                 ,SYR ,17852.4309000,979.3277657,1976
Islas Turcas y Caicos                                                 ,TCA ,1.3902097,,1976
Chad                                                                  ,TCD ,12279.8440000,207.5286232,1976
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,3658825.5420000,198.3261992,1976
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5271371.0480000,,1976
Togo                                                                  ,TGO ,8770.3502000,251.3266327,1976
Tailandia                                                             ,THA ,121442.5460000,391.5693808,1976
Tayikistán                                                            ,TJK ,8536.3908000,,1976
Turkmenistán                                                          ,TKM ,29493.1933100,,1976
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2694754.1950000,1296.6779070,1976
Timor-Leste                                                           ,TLS ,545.5935940,,1976
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,560902.5455000,,1976
Tonga                                                                 ,TON ,75.9834510,336.6028303,1976
Asia meridional (BIRF y la AIF)                                       ,TSA ,1121432.5080000,161.9100856,1976
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2394647.9520000,432.7314959,1976
Trinidad y Tobago                                                     ,TTO ,0.0000000,2439.1703340,1976
Túnez                                                                 ,TUN ,10982.8238000,779.0454063,1976
Turquía                                                               ,TUR ,136679.4360000,1275.9563830,1976
Tuvalu                                                                ,TUV ,2.3441982,,1976
Tanzanía                                                              ,TZA ,64788.3570000,,1976
Uganda                                                                ,UGA ,20444.1470000,221.6160248,1976
Ucrania                                                               ,UKR ,667327.0500000,,1976
Ingreso mediano alto                                                  ,UMC ,9796888.7440000,591.3058778,1976
Uruguay                                                               ,URY ,28241.3450000,1290.6304570,1976
Estados Unidos                                                        ,USA ,5868459.6500000,8592.2535370,1976
Uzbekistán                                                            ,UZB ,73669.2858900,,1976
San Vicente y las Granadinas                                          ,VCT ,81.3145890,339.1436828,1976
Venezuela                                                             ,VEN ,145623.0040000,2314.9906690,1976
Islas Vírgenes Británicas                                             ,VGB ,36.7273480,,1976
Islas Vírgenes (EE.UU.)                                               ,VIR ,32.0001990,,1976
Viet Nam                                                              ,VNM ,79150.1601000,,1976
Vanuatu                                                               ,VUT ,307.0140100,,1976
Mundo                                                                 ,WLD ,30301513.6900000,1556.8153650,1976
Samoa                                                                 ,WSM ,132.6983350,,1976
Kosovo                                                                ,XKX ,0.0000000,,1976
"Yemen, Rep. del                                                       ",YEM ,6186.5688000,,1976
Sudáfrica                                                             ,ZAF ,308489.5760000,1416.7089310,1976
Zambia                                                                ,ZMB ,140274.6140000,537.2206872,1976
Zimbabwe                                                              ,ZWE ,23324.9560000,664.1024494,1976
