countryname,countrycode,co2,gdp,anio
Europa y Asia central                                                 ,ECS ,9309384.8080000,18109.4333600,2004
Ecuador                                                               ,ECU ,45931.8240000,2691.2780810,2004
"Egipto, República Árabe de                                            ",EGY ,223361.4238000,1063.0036630,2004
Zona del Euro                                                         ,EMU ,3531294.2620000,30948.7187600,2004
Eritrea                                                               ,ERI ,4532.7421000,407.7699765,2004
España                                                                ,ESP ,421107.4280000,24861.2828000,2004
Estonia                                                               ,EST ,20024.4274200,8912.9921950,2004
Etiopía                                                               ,ETH ,175248.6340000,136.4662556,2004
Unión Europea                                                         ,EUU ,4556116.9710000,26262.0678500,2004
Frágiles y situaciones de conflicto afectados                         ,FCS ,3812548.9830000,924.0501368,2004
Finlandia                                                             ,FIN ,88571.1580000,37702.8453800,2004
Fiji                                                                  ,FJI ,1810.4797000,3334.9316670,2004
Francia                                                               ,FRA ,560648.8432000,33741.2651500,2004
Islas Feroe                                                           ,FRO ,0.0000000,35467.1754700,2004
Micronesia (Estados Federados de)                                     ,FSM ,0.0000000,2253.0926140,2004
Gabón                                                                 ,GAB ,15137.5402000,5729.2969580,2004
Reino Unido                                                           ,GBR ,662917.5991000,40290.3139700,2004
Georgia                                                               ,GEO ,10168.4750000,1305.0474860,2004
Ghana                                                                 ,GHA ,71082.3130000,417.5081649,2004
Gibraltar                                                             ,GIB ,387.8029260,,2004
Guinea                                                                ,GIN ,76276.0020000,410.7612161,2004
Gambia                                                                ,GMB ,3115.4536000,642.7549298,2004
Guinea-Bissau                                                         ,GNB ,7123.6567000,404.3491366,2004
Guinea Ecuatorial                                                     ,GNQ ,5553.9795400,6152.1312380,2004
Grecia                                                                ,GRC ,118117.9420000,21955.1040900,2004
Granada                                                               ,GRD ,501.0362060,5741.5986330,2004
Groenlandia                                                           ,GRL ,0.0000000,32023.4522100,2004
Guatemala                                                             ,GTM ,24367.6570000,1889.6918240,2004
Guam                                                                  ,GUM ,74.8363805,24395.7976200,2004
Guyana                                                                ,GUY ,4964.8907000,1056.4238860,2004
Ingreso alto                                                          ,HIC ,17777040.8400000,31558.4326600,2004
"Hong Kong, Región Administrativa Especial                             ",HKG ,45969.3657000,24928.1003700,2004
Honduras                                                              ,HND ,15006.2446000,1204.4766190,2004
Países pobres muy endeudados (PPME)                                   ,HPC ,3943384.0700000,422.8004334,2004
Croacia                                                               ,HRV ,29691.5132000,9662.7759680,2004
Haití                                                                 ,HTI ,7871.3117000,391.0346157,2004
Hungría                                                               ,HUN ,75935.9504000,10285.7936300,2004
Maldivas                                                              ,MDV ,0.0000000,3941.4311360,2004
Sólo BIRF                                                             ,IBD ,21579617.1400000,1926.0810690,2004
BIRF y la AIF                                                         ,IBT ,27096722.1600000,1621.5662750,2004
total de la AIF                                                       ,IDA ,5517105.0200000,555.4695746,2004
mezcla de la AIF                                                      ,IDB ,1014747.3720000,786.0233961,2004
Indonesia                                                             ,IDN ,1060213.5500000,1150.2613150,2004
Sólo AIF                                                              ,IDX ,4502357.6470000,436.3910520,2004
Isla de Man                                                           ,IMN ,0.0000000,35492.4355300,2004
India                                                                 ,IND ,2090334.8500000,627.7742473,2004
No clasificado                                                        ,INX ,0.0000000,,2004
Irlanda                                                               ,IRL ,68770.0418300,47631.0106600,2004
"Irán, República Islámica del                                          ",IRN ,552318.8040000,2756.1987420,2004
Iraq                                                                  ,IRQ ,125423.5820000,1391.9634890,2004
Islandia                                                              ,ISL ,4023.2683000,47367.2781700,2004
Israel                                                                ,ISR ,70576.2746500,19896.8177400,2004
Italia                                                                ,ITA ,562794.8530000,31259.7165000,2004
Jamaica                                                               ,JAM ,13419.4675000,3725.1090930,2004
Jordania                                                              ,JOR ,20882.0096000,2073.6413210,2004
Japón                                                                 ,JPN ,1427399.2030000,37688.7223400,2004
Kazajstán                                                             ,KAZ ,285197.3800000,2874.2882910,2004
Kenya                                                                 ,KEN ,46544.1630000,451.6687159,2004
Kirguistán                                                            ,KGZ ,11243.6025000,433.2349766,2004
Camboya                                                               ,KHM ,178379.0970000,408.5138263,2004
Kiribati                                                              ,KIR ,46.2306840,1131.1400050,2004
Saint Kitts y Nevis                                                   ,KNA ,0.0000000,11424.9729000,2004
"Corea, República de                                                   ",KOR ,562450.9571000,16496.1200900,2004
Kuwait                                                                ,KWT ,82089.0534000,27011.7276500,2004
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,3947697.1120000,4069.5021390,2004
República Democrática Popular Lao                                     ,LAO ,76333.6400000,417.9285042,2004
Líbano                                                                ,LBN ,18716.2234100,4630.7895720,2004
Liberia                                                               ,LBR ,2311.5503000,286.0649989,2004
Libia                                                                 ,LBY ,68566.5541000,5800.5979690,2004
Santa Lucía                                                           ,LCA ,470.3315600,6591.8491780,2004
América Latina y el Caribe                                            ,LCN ,4136822.0160000,4305.8290400,2004
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,4320816.6350000,400.8328962,2004
Países de ingreso bajo                                                ,LIC ,2956822.9770000,372.6037520,2004
Liechtenstein                                                         ,LIE ,0.0000000,100265.9551000,2004
Sri Lanka                                                             ,LKA ,25393.9308000,1065.7844370,2004
Mauritania                                                            ,MRT ,11027.6403000,803.7776421,2004
Países de ingreso mediano bajo                                        ,LMC ,6401473.0040000,749.6450025,2004
Ingreso mediano y bajo                                                ,LMY ,26482902.4700000,1547.9471740,2004
Lesotho                                                               ,LSO ,2341.0011000,753.3807868,2004
avanzada del dividendo demográfico                                    ,LTE ,14418736.5700000,2430.6241200,2004
Lituania                                                              ,LTU ,22521.0433200,6706.9669980,2004
Luxemburgo                                                            ,LUX ,13115.9247000,75716.3510800,2004
Letonia                                                               ,LVA ,13021.8197000,6343.1435260,2004
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,22446.3363700,2004
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,2004
Marruecos                                                             ,MAR ,65993.1980000,1952.9018300,2004
Mónaco                                                                ,MCO ,0.0000000,123519.8060000,2004
República de Moldova                                                  ,MDA ,12302.8173300,897.4499588,2004
Madagascar                                                            ,MDG ,87784.4220000,284.4876464,2004
Oriente Medio y Norte de África                                       ,MEA ,1768211.2310000,3738.4254170,2004
México                                                                ,MEX ,567790.0600000,7484.4865420,2004
Islas Marshall                                                        ,MHL ,0.0000000,2456.2449520,2004
 Ingreso mediano                                                      ,MIC ,23526079.5000000,1657.4259460,2004
Macedonia del Norte                                                   ,MKD ,11250.9958600,2762.5603580,2004
Malí                                                                  ,MLI ,88391.5460000,440.1684418,2004
Malta                                                                 ,MLT ,3020.0087500,15063.2051800,2004
Myanmar                                                               ,MMR ,379912.7700000,217.5942826,2004
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,1346178.5700000,1980.9393570,2004
Montenegro                                                            ,MNE ,0.0000000,3380.1651210,2004
Mongolia                                                              ,MNG ,25435.5270000,797.9786853,2004
Mariana                                                               ,MNP ,9.9627455,21136.8479900,2004
Mozambique                                                            ,MOZ ,301972.7300000,381.1565927,2004
Mauricio                                                              ,MUS ,0.0000000,5388.0657840,2004
Malawi                                                                ,MWI ,15083.1634000,282.5670846,2004
Malasia                                                               ,MYS ,216283.7330000,4952.2129750,2004
América del Norte                                                     ,NAC ,8285000.2380000,40766.6732500,2004
Namibia                                                               ,NAM ,34751.2170000,3396.9119320,2004
Nueva Caledonia                                                       ,NCL ,0.0000000,,2004
Níger                                                                 ,NER ,9191.3938000,285.0950907,2004
Nigeria                                                               ,NGA ,288145.5730000,1007.8743280,2004
Nicaragua                                                             ,NIC ,14793.1330000,1080.2681120,2004
Países Bajos                                                          ,NLD ,221355.3490000,40362.3947800,2004
Noruega                                                               ,NOR ,73534.9949200,57603.8360200,2004
Nepal                                                                 ,NPL ,30427.8620000,286.1575938,2004
Nauru                                                                 ,NRU ,0.0000000,,2004
Nueva Zelandia                                                        ,NZL ,80229.1630000,25420.2348800,2004
Miembros OCDE                                                         ,OED ,17846813.9900000,28737.0083800,2004
Omán                                                                  ,OMN ,46069.1950000,10126.1161000,2004
Otros Estados pequeos                                                 ,OSS ,226873.2619000,6745.4786880,2004
Pakistán                                                              ,PAK ,291014.0248000,687.8364171,2004
Panamá                                                                ,PAN ,10819.0091000,4592.1526140,2004
Perú                                                                  ,PER ,56438.5220000,2417.0355010,2004
Filipinas                                                             ,PHL ,142978.7720000,1121.4896320,2004
Palau                                                                 ,PLW ,0.0000000,8299.4966530,2004
Papua Nueva Guinea                                                    ,PNG ,19650.1578000,618.0368977,2004
Polonia                                                               ,POL ,411840.4427000,6681.1788180,2004
previa al dividendo demográfico                                       ,PRE ,3899447.3090000,644.6740871,2004
Puerto Rico                                                           ,PRI ,3098.9439900,20988.9923300,2004
"Corea, República Popular Democrática de                               ",PRK ,101210.5740000,,2004
Portugal                                                              ,PRT ,84930.5610000,18031.0004200,2004
Paraguay                                                              ,PRY ,69049.0550000,1679.4971710,2004
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,1337.5657240,2004
Estados pequeos de las Islas del Pacfico                              ,PSS ,7184.5677290,2348.4814380,2004
posterior al dividendo demográfico                                    ,PST ,16838629.6900000,32511.3860600,2004
Polinesia Francesa                                                    ,PYF ,0.0000000,,2004
Qatar                                                                 ,QAT ,58827.5425400,42124.8290100,2004
Rumania                                                               ,ROU ,139881.5650000,3494.9445170,2004
Federación de Rusia                                                   ,RUS ,2413520.9200000,4102.3648330,2004
Rwanda                                                                ,RWA ,5635.3957000,240.6492936,2004
Asia meridional                                                       ,SAS ,2600816.4540000,613.9477974,2004
Arabia Saudita                                                        ,SAU ,0.0000000,11185.1333700,2004
Sudán                                                                 ,SDN ,485680.6800000,573.3069261,2004
Senegal                                                               ,SEN ,49186.6540000,940.5516918,2004
Singapur                                                              ,SGP ,44836.6314000,27608.5373700,2004
Islas Salomón                                                         ,SLB ,4422.7358000,818.0588673,2004
Sierra Leona                                                          ,SLE ,21206.3301000,266.5695675,2004
El Salvador                                                           ,SLV ,11578.8968000,2278.4318430,2004
San Marino                                                            ,SMR ,0.0000000,59562.8887400,2004
Somalia                                                               ,SOM ,21192.8500000,,2004
Serbia                                                                ,SRB ,0.0000000,3502.8031530,2004
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,4624593.8020000,869.7412538,2004
Sudán del Sur                                                         ,SSD ,0.0000000,,2004
África al sur del Sahara                                              ,SSF ,4624593.8020000,878.2731141,2004
Pequeños Estados                                                      ,SST ,300862.9507000,6394.5982980,2004
Santo Tomé y Príncipe                                                 ,STP ,170.0115140,745.3154519,2004
Suriname                                                              ,SUR ,3272.3070000,3006.1893220,2004
República Eslovaca                                                    ,SVK ,48357.3917200,10671.8218600,2004
Eslovenia                                                             ,SVN ,22064.4812000,17233.1385600,2004
Suecia                                                                ,SWE ,77672.9341000,42821.6731400,2004
Eswatini                                                              ,SWZ ,3058.6321000,2699.1334020,2004
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,2004
Seychelles                                                            ,SYC ,0.0000000,10176.6587100,2004
República Árabe Siria                                                 ,SYR ,66910.8369000,1407.1784240,2004
Islas Turcas y Caicos                                                 ,TCA ,0.0000000,18187.2213500,2004
Chad                                                                  ,TCD ,125121.2970000,453.5218172,2004
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,9833286.3630000,1443.4186270,2004
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,4610480.8000000,3739.7125000,2004
Togo                                                                  ,TGO ,14388.0002000,412.5893920,2004
Tailandia                                                             ,THA ,380171.2660000,2660.1269980,2004
Tayikistán                                                            ,TJK ,11882.3893000,311.6273248,2004
Turkmenistán                                                          ,TKM ,76966.6690000,1453.9162380,2004
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,4081366.1690000,4167.8488480,2004
Timor-Leste                                                           ,TLS ,878.9309200,453.4767175,2004
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,1346178.5700000,1988.0680550,2004
Tonga                                                                 ,TON ,152.4876720,2288.5930150,2004
Asia meridional (BIRF y la AIF)                                       ,TSA ,2600816.4540000,613.9477974,2004
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,4624593.8020000,878.2731141,2004
Trinidad y Tobago                                                     ,TTO ,38415.0645600,10293.8054100,2004
Túnez                                                                 ,TUN ,32529.0786700,3111.3827030,2004
Turquía                                                               ,TUR ,333497.6240000,6040.6076980,2004
Tuvalu                                                                ,TUV ,5.0397634,2182.0783880,2004
Tanzanía                                                              ,TZA ,221348.8920000,459.2592825,2004
Uganda                                                                ,UGA ,70139.6510000,296.0469361,2004
Ucrania                                                               ,UKR ,457164.8760000,1366.0164760,2004
Ingreso mediano alto                                                  ,UMC ,17124606.4900000,2482.9562500,2004
Uruguay                                                               ,URY ,32686.6930000,4120.5566110,2004
Estados Unidos                                                        ,USA ,7244271.5000000,41712.8010700,2004
Uzbekistán                                                            ,UZB ,171337.5680000,465.1198869,2004
San Vicente y las Granadinas                                          ,VCT ,259.9139530,4810.2985030,2004
Venezuela                                                             ,VEN ,258464.9430000,4325.6967560,2004
Islas Vírgenes Británicas                                             ,VGB ,0.0000000,,2004
Islas Vírgenes (EE.UU.)                                               ,VIR ,45.7176650,35024.4774900,2004
Viet Nam                                                              ,VNM ,229221.9520000,546.9096058,2004
Vanuatu                                                               ,VUT ,435.0506900,1788.0871670,2004
Mundo                                                                 ,WLD ,45658897.9900000,6820.6151960,2004
Samoa                                                                 ,WSM ,312.5434200,2353.5482190,2004
Kosovo                                                                ,XKX ,0.0000000,2086.5373250,2004
"Yemen, Rep. del                                                       ",YEM ,29514.2780000,709.9653061,2004
Sudáfrica                                                             ,ZAF ,472713.7910000,4833.6275170,2004
Zambia                                                                ,ZMB ,368995.6950000,538.5915064,2004
Zimbabwe                                                              ,ZWE ,61742.5440000,482.9984113,2004
