countryname,countrycode,co2,gdp,anio
Ingreso alto                                                          ,HIC ,17000077.2500000,24753.4191100,1999
"Hong Kong, Región Administrativa Especial                             ",HKG ,48968.0358000,25091.6666000,1999
Honduras                                                              ,HND ,13997.5612000,1002.7151980,1999
Países pobres muy endeudados (PPME)                                   ,HPC ,3951646.5810000,336.9259542,1999
Croacia                                                               ,HRV ,27203.2140000,5185.5844370,1999
Haití                                                                 ,HTI ,7000.6230000,499.3037489,1999
Hungría                                                               ,HUN ,78178.0020000,4793.4785220,1999
Maldivas                                                              ,MDV ,0.0000000,2154.2288460,1999
Sólo BIRF                                                             ,IBD ,18033603.8400000,1356.3869370,1999
BIRF y la AIF                                                         ,IBT ,23492491.2700000,1154.7770760,1999
total de la AIF                                                       ,IDA ,5458887.4310000,401.5057342,1999
mezcla de la AIF                                                      ,IDB ,1054301.5620000,515.4523117,1999
Indonesia                                                             ,IDN ,668887.6000000,671.0986161,1999
Sólo AIF                                                              ,IDX ,4404585.8690000,342.8368626,1999
Isla de Man                                                           ,IMN ,0.0000000,20624.2767400,1999
India                                                                 ,IND ,1956039.0000000,441.9987596,1999
No clasificado                                                        ,INX ,0.0000000,,1999
Irlanda                                                               ,IRL ,66633.5938000,26284.3419800,1999
"Irán, República Islámica del                                          ",IRN ,425640.4870000,1756.8966670,1999
Iraq                                                                  ,IRQ ,110878.9900000,,1999
Islandia                                                              ,ISL ,3657.9434000,32343.9915900,1999
Israel                                                                ,ISR ,60998.6856000,19120.2506500,1999
Italia                                                                ,ITA ,521472.0060000,21997.6243200,1999
Jamaica                                                               ,JAM ,12168.2626000,3362.2006640,1999
Jordania                                                              ,JOR ,17135.0775000,1642.3513310,1999
Japón                                                                 ,JPN ,1399008.9390000,36026.5560800,1999
Kazajstán                                                             ,KAZ ,182819.0980000,1130.1135920,1999
Kenya                                                                 ,KEN ,46998.1030000,414.6793898,1999
Kirguistán                                                            ,KGZ ,9840.1165000,258.0492288,1999
Camboya                                                               ,KHM ,54731.9800000,295.9033277,1999
Kiribati                                                              ,KIR ,40.4235390,831.9946255,1999
Saint Kitts y Nevis                                                   ,KNA ,0.0000000,9322.6267140,1999
"Corea, República de                                                   ",KOR ,489986.3208000,10672.4179300,1999
Kuwait                                                                ,KWT ,65097.1525000,15435.1785900,1999
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,3499360.1000000,3865.0813810,1999
República Democrática Popular Lao                                     ,LAO ,143278.7500000,277.8098415,1999
Líbano                                                                ,LBN ,18215.9426000,4640.3794610,1999
Liberia                                                               ,LBR ,3371.3292000,,1999
Libia                                                                 ,LBY ,60164.7593000,6819.0331140,1999
Santa Lucía                                                           ,LCA ,0.0000000,5947.6231610,1999
América Latina y el Caribe                                            ,LCN ,3668582.3190000,4042.8501370,1999
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,4202237.4620000,298.0726992,1999
Países de ingreso bajo                                                ,LIC ,3007899.6550000,273.7194009,1999
Liechtenstein                                                         ,LIE ,0.0000000,81297.1434900,1999
Sri Lanka                                                             ,LKA ,22816.5852000,838.8838674,1999
Mauritania                                                            ,MRT ,9840.5110000,775.2717114,1999
Países de ingreso mediano bajo                                        ,LMC ,6018085.4130000,551.1366527,1999
Ingreso mediano y bajo                                                ,LMY ,22928780.8600000,1103.0871470,1999
Lesotho                                                               ,LSO ,3817.0100000,451.9271579,1999
avanzada del dividendo demográfico                                    ,LTE ,11613698.0800000,1526.7255590,1999
Lituania                                                              ,LTU ,22732.1351000,3113.5464280,1999
Luxemburgo                                                            ,LUX ,9683.2885000,51654.4028000,1999
Letonia                                                               ,LVA ,12076.2856000,3144.9911270,1999
"Región Administrativa Especial de Macao, China                        ",MAC ,1686.0489070,15513.4690100,1999
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1999
Marruecos                                                             ,MAR ,48246.3358000,1447.9687390,1999
Mónaco                                                                ,MCO ,0.0000000,91257.6720200,1999
República de Moldova                                                  ,MDA ,11858.8933400,399.6207703,1999
Madagascar                                                            ,MDG ,90964.3660000,279.9213415,1999
Oriente Medio y Norte de África                                       ,MEA ,1737341.0590000,2801.7824410,1999
México                                                                ,MEX ,553847.3400000,6157.1924750,1999
Islas Marshall                                                        ,MHL ,0.0000000,2267.3442670,1999
 Ingreso mediano                                                      ,MIC ,19920881.2000000,1174.5664620,1999
Macedonia del Norte                                                   ,MKD ,0.0000000,1908.5926010,1999
Malí                                                                  ,MLI ,78429.0210000,323.1686388,1999
Malta                                                                 ,MLT ,2781.4753300,10648.9889000,1999
Myanmar                                                               ,MMR ,337749.1900000,,1999
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,1112948.7210000,1589.1989740,1999
Montenegro                                                            ,MNE ,0.0000000,,1999
Mongolia                                                              ,MNG ,30732.3080000,444.9951451,1999
Mariana                                                               ,MNP ,8.0890825,,1999
Mozambique                                                            ,MOZ ,202613.1550000,341.4809152,1999
Mauricio                                                              ,MUS ,0.0000000,3695.9349090,1999
Malawi                                                                ,MWI ,13768.2019000,163.6142468,1999
Malasia                                                               ,MYS ,160190.9030000,3492.6693540,1999
América del Norte                                                     ,NAC ,7630224.0940000,33311.7511800,1999
Namibia                                                               ,NAM ,28386.7931000,2165.1132250,1999
Nueva Caledonia                                                       ,NCL ,0.0000000,14611.8328000,1999
Níger                                                                 ,NER ,11321.4590000,230.6392969,1999
Nigeria                                                               ,NGA ,353503.9340000,497.8415405,1999
Nicaragua                                                             ,NIC ,12417.6043000,972.8869884,1999
Países Bajos                                                          ,NLD ,218722.6660000,28263.0967100,1999
Noruega                                                               ,NOR ,76295.6320000,36371.0509500,1999
Nepal                                                                 ,NPL ,41332.5790000,214.1067670,1999
Nauru                                                                 ,NRU ,0.0000000,,1999
Nueva Zelandia                                                        ,NZL ,71814.6660000,15322.2238300,1999
Miembros OCDE                                                         ,OED ,16900865.7800000,22658.4617600,1999
Omán                                                                  ,OMN ,30791.4306000,6967.1029210,1999
Otros Estados pequeos                                                 ,OSS ,231277.1980000,3939.6493010,1999
Pakistán                                                              ,PAK ,246612.0710000,454.2761254,1999
Panamá                                                                ,PAN ,8736.7085000,4082.6159570,1999
Perú                                                                  ,PER ,64302.1710000,1924.4865670,1999
Filipinas                                                             ,PHL ,140842.1140000,1087.3781560,1999
Palau                                                                 ,PLW ,0.0000000,,1999
Papua Nueva Guinea                                                    ,PNG ,6685.1080000,608.2820627,1999
Polonia                                                               ,POL ,380841.8682000,4389.9764150,1999
previa al dividendo demográfico                                       ,PRE ,3922353.6790000,400.3135122,1999
Puerto Rico                                                           ,PRI ,2912.5486700,15220.9913400,1999
"Corea, República Popular Democrática de                               ",PRK ,89468.2923000,,1999
Portugal                                                              ,PRT ,84722.7740000,12471.0793600,1999
Paraguay                                                              ,PRY ,136601.1300000,1694.1102360,1999
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,1499.4921770,1999
Estados pequeos de las Islas del Pacfico                              ,PSS ,6819.8212040,1933.5380690,1999
posterior al dividendo demográfico                                    ,PST ,15990485.1500000,25458.7754700,1999
Polinesia Francesa                                                    ,PYF ,856.4850600,16073.9987900,1999
Qatar                                                                 ,QAT ,43695.7000000,21723.6999600,1999
Rumania                                                               ,ROU ,129620.6020000,1599.8895330,1999
Federación de Rusia                                                   ,RUS ,2512656.9700000,1330.7572360,1999
Rwanda                                                                ,RWA ,4837.2697000,242.3140657,1999
Asia meridional                                                       ,SAS ,2423794.0680000,438.3252968,1999
Arabia Saudita                                                        ,SAU ,295772.0160000,8007.9597800,1999
Sudán                                                                 ,SDN ,511594.6700000,328.0685926,1999
Senegal                                                               ,SEN ,56357.7690000,680.5723504,1999
Singapur                                                              ,SGP ,0.0000000,21796.0844400,1999
Islas Salomón                                                         ,SLB ,3784.0526000,1200.7741610,1999
Sierra Leona                                                          ,SLE ,25037.1383000,150.0062901,1999
El Salvador                                                           ,SLV ,10405.9039000,1930.6234930,1999
San Marino                                                            ,SMR ,0.0000000,40858.3038300,1999
Somalia                                                               ,SOM ,21185.9540000,,1999
Serbia                                                                ,SRB ,0.0000000,2571.3051770,1999
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,4717141.5700000,572.7978950,1999
Sudán del Sur                                                         ,SSD ,0.0000000,,1999
África al sur del Sahara                                              ,SSF ,4717141.5700000,579.3830124,1999
Pequeños Estados                                                      ,SST ,287271.6161000,4026.6442270,1999
Santo Tomé y Príncipe                                                 ,STP ,109.3584650,,1999
Suriname                                                              ,SUR ,2515.9603000,1904.4247190,1999
República Eslovaca                                                    ,SVK ,52301.8060000,5643.6751090,1999
Eslovenia                                                             ,SVN ,21132.2618000,11452.7827900,1999
Suecia                                                                ,SWE ,81508.4160000,30941.0793600,1999
Eswatini                                                              ,SWZ ,3251.8555000,1557.0586320,1999
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1999
Seychelles                                                            ,SYC ,0.0000000,7747.6121590,1999
República Árabe Siria                                                 ,SYR ,67571.1701000,991.2508329,1999
Islas Turcas y Caicos                                                 ,TCA ,0.0000000,,1999
Chad                                                                  ,TCD ,123674.3180000,190.5589772,1999
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,7121944.2140000,885.8250451,1999
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,4501758.4400000,1889.0278400,1999
Togo                                                                  ,TGO ,19898.0059000,329.6959964,1999
Tailandia                                                             ,THA ,316589.1160000,2033.2579440,1999
Tayikistán                                                            ,TJK ,11332.1145900,177.5597157,1999
Turkmenistán                                                          ,TKM ,55973.7051000,548.6991476,1999
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,3614904.2540000,3956.6113090,1999
Timor-Leste                                                           ,TLS ,560.3252990,,1999
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,1112948.7210000,1589.9396420,1999
Tonga                                                                 ,TON ,140.7862360,2017.6717210,1999
Asia meridional (BIRF y la AIF)                                       ,TSA ,2423794.0680000,438.3252968,1999
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,4717141.5700000,579.3830124,1999
Trinidad y Tobago                                                     ,TTO ,22878.2266000,5387.1388130,1999
Túnez                                                                 ,TUN ,29463.8647000,2386.5892440,1999
Turquía                                                               ,TUR ,295553.2740000,4108.1231990,1999
Tuvalu                                                                ,TUV ,4.8820989,1464.4918800,1999
Tanzanía                                                              ,TZA ,157566.0410000,400.2636844,1999
Uganda                                                                ,UGA ,58912.7380000,261.3478610,1999
Ucrania                                                               ,UKR ,483347.2200000,635.7579226,1999
Ingreso mediano alto                                                  ,UMC ,13902795.7900000,1717.3062330,1999
Uruguay                                                               ,URY ,32266.3080000,7250.2594280,1999
Estados Unidos                                                        ,USA ,6808137.8000000,34513.5615000,1999
Uzbekistán                                                            ,UZB ,167640.3747000,702.4807441,1999
San Vicente y las Granadinas                                          ,VCT ,226.8585990,3625.8945800,1999
Venezuela                                                             ,VEN ,230882.9320000,4127.1079380,1999
Islas Vírgenes Británicas                                             ,VGB ,0.0000000,,1999
Islas Vírgenes (EE.UU.)                                               ,VIR ,42.6225280,,1999
Viet Nam                                                              ,VNM ,175583.2980000,362.9195028,1999
Vanuatu                                                               ,VUT ,453.2303000,1478.4940570,1999
Mundo                                                                 ,WLD ,40891983.4900000,5395.9428350,1999
Samoa                                                                 ,WSM ,305.6479300,1490.9006250,1999
Kosovo                                                                ,XKX ,0.0000000,,1999
"Yemen, Rep. del                                                       ",YEM ,22895.6985000,451.5711388,1999
Sudáfrica                                                             ,ZAF ,430853.8360000,3081.5699270,1999
Zambia                                                                ,ZMB ,328963.9600000,335.7123907,1999
Zimbabwe                                                              ,ZWE ,66724.6520000,580.0707181,1999
