countryname,countrycode,co2,gdp,anio
Francia                                                               ,FRA ,634882.2350000,6690.5782700,1975
Islas Feroe                                                           ,FRO ,0.0000000,,1975
Micronesia (Estados Federados de)                                     ,FSM ,26.3563110,,1975
Gabón                                                                 ,GAB ,9635.5102600,3332.0046090,1975
Reino Unido                                                           ,GBR ,809418.4400000,4299.7456180,1975
Georgia                                                               ,GEO ,52994.0380000,,1975
Ghana                                                                 ,GHA ,20607.1970000,281.4061265,1975
Gibraltar                                                             ,GIB ,0.0000000,,1975
Guinea                                                                ,GIN ,44290.5160000,,1975
Gambia                                                                ,GMB ,837.4197400,213.3092623,1975
Guinea-Bissau                                                         ,GNB ,1089.3875000,142.2810773,1975
Guinea Ecuatorial                                                     ,GNQ ,135.1761140,407.7233909,1975
Grecia                                                                ,GRC ,56236.2834000,3153.2353060,1975
Granada                                                               ,GRD ,73.9407170,,1975
Groenlandia                                                           ,GRL ,0.0000000,4257.9497120,1975
Guatemala                                                             ,GTM ,10856.1961000,594.6518036,1975
Guam                                                                  ,GUM ,44.0453899,,1975
Guyana                                                                ,GUY ,13813.4631000,663.4010019,1975
Ingreso alto                                                          ,HIC ,13934393.8300000,5106.4959660,1975
"Hong Kong, Región Administrativa Especial                             ",HKG ,12363.9194800,2252.1118810,1975
Honduras                                                              ,HND ,8969.4327000,356.4572840,1975
Países pobres muy endeudados (PPME)                                   ,HPC ,2182868.8170000,266.7231628,1975
Croacia                                                               ,HRV ,30711.7760000,,1975
Haití                                                                 ,HTI ,4776.8746000,133.7500640,1975
Hungría                                                               ,HUN ,103693.3690000,,1975
Maldivas                                                              ,MDV ,26.0621940,,1975
Sólo BIRF                                                             ,IBD ,12035367.4200000,444.8696684,1975
BIRF y la AIF                                                         ,IBT ,15047932.0600000,416.5341269,1975
total de la AIF                                                       ,IDA ,3012564.6350000,284.2692588,1975
mezcla de la AIF                                                      ,IDB ,450797.8082000,325.4941568,1975
Indonesia                                                             ,IDN ,329119.3300000,233.1166663,1975
Sólo AIF                                                              ,IDX ,2561766.8260000,272.2298625,1975
Isla de Man                                                           ,IMN ,0.0000000,,1975
India                                                                 ,IND ,827298.0450000,158.0361718,1975
No clasificado                                                        ,INX ,0.0000000,,1975
Irlanda                                                               ,IRL ,51752.3778000,2976.9609670,1975
"Irán, República Islámica del                                          ",IRN ,202141.4760000,1581.9304320,1975
Iraq                                                                  ,IRQ ,67796.1277000,1151.8176300,1975
Islandia                                                              ,ISL ,8315.5760000,6463.8788620,1975
Israel                                                                ,ISR ,21199.3102000,4445.7790640,1975
Italia                                                                ,ITA ,425696.3310000,4106.9938570,1975
Jamaica                                                               ,JAM ,9140.5232000,1410.4480860,1975
Jordania                                                              ,JOR ,3082.6147300,659.7757987,1975
Japón                                                                 ,JPN ,1067710.6510000,4659.1201150,1975
Kazajstán                                                             ,KAZ ,207044.8280000,,1975
Kenya                                                                 ,KEN ,24663.1360000,240.0830336,1975
Kirguistán                                                            ,KGZ ,17448.2525200,,1975
Camboya                                                               ,KHM ,11354.8719000,,1975
Kiribati                                                              ,KIR ,0.0000000,999.4160647,1975
Saint Kitts y Nevis                                                   ,KNA ,87.7315480,753.6152715,1975
"Corea, República de                                                   ",KOR ,120964.2370000,617.4560619,1975
Kuwait                                                                ,KWT ,46479.1125000,11768.5258900,1975
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2410779.6220000,1209.0245900,1975
República Democrática Popular Lao                                     ,LAO ,15168.3505000,,1975
Líbano                                                                ,LBN ,7530.3231800,,1975
Liberia                                                               ,LBR ,1983.6297100,,1975
Libia                                                                 ,LBY ,37564.5101000,,1975
Santa Lucía                                                           ,LCA ,184.5561560,,1975
América Latina y el Caribe                                            ,LCN ,2492540.8350000,1218.1377000,1975
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2408270.0680000,,1975
Países de ingreso bajo                                                ,LIC ,1628298.2640000,267.5373330,1975
Liechtenstein                                                         ,LIE ,0.0000000,10512.3081800,1975
Sri Lanka                                                             ,LKA ,15187.9346000,275.6276193,1975
Mauritania                                                            ,MRT ,3960.8509000,528.6184508,1975
Países de ingreso mediano bajo                                        ,LMC ,3546123.7020000,241.9708628,1975
Ingreso mediano y bajo                                                ,LMY ,14311353.4200000,408.6808598,1975
Lesotho                                                               ,LSO ,1721.5528000,128.8435085,1975
avanzada del dividendo demográfico                                    ,LTE ,8471339.2020000,487.3250603,1975
Lituania                                                              ,LTU ,112018.1070000,,1975
Luxemburgo                                                            ,LUX ,14576.5692000,9008.0278900,1975
Letonia                                                               ,LVA ,52338.0379000,,1975
"Región Administrativa Especial de Macao, China                        ",MAC ,441.0006504,,1975
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1975
Marruecos                                                             ,MAR ,23466.8430000,502.7566928,1975
Mónaco                                                                ,MCO ,0.0000000,28253.1547800,1975
República de Moldova                                                  ,MDA ,33793.1939000,,1975
Madagascar                                                            ,MDG ,36663.7200000,302.1494676,1975
Oriente Medio y Norte de África                                       ,MEA ,829704.7577000,981.0847416,1975
México                                                                ,MEX ,280289.6460000,1476.3130680,1975
Islas Marshall                                                        ,MHL ,2.7931141,,1975
 Ingreso mediano                                                      ,MIC ,12683055.1600000,420.3447993,1975
Macedonia del Norte                                                   ,MKD ,11311.1386000,,1975
Malí                                                                  ,MLI ,21632.8510000,128.1510320,1975
Malta                                                                 ,MLT ,832.9201000,1560.1121540,1975
Myanmar                                                               ,MMR ,420989.1100000,,1975
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,495625.6777000,,1975
Montenegro                                                            ,MNE ,0.0000000,,1975
Mongolia                                                              ,MNG ,19790.6538000,,1975
Mariana                                                               ,MNP ,3.0414667,,1975
Mozambique                                                            ,MOZ ,31194.9300000,,1975
Mauricio                                                              ,MUS ,769.4132500,,1975
Malawi                                                                ,MWI ,5376.9410000,113.8800368,1975
Malasia                                                               ,MYS ,91202.7038000,764.5665043,1975
América del Norte                                                     ,NAC ,6069698.7930000,7773.0846900,1975
Namibia                                                               ,NAM ,5483.0442000,,1975
Nueva Caledonia                                                       ,NCL ,0.0000000,6163.3801190,1975
Níger                                                                 ,NER ,6312.5158000,202.2570620,1975
Nigeria                                                               ,NGA ,116135.1410000,438.3312400,1975
Nicaragua                                                             ,NIC ,9440.0214000,566.6225685,1975
Países Bajos                                                          ,NLD ,201646.0990000,7335.5089850,1975
Noruega                                                               ,NOR ,58968.2790000,8204.4515120,1975
Nepal                                                                 ,NPL ,21667.7848000,117.4177293,1975
Nauru                                                                 ,NRU ,0.0000000,,1975
Nueva Zelandia                                                        ,NZL ,54660.8770000,4171.7697400,1975
Miembros OCDE                                                         ,OED ,13789188.3300000,4824.6344150,1975
Omán                                                                  ,OMN ,41267.8204000,2377.0832950,1975
Otros Estados pequeos                                                 ,OSS ,153695.9847000,1105.4309890,1975
Pakistán                                                              ,PAK ,100792.4559000,168.0803798,1975
Panamá                                                                ,PAN ,6988.9997000,1395.4793830,1975
Perú                                                                  ,PER ,54949.6640000,1094.1616790,1975
Filipinas                                                             ,PHL ,85572.9770000,360.7533392,1975
Palau                                                                 ,PLW ,0.0000000,,1975
Papua Nueva Guinea                                                    ,PNG ,7365.5933000,432.0429743,1975
Polonia                                                               ,POL ,566179.4500000,,1975
previa al dividendo demográfico                                       ,PRE ,2173070.5260000,193.8406749,1975
Puerto Rico                                                           ,PRI ,2530.0278100,2738.2431530,1975
"Corea, República Popular Democrática de                               ",PRK ,107603.7840000,,1975
Portugal                                                              ,PRT ,33239.2002000,2127.6375940,1975
Paraguay                                                              ,PRY ,47300.8850000,541.4869712,1975
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1975
Estados pequeos de las Islas del Pacfico                              ,PSS ,6257.0189430,888.0469116,1975
posterior al dividendo demográfico                                    ,PST ,13412984.5500000,5174.5964130,1975
Polinesia Francesa                                                    ,PYF ,0.0000000,5260.2604140,1975
Qatar                                                                 ,QAT ,18272.6579300,15292.0157800,1975
Rumania                                                               ,ROU ,218145.2160000,,1975
Federación de Rusia                                                   ,RUS ,2692997.6500000,,1975
Rwanda                                                                ,RWA ,2183.6100000,131.0198890,1975
Asia meridional                                                       ,SAS ,1095576.6230000,169.8185796,1975
Arabia Saudita                                                        ,SAU ,140263.4760000,6304.1191910,1975
Sudán                                                                 ,SDN ,60079.4750000,348.0098196,1975
Senegal                                                               ,SEN ,8272.2336000,574.1332295,1975
Singapur                                                              ,SGP ,0.0000000,2489.9115750,1975
Islas Salomón                                                         ,SLB ,4394.4279000,385.8134687,1975
Sierra Leona                                                          ,SLE ,6988.3905000,223.6751581,1975
El Salvador                                                           ,SLV ,5835.5969000,453.4921241,1975
San Marino                                                            ,SMR ,0.0000000,,1975
Somalia                                                               ,SOM ,14171.2730000,183.1950344,1975
Serbia                                                                ,SRB ,0.0000000,,1975
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2508755.8770000,408.8656817,1975
Sudán del Sur                                                         ,SSD ,0.0000000,,1975
África al sur del Sahara                                              ,SSF ,2509688.2920000,409.7372878,1975
Pequeños Estados                                                      ,SST ,194025.7977000,1234.5658320,1975
Santo Tomé y Príncipe                                                 ,STP ,45.2589820,,1975
Suriname                                                              ,SUR ,9352.2535000,1295.8416150,1975
República Eslovaca                                                    ,SVK ,57617.9180000,,1975
Eslovenia                                                             ,SVN ,14299.5477000,,1975
Suecia                                                                ,SWE ,104174.4470000,10117.3066800,1975
Eswatini                                                              ,SWZ ,1848.6575000,576.8792555,1975
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1975
Seychelles                                                            ,SYC ,163.0025880,806.2326445,1975
República Árabe Siria                                                 ,SYR ,15406.9830000,905.9500887,1975
Islas Turcas y Caicos                                                 ,TCA ,1.3961942,,1975
Chad                                                                  ,TCD ,11655.0800000,211.4684039,1975
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,3450181.3890000,198.8529165,1975
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5057852.7010000,,1975
Togo                                                                  ,TGO ,8588.4462000,256.1026754,1975
Tailandia                                                             ,THA ,117930.9940000,351.6192943,1975
Tayikistán                                                            ,TJK ,8289.6217000,,1975
Turkmenistán                                                          ,TKM ,24581.9773900,,1975
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2439007.3740000,1192.2903620,1975
Timor-Leste                                                           ,TLS ,604.4874020,,1975
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,495625.6777000,,1975
Tonga                                                                 ,TON ,71.9694520,368.0647401,1975
Asia meridional (BIRF y la AIF)                                       ,TSA ,1095576.6230000,169.8185796,1975
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2509688.2920000,409.7372878,1975
Trinidad y Tobago                                                     ,TTO ,0.0000000,2416.2435340,1975
Túnez                                                                 ,TUN ,10622.7836000,765.1893753,1975
Turquía                                                               ,TUR ,126182.6100000,1136.3753360,1975
Tuvalu                                                                ,TUV ,2.2653819,,1975
Tanzanía                                                              ,TZA ,70905.1890000,,1975
Uganda                                                                ,UGA ,19053.1080000,219.7510474,1975
Ucrania                                                               ,UKR ,648156.9400000,,1975
Ingreso mediano alto                                                  ,UMC ,9136931.4580000,551.8399008,1975
Uruguay                                                               ,URY ,29434.9950000,1250.1990410,1975
Estados Unidos                                                        ,USA ,5539255.4200000,7801.4566640,1975
Uzbekistán                                                            ,UZB ,68100.2832400,,1975
San Vicente y las Granadinas                                          ,VCT ,87.9911370,347.4437574,1975
Venezuela                                                             ,VEN ,134549.4820000,2082.3103550,1975
Islas Vírgenes Británicas                                             ,VGB ,40.4661210,,1975
Islas Vírgenes (EE.UU.)                                               ,VIR ,30.8012390,,1975
Viet Nam                                                              ,VNM ,80402.3791000,,1975
Vanuatu                                                               ,VUT ,299.0199700,,1975
Mundo                                                                 ,WLD ,28860202.7700000,1457.1544240,1975
Samoa                                                                 ,WSM ,132.2275940,,1975
Kosovo                                                                ,XKX ,0.0000000,,1975
"Yemen, Rep. del                                                       ",YEM ,5917.5693000,,1975
Sudáfrica                                                             ,ZAF ,294054.8470000,1512.7707850,1975
Zambia                                                                ,ZMB ,158349.1940000,529.7424134,1975
Zimbabwe                                                              ,ZWE ,22661.6320000,694.5324939,1975
