countryname,countrycode,co2,gdp,anio
Madagascar                                                            ,MDG ,40358.5080000,281.8115815,1989
Oriente Medio y Norte de África                                       ,MEA ,1018313.3980000,1714.0818460,1989
México                                                                ,MEX ,473325.8000000,2687.9148120,1989
Islas Marshall                                                        ,MHL ,4.6970076,1588.7821910,1989
 Ingreso mediano                                                      ,MIC ,17458233.6200000,801.4475290,1989
Macedonia del Norte                                                   ,MKD ,13643.9824000,,1989
Malí                                                                  ,MLI ,26169.1800000,262.9678504,1989
Malta                                                                 ,MLT ,2591.6739200,6040.6098620,1989
Myanmar                                                               ,MMR ,518744.8810000,,1989
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,773672.3014000,,1989
Montenegro                                                            ,MNE ,0.0000000,,1989
Mongolia                                                              ,MNG ,53943.2038000,1670.6905290,1989
Mariana                                                               ,MNP ,4.8212886,,1989
Mozambique                                                            ,MOZ ,29872.8520000,,1989
Mauricio                                                              ,MUS ,1526.0882000,2075.5381680,1989
Malawi                                                                ,MWI ,7167.6719000,175.2193231,1989
Malasia                                                               ,MYS ,145347.9368000,2216.2504460,1989
América del Norte                                                     ,NAC ,7016378.8050000,22644.6565000,1989
Namibia                                                               ,NAM ,6404.1857000,1826.4802930,1989
Nueva Caledonia                                                       ,NCL ,0.0000000,13092.2647300,1989
Níger                                                                 ,NER ,6730.8106000,280.1411919,1989
Nigeria                                                               ,NGA ,155364.4380000,474.2321023,1989
Nicaragua                                                             ,NIC ,9598.8750000,248.1496860,1989
Países Bajos                                                          ,NLD ,223050.2780000,17397.6916700,1989
Noruega                                                               ,NOR ,66535.0260000,24281.0961400,1989
Nepal                                                                 ,NPL ,24654.0729000,191.1207808,1989
Nauru                                                                 ,NRU ,0.0000000,,1989
Nueva Zelandia                                                        ,NZL ,64221.1880000,13312.3855900,1989
Miembros OCDE                                                         ,OED ,15656750.1300000,15222.8202800,1989
Omán                                                                  ,OMN ,30545.2456000,5382.7294350,1989
Otros Estados pequeos                                                 ,OSS ,189477.8419000,2684.6700910,1989
Pakistán                                                              ,PAK ,167541.4849000,384.3642797,1989
Panamá                                                                ,PAN ,6614.2748000,2446.2288990,1989
Perú                                                                  ,PER ,57774.6780000,1040.9622550,1989
Filipinas                                                             ,PHL ,94618.1100000,705.5790972,1989
Palau                                                                 ,PLW ,0.0000000,,1989
Papua Nueva Guinea                                                    ,PNG ,23682.2530000,786.8798001,1989
Polonia                                                               ,POL ,558609.0000000,,1989
previa al dividendo demográfico                                       ,PRE ,2320567.4860000,310.4764803,1989
Puerto Rico                                                           ,PRI ,2857.9248000,8033.0894410,1989
"Corea, República Popular Democrática de                               ",PRK ,167433.6880000,,1989
Portugal                                                              ,PRT ,56692.5460000,6056.3810530,1989
Paraguay                                                              ,PRY ,56827.3970000,1156.9274380,1989
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1989
Estados pequeos de las Islas del Pacfico                              ,PSS ,9173.0253400,1351.2910540,1989
posterior al dividendo demográfico                                    ,PST ,15068675.5800000,17081.2578400,1989
Polinesia Francesa                                                    ,PYF ,1020.7338200,13470.1650100,1989
Qatar                                                                 ,QAT ,22303.1840000,14052.5289400,1989
Rumania                                                               ,ROU ,278926.5510000,1817.9021010,1989
Federación de Rusia                                                   ,RUS ,3390140.8200000,3428.7621530,1989
Rwanda                                                                ,RWA ,3475.6930000,330.4970304,1989
Asia meridional                                                       ,SAS ,1715009.0220000,341.1524851,1989
Arabia Saudita                                                        ,SAU ,0.0000000,6085.9601520,1989
Sudán                                                                 ,SDN ,78623.4860000,611.9485207,1989
Senegal                                                               ,SEN ,10300.9080000,851.6162189,1989
Singapur                                                              ,SGP ,0.0000000,10394.5390000,1989
Islas Salomón                                                         ,SLB ,6079.7930000,1095.6724030,1989
Sierra Leona                                                          ,SLE ,8358.9333000,219.2940868,1989
El Salvador                                                           ,SLV ,6398.6440000,840.7133059,1989
San Marino                                                            ,SMR ,0.0000000,,1989
Somalia                                                               ,SOM ,19403.4130000,153.1408177,1989
Serbia                                                                ,SRB ,0.0000000,,1989
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2353380.9050000,607.7915590,1989
Sudán del Sur                                                         ,SSD ,0.0000000,,1989
África al sur del Sahara                                              ,SSF ,2355342.7340000,611.4131892,1989
Pequeños Estados                                                      ,SST ,238116.5507000,2631.6667530,1989
Santo Tomé y Príncipe                                                 ,STP ,71.5139320,,1989
Suriname                                                              ,SUR ,9339.4762000,1366.4580630,1989
República Eslovaca                                                    ,SVK ,73397.5660000,,1989
Eslovenia                                                             ,SVN ,20632.6390000,,1989
Suecia                                                                ,SWE ,77023.4100400,25662.2206000,1989
Eswatini                                                              ,SWZ ,2250.2466000,872.7731011,1989
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1989
Seychelles                                                            ,SYC ,435.7412570,4407.2009400,1989
República Árabe Siria                                                 ,SYR ,42422.9910000,815.6485164,1989
Islas Turcas y Caicos                                                 ,TCA ,2.3167859,,1989
Chad                                                                  ,TCD ,14969.0180000,248.3038057,1989
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,5857758.1870000,395.7923779,1989
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,6167161.0980000,2260.5531230,1989
Togo                                                                  ,TGO ,10920.0549000,367.7925841,1989
Tailandia                                                             ,THA ,189314.1740000,1295.4647220,1989
Tayikistán                                                            ,TJK ,12227.0323000,,1989
Turkmenistán                                                          ,TKM ,46883.1397900,838.5663434,1989
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,3084532.2340000,2250.6713780,1989
Timor-Leste                                                           ,TLS ,424.8944320,,1989
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,773672.3014000,,1989
Tonga                                                                 ,TON ,131.4111930,1121.1780050,1989
Asia meridional (BIRF y la AIF)                                       ,TSA ,1715009.0220000,341.1524851,1989
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2355342.7340000,611.4131892,1989
Trinidad y Tobago                                                     ,TTO ,0.0000000,3564.3598740,1989
Túnez                                                                 ,TUN ,20595.6027000,1253.3265530,1989
Turquía                                                               ,TUR ,212147.1250000,2021.8592240,1989
Tuvalu                                                                ,TUV ,3.9551516,,1989
Tanzanía                                                              ,TZA ,71861.1110000,186.2187250,1989
Uganda                                                                ,UGA ,33057.7270000,314.7687028,1989
Ucrania                                                               ,UKR ,729646.8300000,1597.5346440,1989
Ingreso mediano alto                                                  ,UMC ,12700943.6500000,1068.1438740,1989
Uruguay                                                               ,URY ,28552.4370000,2732.2946120,1989
Estados Unidos                                                        ,USA ,6221391.6000000,22857.1544300,1989
Uzbekistán                                                            ,UZB ,98876.7775300,,1989
San Vicente y las Granadinas                                          ,VCT ,147.6331080,2005.6317980,1989
Venezuela                                                             ,VEN ,197170.6450000,2270.9581540,1989
Islas Vírgenes Británicas                                             ,VGB ,75.1506530,,1989
Islas Vírgenes (EE.UU.)                                               ,VIR ,44.7283460,,1989
Viet Nam                                                              ,VNM ,97268.0981000,94.5647310,1989
Vanuatu                                                               ,VUT ,401.3363200,1011.8224170,1989
Mundo                                                                 ,WLD ,36108991.6500000,3870.4130050,1989
Samoa                                                                 ,WSM ,277.7224500,758.8527215,1989
Kosovo                                                                ,XKX ,0.0000000,,1989
"Yemen, Rep. del                                                       ",YEM ,12042.5750000,,1989
Sudáfrica                                                             ,ZAF ,0.0000000,2756.2126080,1989
Zambia                                                                ,ZMB ,149004.9650000,511.3213376,1989
Zimbabwe                                                              ,ZWE ,30264.4710000,816.0767657,1989
