countryname,countrycode,co2,gdp,anio
Comoras                                                               ,COM ,325.1512400,810.5442344,1996
Cabo Verde                                                            ,CPV ,233.2416200,1269.1205770,1996
Costa Rica                                                            ,CRI ,9907.2872000,3198.5486720,1996
Estados pequeos del Caribe                                            ,CSS ,43861.8076700,3799.4903370,1996
Cuba                                                                  ,CUB ,48578.1070000,2286.9273820,1996
Chipre                                                                ,CYP ,6931.6480300,15139.2261300,1996
República Checa                                                       ,CZE ,154942.0570000,6493.8633460,1996
Alemania                                                              ,DEU ,1153137.9200000,30485.8665500,1996
Djibouti                                                              ,DJI ,1915.8438900,767.5003150,1996
Dominica                                                              ,DMA ,140.9309470,4120.4184050,1996
Dinamarca                                                             ,DNK ,92887.1630000,35650.7140900,1996
República Dominicana                                                  ,DOM ,23333.5739200,2293.7552470,1996
Argelia                                                               ,DZA ,123728.7890000,1603.9379210,1996
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,8245146.2370000,868.0550063,1996
inicial del dividendo demográfico                                     ,EAR ,8073101.2830000,1183.8941980,1996
Asia oriental y el Pacífico                                           ,EAS ,10990139.0300000,4073.0612540,1996
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4339730.4580000,1982.5315830,1996
Europa y Asia central                                                 ,ECS ,9814552.8910000,12929.5144700,1996
Ecuador                                                               ,ECU ,41250.8150000,2155.5172290,1996
"Egipto, República Árabe de                                            ",EGY ,159241.0310000,1063.3330950,1996
Zona del Euro                                                         ,EMU ,3526679.4560000,23915.7721600,1996
Eritrea                                                               ,ERI ,4186.3125000,315.7511137,1996
España                                                                ,ESP ,309786.2130000,16109.0844000,1996
Estonia                                                               ,EST ,32604.2831000,3376.7943730,1996
Etiopía                                                               ,ETH ,71509.7310000,145.1669037,1996
Unión Europea                                                         ,EUU ,4667546.3160000,19749.9523800,1996
Frágiles y situaciones de conflicto afectados                         ,FCS ,3082376.2820000,628.8748851,1996
Finlandia                                                             ,FIN ,83954.8549200,25783.4504900,1996
Fiji                                                                  ,FJI ,2222.8921000,2714.5649320,1996
Francia                                                               ,FRA ,572529.0800000,26871.8290200,1996
Islas Feroe                                                           ,FRO ,0.0000000,,1996
Micronesia (Estados Federados de)                                     ,FSM ,58.0917520,2017.4730660,1996
Gabón                                                                 ,GAB ,13569.3226100,5116.1460590,1996
Reino Unido                                                           ,GBR ,744362.8200000,24332.6977700,1996
Georgia                                                               ,GEO ,12931.4294000,689.0344137,1996
Ghana                                                                 ,GHA ,30600.4490000,397.1359369,1996
Gibraltar                                                             ,GIB ,305.7385200,,1996
Guinea                                                                ,GIN ,61747.2380000,518.3742332,1996
Gambia                                                                ,GMB ,1240.7395000,728.6690719,1996
Guinea-Bissau                                                         ,GNB ,1693.0587000,243.4387342,1996
Guinea Ecuatorial                                                     ,GNQ ,2146.8164590,450.6381400,1996
Grecia                                                                ,GRC ,102354.4439000,13749.1151500,1996
Granada                                                               ,GRD ,197.2911730,3632.7506110,1996
Groenlandia                                                           ,GRL ,0.0000000,21422.3575400,1996
Guatemala                                                             ,GTM ,19900.9513000,1487.6076580,1996
Guam                                                                  ,GUM ,68.4943945,,1996
Guyana                                                                ,GUY ,16425.0066000,927.1958956,1996
Ingreso alto                                                          ,HIC ,16174171.2300000,24324.2013700,1996
"Hong Kong, Región Administrativa Especial                             ",HKG ,39765.2874000,24818.1545500,1996
Honduras                                                              ,HND ,17186.9874000,887.6933678,1996
Países pobres muy endeudados (PPME)                                   ,HPC ,2524632.6940000,330.9905457,1996
Croacia                                                               ,HRV ,24101.4016700,5202.9188170,1996
Haití                                                                 ,HTI ,6270.2874700,368.6322377,1996
Hungría                                                               ,HUN ,80713.5210000,4525.0391030,1996
Maldivas                                                              ,MDV ,344.6779260,1737.7001110,1996
Sólo BIRF                                                             ,IBD ,18698581.1100000,1410.3756770,1996
BIRF y la AIF                                                         ,IBT ,22757842.4500000,1203.1933150,1996
total de la AIF                                                       ,IDA ,4059261.3370000,399.4025802,1996
mezcla de la AIF                                                      ,IDB ,820704.1582000,527.3563392,1996
Indonesia                                                             ,IDN ,1314060.7500000,1137.4101180,1996
Sólo AIF                                                              ,IDX ,3238557.1790000,333.1903557,1996
Isla de Man                                                           ,IMN ,0.0000000,14038.3506500,1996
India                                                                 ,IND ,1708836.9700000,399.9500768,1996
No clasificado                                                        ,INX ,0.0000000,,1996
Irlanda                                                               ,IRL ,70151.9490000,20860.5969900,1996
"Irán, República Islámica del                                          ",IRN ,385888.4140000,1932.8049850,1996
Iraq                                                                  ,IRQ ,98175.4760000,,1996
Islandia                                                              ,ISL ,21181.6131000,27659.8761200,1996
Israel                                                                ,ISR ,56520.4864000,19324.6393600,1996
Italia                                                                ,ITA ,507338.8560000,23081.6046800,1996
Jamaica                                                               ,JAM ,11247.7850000,2879.6581930,1996
Jordania                                                              ,JOR ,16405.7396000,1484.1368660,1996
Japón                                                                 ,JPN ,1424112.7000000,38436.9263100,1996
Kazajstán                                                             ,KAZ ,272328.5000000,1350.3338660,1996
Kenya                                                                 ,KEN ,41134.0900000,421.3392708,1996
Kirguistán                                                            ,KGZ ,12527.7409000,394.8601215,1996
Camboya                                                               ,KHM ,19023.2230000,319.2863717,1996
Kiribati                                                              ,KIR ,42.2302960,843.0018731,1996
Saint Kitts y Nevis                                                   ,KNA ,0.0000000,7862.1803680,1996
"Corea, República de                                                   ",KOR ,487344.7460000,13403.0495900,1996
Kuwait                                                                ,KWT ,56837.7997000,19358.3824400,1996
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,3388532.4450000,4107.5167430,1996
República Democrática Popular Lao                                     ,LAO ,24691.4650000,378.4281472,1996
Líbano                                                                ,LBN ,16648.2645000,3791.6055170,1996
Liberia                                                               ,LBR ,1491.9385100,,1996
Libia                                                                 ,LBY ,67250.6652000,5536.8682650,1996
Santa Lucía                                                           ,LCA ,347.6974100,5300.4615130,1996
América Latina y el Caribe                                            ,LCN ,3511070.6870000,4243.9749730,1996
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2978262.2480000,292.6450618,1996
Países de ingreso bajo                                                ,LIC ,1878583.7350000,275.0922535,1996
Liechtenstein                                                         ,LIE ,0.0000000,79878.5649000,1996
Sri Lanka                                                             ,LKA ,21681.6254000,756.6570729,1996
Mauritania                                                            ,MRT ,8251.8602000,898.5127833,1996
Países de ingreso mediano bajo                                        ,LMC ,5450385.3570000,527.9400265,1996
Ingreso mediano y bajo                                                ,LMY ,22150482.5300000,1151.4653130,1996
Lesotho                                                               ,LSO ,1839.4900000,489.1318193,1996
avanzada del dividendo demográfico                                    ,LTE ,12204038.0500000,1684.6862880,1996
Lituania                                                              ,LTU ,30160.7610000,2328.1538080,1996
Luxemburgo                                                            ,LUX ,10528.9944000,52571.9349900,1996
Letonia                                                               ,LVA ,18788.7645000,2422.2505750,1996
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,18106.3257200,1996
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1996
Marruecos                                                             ,MAR ,42078.6620000,1561.1294410,1996
Mónaco                                                                ,MCO ,0.0000000,101237.2577000,1996
República de Moldova                                                  ,MDA ,16914.8593000,575.3195760,1996
Madagascar                                                            ,MDG ,43115.8320000,354.7415607,1996
Oriente Medio y Norte de África                                       ,MEA ,1572334.0390000,2747.9773050,1996
México                                                                ,MEX ,532804.4270000,4412.1163450,1996
Islas Marshall                                                        ,MHL ,0.0000000,2193.7743650,1996
 Ingreso mediano                                                      ,MIC ,20271898.7900000,1224.0159560,1996
Macedonia del Norte                                                   ,MKD ,12809.7343000,2338.0683110,1996
Malí                                                                  ,MLI ,31338.2590000,282.6330008,1996
Malta                                                                 ,MLT ,2659.9726400,9397.8009180,1996
Myanmar                                                               ,MMR ,704660.5800000,,1996
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,1017892.9140000,1524.2541750,1996
Montenegro                                                            ,MNE ,0.0000000,,1996
Mongolia                                                              ,MNG ,60763.2491000,580.9108441,1996
Mariana                                                               ,MNP ,6.9329631,,1996
Mozambique                                                            ,MOZ ,31666.1060000,260.8572550,1996
Mauricio                                                              ,MUS ,0.0000000,3899.4351920,1996
Malawi                                                                ,MWI ,7698.4542000,227.5847702,1996
Malasia                                                               ,MYS ,240004.9957000,4798.6131400,1996
América del Norte                                                     ,NAC ,7276980.5770000,29105.3208600,1996
Namibia                                                               ,NAM ,6716.9304000,2371.8846690,1996
Nueva Caledonia                                                       ,NCL ,0.0000000,18257.2150500,1996
Níger                                                                 ,NER ,8402.8431000,245.9800036,1996
Nigeria                                                               ,NGA ,203140.4760000,461.5195779,1996
Nicaragua                                                             ,NIC ,10980.7330000,908.6325065,1996
Países Bajos                                                          ,NLD ,244204.4340000,29006.8094500,1996
Noruega                                                               ,NOR ,72016.7500000,37321.9742000,1996
Nepal                                                                 ,NPL ,27238.2519000,204.6857552,1996
Nauru                                                                 ,NRU ,0.0000000,,1996
Nueva Zelandia                                                        ,NZL ,70563.2260000,18794.4360400,1996
Miembros OCDE                                                         ,OED ,16153427.5600000,22159.3879500,1996
Omán                                                                  ,OMN ,43219.7303000,6830.6333160,1996
Otros Estados pequeos                                                 ,OSS ,142869.0308000,3787.7368280,1996
Pakistán                                                              ,PAK ,220080.3959000,497.2161432,1996
Panamá                                                                ,PAN ,8891.1129000,3529.8522220,1996
Perú                                                                  ,PER ,66878.3510000,2232.0759060,1996
Filipinas                                                             ,PHL ,134296.6480000,1160.3096810,1996
Palau                                                                 ,PLW ,0.0000000,,1996
Papua Nueva Guinea                                                    ,PNG ,34368.4362000,970.0923023,1996
Polonia                                                               ,POL ,435648.5650000,4140.9835410,1996
previa al dividendo demográfico                                       ,PRE ,2584380.4750000,391.8803942,1996
Puerto Rico                                                           ,PRI ,2947.3874200,12173.1636900,1996
"Corea, República Popular Democrática de                               ",PRK ,100618.3960000,,1996
Portugal                                                              ,PRT ,67633.1028000,12185.0914000,1996
Paraguay                                                              ,PRY ,62323.2100000,2002.6859180,1996
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,1317.4667510,1996
Estados pequeos de las Islas del Pacfico                              ,PSS ,7255.9424390,2149.6620460,1996
posterior al dividendo demográfico                                    ,PST ,15266723.4700000,24972.9021200,1996
Polinesia Francesa                                                    ,PYF ,778.3864300,17788.1490500,1996
Qatar                                                                 ,QAT ,0.0000000,17337.4218700,1996
Rumania                                                               ,ROU ,181831.1330000,1633.0106440,1996
Federación de Rusia                                                   ,RUS ,2718564.8600000,2643.9291960,1996
Rwanda                                                                ,RWA ,3420.3991000,229.8869585,1996
Asia meridional                                                       ,SAS ,2131356.6790000,407.7617026,1996
Arabia Saudita                                                        ,SAU ,276181.9660000,8335.8038660,1996
Sudán                                                                 ,SDN ,103020.1900000,300.5649303,1996
Senegal                                                               ,SEN ,12591.4269000,719.5433474,1996
Singapur                                                              ,SGP ,0.0000000,26233.6289000,1996
Islas Salomón                                                         ,SLB ,4053.1942000,1529.4413350,1996
Sierra Leona                                                          ,SLE ,8920.9573000,218.3665864,1996
El Salvador                                                           ,SLV ,9079.1212000,1684.7859850,1996
San Marino                                                            ,SMR ,0.0000000,,1996
Somalia                                                               ,SOM ,19206.2010000,,1996
Serbia                                                                ,SRB ,0.0000000,2864.0871720,1996
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,3027823.7920000,610.8964610,1996
Sudán del Sur                                                         ,SSD ,0.0000000,,1996
África al sur del Sahara                                              ,SSF ,3028219.8490000,617.9180739,1996
Pequeños Estados                                                      ,SST ,193986.7809000,3674.6108800,1996
Santo Tomé y Príncipe                                                 ,STP ,107.8385540,,1996
Suriname                                                              ,SUR ,9411.2301000,1921.8797120,1996
República Eslovaca                                                    ,SVK ,54863.2550000,5196.9403800,1996
Eslovenia                                                             ,SVN ,20088.2004000,10815.1112200,1996
Suecia                                                                ,SWE ,87890.3481800,32998.9681600,1996
Eswatini                                                              ,SWZ ,2314.1888000,1695.1311890,1996
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1996
Seychelles                                                            ,SYC ,396.0562730,6583.2010180,1996
República Árabe Siria                                                 ,SYR ,62105.0130000,934.6230285,1996
Islas Turcas y Caicos                                                 ,TCA ,0.0000000,,1996
Chad                                                                  ,TCD ,17780.5280000,221.6730095,1996
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,8144504.5780000,877.4420020,1996
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,4981311.5570000,2189.9179660,1996
Togo                                                                  ,TGO ,13188.6347000,336.9772364,1996
Tailandia                                                             ,THA ,295588.1900000,3043.9805170,1996
Tayikistán                                                            ,TJK ,12376.2444000,178.3612210,1996
Turkmenistán                                                          ,TKM ,51096.4311000,554.8327509,1996
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,3454556.8710000,4201.7531850,1996
Timor-Leste                                                           ,TLS ,637.4403400,,1996
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,1017892.9140000,1526.2719940,1996
Tonga                                                                 ,TON ,154.3657220,2280.8427090,1996
Asia meridional (BIRF y la AIF)                                       ,TSA ,2131356.6790000,407.7617026,1996
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,3028219.8490000,617.9180739,1996
Trinidad y Tobago                                                     ,TTO ,0.0000000,4579.9708210,1996
Túnez                                                                 ,TUN ,26068.7112000,2113.5862920,1996
Turquía                                                               ,TUR ,278000.4920000,3053.9470250,1996
Tuvalu                                                                ,TUV ,4.6776789,1323.0554790,1996
Tanzanía                                                              ,TZA ,79397.9650000,219.5501888,1996
Uganda                                                                ,UGA ,38939.1810000,287.3882361,1996
Ucrania                                                               ,UKR ,533868.6400000,872.6987420,1996
Ingreso mediano alto                                                  ,UMC ,14821513.4300000,1814.9014210,1996
Uruguay                                                               ,URY ,31694.5190000,6317.5657670,1996
Estados Unidos                                                        ,USA ,6577713.1000000,29967.7127200,1996
Uzbekistán                                                            ,UZB ,146678.4964000,600.5981578,1996
San Vicente y las Granadinas                                          ,VCT ,187.6050760,3070.0313380,1996
Venezuela                                                             ,VEN ,239936.3010000,3151.2692780,1996
Islas Vírgenes Británicas                                             ,VGB ,0.0000000,,1996
Islas Vírgenes (EE.UU.)                                               ,VIR ,48.0324620,,1996
Viet Nam                                                              ,VNM ,127273.1440000,324.1472069,1996
Vanuatu                                                               ,VUT ,431.8380300,1427.7590130,1996
Mundo                                                                 ,WLD ,39258545.3400000,5453.3128390,1996
Samoa                                                                 ,WSM ,288.6526600,1460.0471510,1996
Kosovo                                                                ,XKX ,0.0000000,,1996
"Yemen, Rep. del                                                       ",YEM ,18386.3043000,374.0114314,1996
Sudáfrica                                                             ,ZAF ,383673.2710000,3494.3835670,1996
Zambia                                                                ,ZMB ,156680.6868000,385.1524409,1996
Zimbabwe                                                              ,ZWE ,30570.2390000,741.0957267,1996
