countryname,countrycode,co2,gdp,anio
España                                                                ,ESP ,261037.1370000,6513.5032800,1986
Estonia                                                               ,EST ,69465.6839000,,1986
Etiopía                                                               ,ETH ,59176.5440000,234.6821931,1986
Unión Europea                                                         ,EUU ,5188641.0710000,9022.6347120,1986
Frágiles y situaciones de conflicto afectados                         ,FCS ,2668401.7650000,483.6338548,1986
Finlandia                                                             ,FIN ,68781.4565400,14951.0467900,1986
Fiji                                                                  ,FJI ,1857.3411000,1795.3779530,1986
Francia                                                               ,FRA ,549474.8900000,13540.2470800,1986
Islas Feroe                                                           ,FRO ,0.0000000,,1986
Micronesia (Estados Federados de)                                     ,FSM ,40.1566370,1276.4916670,1986
Gabón                                                                 ,GAB ,9859.3847500,4004.0541160,1986
Reino Unido                                                           ,GBR ,786061.1800000,10611.1122100,1986
Georgia                                                               ,GEO ,46727.9930000,,1986
Ghana                                                                 ,GHA ,22821.0970000,435.0682538,1986
Gibraltar                                                             ,GIB ,125.0966150,,1986
Guinea                                                                ,GIN ,49321.3180000,341.5274722,1986
Gambia                                                                ,GMB ,1026.4983700,234.6545072,1986
Guinea-Bissau                                                         ,GNB ,1198.1789000,145.9067886,1986
Guinea Ecuatorial                                                     ,GNQ ,198.7235900,207.0532101,1986
Grecia                                                                ,GRC ,79900.3365000,5656.5053560,1986
Granada                                                               ,GRD ,108.2099040,1872.3190960,1986
Groenlandia                                                           ,GRL ,0.0000000,11271.3214300,1986
Guatemala                                                             ,GTM ,13913.1103000,892.2929065,1986
Guam                                                                  ,GUM ,58.4247229,,1986
Guyana                                                                ,GUY ,15612.5260000,660.1527636,1986
Ingreso alto                                                          ,HIC ,14569329.1500000,12368.0268400,1986
"Hong Kong, Región Administrativa Especial                             ",HKG ,29218.3560000,7435.0306980,1986
Honduras                                                              ,HND ,13325.9267000,1287.4110310,1986
Países pobres muy endeudados (PPME)                                   ,HPC ,2120017.8880000,388.1005878,1986
Croacia                                                               ,HRV ,49135.0470000,,1986
Haití                                                                 ,HTI ,5331.7617000,357.7966088,1986
Hungría                                                               ,HUN ,112806.4290000,,1986
Maldivas                                                              ,MDV ,105.9553150,723.0164365,1986
Sólo BIRF                                                             ,IBD ,15610380.1900000,814.0645164,1986
BIRF y la AIF                                                         ,IBT ,19040253.2700000,735.1532395,1986
total de la AIF                                                       ,IDA ,3429873.0740000,403.6987007,1986
mezcla de la AIF                                                      ,IDB ,596158.0278000,522.9596315,1986
Indonesia                                                             ,IDN ,1117713.9300000,474.8591605,1986
Sólo AIF                                                              ,IDX ,2833715.0460000,342.4693936,1986
Isla de Man                                                           ,IMN ,0.0000000,,1986
India                                                                 ,IND ,1199500.6100000,310.4659351,1986
No clasificado                                                        ,INX ,0.0000000,,1986
Irlanda                                                               ,IRL ,60934.3090000,8121.8862730,1986
"Irán, República Islámica del                                          ",IRN ,212413.3800000,4244.6910160,1986
Iraq                                                                  ,IRQ ,93954.1660000,2962.1872280,1986
Islandia                                                              ,ISL ,17970.8450000,16430.7085000,1986
Israel                                                                ,ISR ,32012.9330000,7931.5095650,1986
Italia                                                                ,ITA ,464970.2550000,11315.0151700,1986
Jamaica                                                               ,JAM ,6233.0791000,1168.0992840,1986
Jordania                                                              ,JOR ,10225.5392000,2122.9669100,1986
Japón                                                                 ,JPN ,1111249.5500000,17111.8537300,1986
Kazajstán                                                             ,KAZ ,225630.6730000,,1986
Kenya                                                                 ,KEN ,34675.6080000,351.0294899,1986
Kirguistán                                                            ,KGZ ,14220.5455000,,1986
Camboya                                                               ,KHM ,16324.8040000,,1986
Kiribati                                                              ,KIR ,34.0849654,489.8185100,1986
Saint Kitts y Nevis                                                   ,KNA ,100.6961420,3150.6203050,1986
"Corea, República de                                                   ",KOR ,224294.6410000,2834.9038480,1986
Kuwait                                                                ,KWT ,51377.0806000,9771.0986090,1986
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2902654.7730000,1837.6463060,1986
República Democrática Popular Lao                                     ,LAO ,25141.4080000,468.3050387,1986
Líbano                                                                ,LBN ,9333.1226000,,1986
Liberia                                                               ,LBR ,2219.7841800,,1986
Libia                                                                 ,LBY ,54638.8820000,,1986
Santa Lucía                                                           ,LCA ,244.3866540,2646.9649430,1986
América Latina y el Caribe                                            ,LCN ,2982878.5820000,1895.4107680,1986
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2631619.7100000,289.2379779,1986
Países de ingreso bajo                                                ,LIC ,1629469.3690000,364.7895314,1986
Liechtenstein                                                         ,LIE ,0.0000000,28279.8783600,1986
Sri Lanka                                                             ,LKA ,18462.2401000,390.3507589,1986
Mauritania                                                            ,MRT ,4842.1605000,648.5462055,1986
Países de ingreso mediano bajo                                        ,LMC ,4648408.9570000,452.3763012,1986
Ingreso mediano y bajo                                                ,LMY ,18279707.6300000,717.7653887,1986
Lesotho                                                               ,LSO ,1873.5463000,204.1778330,1986
avanzada del dividendo demográfico                                    ,LTE ,10676785.0400000,889.5165738,1986
Lituania                                                              ,LTU ,143396.8290000,,1986
Luxemburgo                                                            ,LUX ,11976.5731000,18789.6570800,1986
Letonia                                                               ,LVA ,69206.8240000,,1986
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,5133.7697410,1986
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1986
Marruecos                                                             ,MAR ,32393.5140000,840.0113601,1986
Mónaco                                                                ,MCO ,0.0000000,52174.8420600,1986
República de Moldova                                                  ,MDA ,50434.5072000,,1986
Madagascar                                                            ,MDG ,38195.5260000,420.0096018,1986
Oriente Medio y Norte de África                                       ,MEA ,918471.1912000,1989.5559420,1986
México                                                                ,MEX ,442988.9420000,1733.9131500,1986
Islas Marshall                                                        ,MHL ,4.0424198,1392.3801940,1986
 Ingreso mediano                                                      ,MIC ,16650238.2600000,746.2250612,1986
Macedonia del Norte                                                   ,MKD ,13720.8511000,,1986
Malí                                                                  ,MLI ,24085.6950000,232.8926085,1986
Malta                                                                 ,MLT ,2120.5362900,4194.6539390,1986
Myanmar                                                               ,MMR ,731477.9200000,,1986
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,704396.4487000,,1986
Montenegro                                                            ,MNE ,0.0000000,,1986
Mongolia                                                              ,MNG ,48189.8420000,1465.4476610,1986
Mariana                                                               ,MNP ,4.1005046,,1986
Mozambique                                                            ,MOZ ,26894.4220000,,1986
Mauricio                                                              ,MUS ,1148.4985400,1422.5565520,1986
Malawi                                                                ,MWI ,6514.5724000,154.3953117,1986
Malasia                                                               ,MYS ,157909.4368000,1728.6853440,1986
América del Norte                                                     ,NAC ,6297473.2490000,18619.6632900,1986
Namibia                                                               ,NAM ,6034.2645000,1456.7160850,1986
Nueva Caledonia                                                       ,NCL ,0.0000000,7634.3344000,1986
Níger                                                                 ,NER ,6000.9253000,267.4713182,1986
Nigeria                                                               ,NGA ,137043.9840000,639.0131009,1986
Nicaragua                                                             ,NIC ,9581.3248000,754.8031610,1986
Países Bajos                                                          ,NLD ,216327.8660000,13783.8501200,1986
Noruega                                                               ,NOR ,65497.8290000,18883.2658000,1986
Nepal                                                                 ,NPL ,23960.7569000,165.3618676,1986
Nauru                                                                 ,NRU ,0.0000000,,1986
Nueva Zelandia                                                        ,NZL ,63171.4530000,9427.5539400,1986
Miembros OCDE                                                         ,OED ,14650981.2400000,11413.8112100,1986
Omán                                                                  ,OMN ,27065.7570000,4691.1943500,1986
Otros Estados pequeos                                                 ,OSS ,181419.3011000,2078.8565400,1986
Pakistán                                                              ,PAK ,147683.1059000,335.0201483,1986
Panamá                                                                ,PAN ,6906.3482000,2996.6207630,1986
Perú                                                                  ,PER ,57184.1930000,753.5315671,1986
Filipinas                                                             ,PHL ,82667.5840000,535.7035047,1986
Palau                                                                 ,PLW ,0.0000000,,1986
Papua Nueva Guinea                                                    ,PNG ,31682.0336000,632.5174724,1986
Polonia                                                               ,POL ,594356.8800000,,1986
previa al dividendo demográfico                                       ,PRE ,2131911.5910000,304.1667241,1986
Puerto Rico                                                           ,PRI ,2605.3631000,6455.1844610,1986
"Corea, República Popular Democrática de                               ",PRK ,169587.6310000,,1986
Portugal                                                              ,PRT ,45719.9130000,3861.9485000,1986
Paraguay                                                              ,PRY ,53736.7720000,984.3830553,1986
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1986
Estados pequeos de las Islas del Pacfico                              ,PSS ,8622.5123480,1305.2262180,1986
posterior al dividendo demográfico                                    ,PST ,14099741.2500000,12744.0867000,1986
Polinesia Francesa                                                    ,PYF ,971.8177100,12658.4132200,1986
Qatar                                                                 ,QAT ,20354.7696000,12704.3343700,1986
Rumania                                                               ,ROU ,273743.3870000,,1986
Federación de Rusia                                                   ,RUS ,3237017.6900000,,1986
Rwanda                                                                ,RWA ,3202.6990000,301.7979840,1986
Asia meridional                                                       ,SAS ,1524697.5580000,303.0941799,1986
Arabia Saudita                                                        ,SAU ,0.0000000,6304.2542090,1986
Sudán                                                                 ,SDN ,74451.6380000,683.0675803,1986
Senegal                                                               ,SEN ,9605.7290000,795.1590438,1986
Singapur                                                              ,SGP ,0.0000000,6799.9303630,1986
Islas Salomón                                                         ,SLB ,5953.4710000,755.7744118,1986
Sierra Leona                                                          ,SLE ,7757.2588000,125.1521265,1986
El Salvador                                                           ,SLV ,5728.0318000,753.9803804,1986
San Marino                                                            ,SMR ,0.0000000,,1986
Somalia                                                               ,SOM ,18075.9400000,138.0961119,1986
Serbia                                                                ,SRB ,0.0000000,,1986
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2164880.8100000,567.2799586,1986
Sudán del Sur                                                         ,SSD ,0.0000000,,1986
África al sur del Sahara                                              ,SSF ,2166331.6730000,569.5260548,1986
Pequeños Estados                                                      ,SST ,227298.0163000,2133.8307740,1986
Santo Tomé y Príncipe                                                 ,STP ,67.7989310,,1986
Suriname                                                              ,SUR ,9354.4063000,2381.4614850,1986
República Eslovaca                                                    ,SVK ,72102.6620000,,1986
Eslovenia                                                             ,SVN ,18215.4227000,,1986
Suecia                                                                ,SWE ,83970.6651000,17981.0194200,1986
Eswatini                                                              ,SWZ ,2121.9634000,620.7154670,1986
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1986
Seychelles                                                            ,SYC ,302.3645000,3165.9450380,1986
República Árabe Siria                                                 ,SYR ,33878.8580000,1208.0044250,1986
Islas Turcas y Caicos                                                 ,TCA ,2.1519274,,1986
Chad                                                                  ,TCD ,13248.8150000,203.5011733,1986
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,5757939.7610000,352.0245516,1986
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5972767.2950000,,1986
Togo                                                                  ,TGO ,10080.5710000,315.4619345,1986
Tailandia                                                             ,THA ,159232.0440000,813.4516734,1986
Tayikistán                                                            ,TJK ,11252.9095000,,1986
Turkmenistán                                                          ,TKM ,41533.6365900,,1986
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2914120.5320000,1828.2696770,1986
Timor-Leste                                                           ,TLS ,427.5979510,,1986
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,704396.4487000,,1986
Tonga                                                                 ,TON ,103.7877480,724.8092808,1986
Asia meridional (BIRF y la AIF)                                       ,TSA ,1524697.5580000,303.0941799,1986
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2166331.6730000,569.5260548,1986
Trinidad y Tobago                                                     ,TTO ,0.0000000,4051.4799920,1986
Túnez                                                                 ,TUN ,18241.9128000,1199.5618990,1986
Turquía                                                               ,TUR ,187199.9330000,1510.6765220,1986
Tuvalu                                                                ,TUV ,3.5332350,,1986
Tanzanía                                                              ,TZA ,65614.9000000,,1986
Uganda                                                                ,UGA ,30504.6170000,260.3286996,1986
Ucrania                                                               ,UKR ,717905.3400000,,1986
Ingreso mediano alto                                                  ,UMC ,12001829.3100000,978.2931330,1986
Uruguay                                                               ,URY ,26134.1510000,1940.2157060,1986
Estados Unidos                                                        ,USA ,5731026.3000000,19071.2271900,1986
Uzbekistán                                                            ,UZB ,92264.5185300,,1986
San Vicente y las Granadinas                                          ,VCT ,119.1180200,1528.7135790,1986
Venezuela                                                             ,VEN ,184737.1940000,3398.1319800,1986
Islas Vírgenes Británicas                                             ,VGB ,68.7654870,,1986
Islas Vírgenes (EE.UU.)                                               ,VIR ,42.6574830,,1986
Viet Nam                                                              ,VNM ,95769.8610000,422.7803180,1986
Vanuatu                                                               ,VUT ,371.7979400,892.4500678,1986
Mundo                                                                 ,WLD ,34049392.4500000,3069.9130930,1986
Samoa                                                                 ,WSM ,254.2973030,628.7861810,1986
Kosovo                                                                ,XKX ,0.0000000,,1986
"Yemen, Rep. del                                                       ",YEM ,10010.3032000,,1986
Sudáfrica                                                             ,ZAF ,0.0000000,2015.8137480,1986
Zambia                                                                ,ZMB ,134957.6390000,232.5389571,1986
Zimbabwe                                                              ,ZWE ,26007.1410000,675.8068483,1986
