countryname,countrycode,co2,gdp,anio
Nueva Zelandia                                                        ,NZL ,58641.6070000,7467.1680380,1980
Miembros OCDE                                                         ,OED ,15094571.3200000,8680.3201800,1980
Omán                                                                  ,OMN ,25803.7786700,5181.8082640,1980
Otros Estados pequeos                                                 ,OSS ,173953.5146000,2766.0121030,1980
Pakistán                                                              ,PAK ,118581.1339000,303.0509711,1980
Panamá                                                                ,PAN ,6952.0314000,2332.1287430,1980
Perú                                                                  ,PER ,60578.7250000,1033.4187490,1980
Filipinas                                                             ,PHL ,90455.0340000,685.2214609,1980
Palau                                                                 ,PLW ,0.0000000,,1980
Papua Nueva Guinea                                                    ,PNG ,18483.1879000,712.9198710,1980
Polonia                                                               ,POL ,606341.2200000,,1980
previa al dividendo demográfico                                       ,PRE ,2681503.8120000,375.1797814,1980
Puerto Rico                                                           ,PRI ,2430.0406700,4502.8384280,1980
"Corea, República Popular Democrática de                               ",PRK ,147262.2670000,,1980
Portugal                                                              ,PRT ,41434.7380000,3368.3668330,1980
Paraguay                                                              ,PRY ,57665.1570000,1398.0551770,1980
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1980
Estados pequeos de las Islas del Pacfico                              ,PSS ,8389.2824880,1361.1458060,1980
posterior al dividendo demográfico                                    ,PST ,14583489.2100000,9384.6023590,1980
Polinesia Francesa                                                    ,PYF ,296.8150720,8885.4705690,1980
Qatar                                                                 ,QAT ,16167.2702000,35008.8297400,1980
Rumania                                                               ,ROU ,266432.9660000,,1980
Federación de Rusia                                                   ,RUS ,3028837.5000000,,1980
Rwanda                                                                ,RWA ,2448.6557000,243.4871690,1980
Asia meridional                                                       ,SAS ,1221847.0880000,262.0850021,1980
Arabia Saudita                                                        ,SAU ,260541.6713000,16977.9854000,1980
Sudán                                                                 ,SDN ,82111.9200000,392.4147859,1980
Senegal                                                               ,SEN ,9392.2317000,794.3613339,1980
Singapur                                                              ,SGP ,0.0000000,4928.1391180,1980
Islas Salomón                                                         ,SLB ,5609.9755000,731.8077655,1980
Sierra Leona                                                          ,SLE ,8980.0854000,324.8302993,1980
El Salvador                                                           ,SLV ,5907.6570000,778.4481786,1980
San Marino                                                            ,SMR ,0.0000000,,1980
Somalia                                                               ,SOM ,16255.9660000,96.0961280,1980
Serbia                                                                ,SRB ,0.0000000,,1980
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,3025306.2840000,710.5232149,1980
Sudán del Sur                                                         ,SSD ,0.0000000,,1980
África al sur del Sahara                                              ,SSF ,3026521.1150000,711.8293741,1980
Pequeños Estados                                                      ,SST ,211125.9841000,2588.7692940,1980
Santo Tomé y Príncipe                                                 ,STP ,59.4654540,,1980
Suriname                                                              ,SUR ,11021.6972000,2211.2878600,1980
República Eslovaca                                                    ,SVK ,76255.2270000,,1980
Eslovenia                                                             ,SVN ,16418.3323000,,1980
Suecia                                                                ,SWE ,97853.2764000,17097.8326500,1980
Eswatini                                                              ,SWZ ,2100.6185000,921.9922390,1980
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1980
Seychelles                                                            ,SYC ,234.6456860,2329.3533580,1980
República Árabe Siria                                                 ,SYR ,23191.2417000,1462.6303410,1980
Islas Turcas y Caicos                                                 ,TCA ,1.5548573,,1980
Chad                                                                  ,TCD ,16803.3450000,228.8223323,1980
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,4838462.4700000,278.4901618,1980
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5637141.7420000,,1980
Togo                                                                  ,TGO ,11575.5012000,417.6685258,1980
Tailandia                                                             ,THA ,144740.2370000,682.9298430,1980
Tayikistán                                                            ,TJK ,9731.9671000,,1980
Turkmenistán                                                          ,TKM ,31156.3828900,,1980
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2980556.6030000,2137.2260800,1980
Timor-Leste                                                           ,TLS ,351.6886000,,1980
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,571372.0624000,,1980
Tonga                                                                 ,TON ,114.8312080,572.8676408,1980
Asia meridional (BIRF y la AIF)                                       ,TSA ,1221847.0880000,262.0850021,1980
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,3026521.1150000,711.8293741,1980
Trinidad y Tobago                                                     ,TTO ,0.0000000,5748.6681960,1980
Túnez                                                                 ,TUN ,14533.9905000,1371.8357160,1980
Turquía                                                               ,TUR ,146951.1840000,1564.2472010,1980
Tuvalu                                                                ,TUV ,2.8642421,,1980
Tanzanía                                                              ,TZA ,83507.7900000,,1980
Uganda                                                                ,UGA ,26440.2390000,100.0302676,1980
Ucrania                                                               ,UKR ,692574.3000000,,1980
Ingreso mediano alto                                                  ,UMC ,11069845.2400000,923.9227041,1980
Uruguay                                                               ,URY ,31494.2480000,3485.9911030,1980
Estados Unidos                                                        ,USA ,5896082.8000000,12574.7915100,1980
Uzbekistán                                                            ,UZB ,76389.5272400,,1980
San Vicente y las Granadinas                                          ,VCT ,86.9842170,818.7691628,1980
Venezuela                                                             ,VEN ,180109.3580000,3893.6986290,1980
Islas Vírgenes Británicas                                             ,VGB ,37.8572990,,1980
Islas Vírgenes (EE.UU.)                                               ,VIR ,38.2471220,,1980
Viet Nam                                                              ,VNM ,85058.4730000,,1980
Vanuatu                                                               ,VUT ,337.8263900,981.1948523,1980
Mundo                                                                 ,WLD ,33480327.2100000,2532.7631880,1980
Samoa                                                                 ,WSM ,189.8202340,,1980
Kosovo                                                                ,XKX ,0.0000000,,1980
"Yemen, Rep. del                                                       ",YEM ,7806.9207000,,1980
Sudáfrica                                                             ,ZAF ,307875.5650000,2905.8078450,1980
Zambia                                                                ,ZMB ,185987.4950000,654.4112307,1980
Zimbabwe                                                              ,ZWE ,22756.1390000,901.4991448,1980
