countryname,countrycode,co2,gdp,anio
Islas Marshall                                                        ,MHL ,4.4538881,1493.4436720,1987
 Ingreso mediano                                                      ,MIC ,17289787.0800000,747.9782326,1987
Macedonia del Norte                                                   ,MKD ,12112.0439000,,1987
Malí                                                                  ,MLI ,24366.2530000,259.3119491,1987
Malta                                                                 ,MLT ,2403.3922900,5083.6691390,1987
Myanmar                                                               ,MMR ,764834.9800000,,1987
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,736639.5171000,,1987
Montenegro                                                            ,MNE ,0.0000000,,1987
Mongolia                                                              ,MNG ,54374.8490000,1485.5388960,1987
Mariana                                                               ,MNP ,4.5514134,,1987
Mozambique                                                            ,MOZ ,26533.1480000,,1987
Mauricio                                                              ,MUS ,1491.7831900,1815.3514050,1987
Malawi                                                                ,MWI ,6549.9444000,145.3227995,1987
Malasia                                                               ,MYS ,167479.2098000,1947.8087100,1987
América del Norte                                                     ,NAC ,6809717.1830000,19672.4594400,1987
Namibia                                                               ,NAM ,6147.4087000,1784.5696210,1987
Nueva Caledonia                                                       ,NCL ,0.0000000,9271.7354040,1987
Níger                                                                 ,NER ,6504.6764000,304.6832023,1987
Nigeria                                                               ,NGA ,144640.9790000,598.2648417,1987
Nicaragua                                                             ,NIC ,9457.4401000,985.0480329,1987
Países Bajos                                                          ,NLD ,219095.0980000,16709.5596800,1987
Noruega                                                               ,NOR ,66652.7580000,22505.8977100,1987
Nepal                                                                 ,NPL ,24882.8869000,167.7999826,1987
Nauru                                                                 ,NRU ,0.0000000,,1987
Nueva Zelandia                                                        ,NZL ,65388.1360000,12330.9168300,1987
Miembros OCDE                                                         ,OED ,15346165.1000000,13115.5964600,1987
Omán                                                                  ,OMN ,29972.2713000,4822.1257570,1987
Otros Estados pequeos                                                 ,OSS ,187756.4972000,2402.3105210,1987
Pakistán                                                              ,PAK ,163110.3919000,339.3322794,1987
Panamá                                                                ,PAN ,6503.0435000,2945.1629750,1987
Perú                                                                  ,PER ,60300.1580000,1000.5323690,1987
Filipinas                                                             ,PHL ,92300.6750000,579.7015315,1987
Palau                                                                 ,PLW ,0.0000000,,1987
Papua Nueva Guinea                                                    ,PNG ,22162.3659000,732.3942203,1987
Polonia                                                               ,POL ,583837.5400000,,1987
previa al dividendo demográfico                                       ,PRE ,2110118.6620000,328.2950343,1987
Puerto Rico                                                           ,PRI ,2748.1712000,6980.4901430,1987
"Corea, República Popular Democrática de                               ",PRK ,167895.5800000,,1987
Portugal                                                              ,PRT ,47741.3300000,4803.8660250,1987
Paraguay                                                              ,PRY ,56178.5510000,1020.3792770,1987
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1987
Estados pequeos de las Islas del Pacfico                              ,PSS ,9549.3029880,1265.4574010,1987
posterior al dividendo demográfico                                    ,PST ,14775601.7900000,14692.8735000,1987
Polinesia Francesa                                                    ,PYF ,1048.8742200,13630.3174400,1987
Qatar                                                                 ,QAT ,21410.6084000,12901.7043300,1987
Rumania                                                               ,ROU ,284585.5090000,1673.8383640,1987
Federación de Rusia                                                   ,RUS ,3376294.3700000,,1987
Rwanda                                                                ,RWA ,3307.3324000,318.2064063,1987
Asia meridional                                                       ,SAS ,1648643.1150000,328.9960271,1987
Arabia Saudita                                                        ,SAU ,0.0000000,5932.2866450,1987
Sudán                                                                 ,SDN ,73962.7460000,849.6121169,1987
Senegal                                                               ,SEN ,9812.3734000,928.0997778,1987
Singapur                                                              ,SGP ,0.0000000,7539.0293020,1987
Islas Salomón                                                         ,SLB ,6643.7380000,831.7575892,1987
Sierra Leona                                                          ,SLE ,7967.2976000,173.6707761,1987
El Salvador                                                           ,SLV ,6411.8905000,781.0590825,1987
San Marino                                                            ,SMR ,0.0000000,,1987
Somalia                                                               ,SOM ,19427.3040000,147.1513483,1987
Serbia                                                                ,SRB ,0.0000000,,1987
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2139051.4220000,628.7484594,1987
Sudán del Sur                                                         ,SSD ,0.0000000,,1987
África al sur del Sahara                                              ,SSF ,2141000.1140000,631.7668588,1987
Pequeños Estados                                                      ,SST ,235000.0133000,2387.8607550,1987
Santo Tomé y Príncipe                                                 ,STP ,71.6488940,,1987
Suriname                                                              ,SUR ,9097.2322000,2571.9287100,1987
República Eslovaca                                                    ,SVK ,74921.4640000,,1987
Eslovenia                                                             ,SVN ,21367.5794000,,1987
Suecia                                                                ,SWE ,79750.4402600,21792.5589000,1987
Eswatini                                                              ,SWZ ,2189.7467000,780.2706269,1987
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1987
Seychelles                                                            ,SYC ,456.9096860,3638.9880110,1987
República Árabe Siria                                                 ,SYR ,43711.9210000,999.5919067,1987
Islas Turcas y Caicos                                                 ,TCA ,2.2560279,,1987
Chad                                                                  ,TCD ,13571.2830000,214.9380632,1987
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,5930370.1950000,341.6410838,1987
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,6180289.1040000,,1987
Togo                                                                  ,TGO ,10159.6822000,359.7906208,1987
Tailandia                                                             ,THA ,181433.7070000,936.7803020,1987
Tayikistán                                                            ,TJK ,11935.1806000,,1987
Turkmenistán                                                          ,TKM ,45973.4218900,684.2204828,1987
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,3035309.7260000,1889.8470030,1987
Timor-Leste                                                           ,TLS ,408.0700110,,1987
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,736639.5171000,,1987
Tonga                                                                 ,TON ,135.8894200,865.8425319,1987
Asia meridional (BIRF y la AIF)                                       ,TSA ,1648643.1150000,328.9960271,1987
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2141000.1140000,631.7668588,1987
Trinidad y Tobago                                                     ,TTO ,0.0000000,4016.4195100,1987
Túnez                                                                 ,TUN ,19433.0224000,1259.1356550,1987
Turquía                                                               ,TUR ,198660.2120000,1705.8945850,1987
Tuvalu                                                                ,TUV ,3.4559050,,1987
Tanzanía                                                              ,TZA ,65066.8080000,,1987
Uganda                                                                ,UGA ,31101.4710000,401.5634663,1987
Ucrania                                                               ,UKR ,732231.7300000,1249.4432780,1987
Ingreso mediano alto                                                  ,UMC ,12428268.4600000,955.3915577,1987
Uruguay                                                               ,URY ,29630.8090000,2415.9037190,1987
Estados Unidos                                                        ,USA ,6185748.0000000,20038.9411000,1987
Uzbekistán                                                            ,UZB ,98614.7355300,,1987
San Vicente y las Granadinas                                          ,VCT ,128.5494300,1657.8914080,1987
Venezuela                                                             ,VEN ,189621.8020000,2634.2206840,1987
Islas Vírgenes Británicas                                             ,VGB ,72.2396710,,1987
Islas Vírgenes (EE.UU.)                                               ,VIR ,43.9895890,,1987
Viet Nam                                                              ,VNM ,99076.3090000,575.4627008,1987
Vanuatu                                                               ,VUT ,409.8334500,961.4572789,1987
Mundo                                                                 ,WLD ,35478325.5900000,3431.5806880,1987
Samoa                                                                 ,WSM ,281.7012100,694.0261681,1987
Kosovo                                                                ,XKX ,0.0000000,,1987
"Yemen, Rep. del                                                       ",YEM ,11644.3834000,,1987
Sudáfrica                                                             ,ZAF ,0.0000000,2582.4946710,1987
Zambia                                                                ,ZMB ,132223.5680000,307.8726326,1987
Zimbabwe                                                              ,ZWE ,29369.6430000,707.5754657,1987
