countryname,countrycode,co2,gdp,anio
Afganistán                                                            ,AFG ,11390.8748000,,1993
Angola                                                                ,AGO ,39775.1071900,441.2006733,1993
Albania                                                               ,ALB ,6067.1799000,367.2792251,1993
Andorra                                                               ,AND ,0.0000000,16516.4710300,1993
El mundo árabe                                                        ,ARB ,888560.0053000,1997.2783340,1993
Emiratos Árabes Unidos                                                ,ARE ,81325.7913000,25596.6922700,1993
Argentina                                                             ,ARG ,276522.7527000,6969.1180880,1993
Armenia                                                               ,ARM ,8362.9081000,357.2032777,1993
Samoa Americana                                                       ,ASM ,21.9988903,,1993
Antigua y Barbuda                                                     ,ATG ,359.1950000,8136.1688400,1993
Australia                                                             ,AUS ,479463.7440000,17634.2563500,1993
Austria                                                               ,AUT ,79387.9830000,24081.5278100,1993
Curacao                                                               ,CUW ,0.0000000,,1993
Azerbaiyán                                                            ,AZE ,52463.9724000,529.8136618,1993
Burundi                                                               ,BDI ,3021.6248000,161.8875529,1993
Bélgica                                                               ,BEL ,138758.0620000,22283.9360100,1993
Benin                                                                 ,BEN ,41176.3490000,411.9260305,1993
Burkina Faso                                                          ,BFA ,12855.3250000,244.1270735,1993
Bangladesh                                                            ,BGD ,128901.6760000,300.5557532,1993
Bulgaria                                                              ,BGR ,78824.0690000,1278.2471730,1993
Bahrein                                                               ,BHR ,15330.0871700,9698.1890630,1993
Bahamas                                                               ,BHS ,2959.4242100,11406.6898100,1993
Bosnia y Herzegovina                                                  ,BIH ,18493.9255000,,1993
Belarús                                                               ,BLR ,153338.5330000,1590.0958820,1993
Belice                                                                ,BLZ ,608.1903100,2832.9753270,1993
Bermudas                                                              ,BMU ,471.0257880,30900.6948900,1993
Bolivia                                                               ,BOL ,213989.6470000,784.1917393,1993
Brasil                                                                ,BRA ,1772640.5300000,2791.2091240,1993
Barbados                                                              ,BRB ,1128.7258600,7819.4218340,1993
Brunei Darussalam                                                     ,BRN ,20217.9684000,14575.7298200,1993
Bhután                                                                ,BTN ,1592.2552200,441.6848237,1993
Botswana                                                              ,BWA ,9194.8380000,2973.3804010,1993
República Centroafricana                                              ,CAF ,117616.7453000,419.8025660,1993
Canadá                                                                ,CAN ,655593.6600000,20121.1612500,1993
Europa Central y del Báltico                                          ,CEB ,1130305.8650000,2479.3118560,1993
Suiza                                                                 ,CHE ,54867.4426000,38100.7367300,1993
Islas del Canal                                                       ,CHI ,0.0000000,,1993
Islas Caimán                                                          ,CYM ,0.0000000,,1993
Chile                                                                 ,CHL ,58446.3290000,3535.1736000,1993
China                                                                 ,CHN ,4398290.8200000,377.3898395,1993
Côte d'Ivoire                                                         ,CIV ,133509.6050000,832.2827452,1993
Camerún                                                               ,CMR ,86690.4760000,1204.7629730,1993
"Congo, República Democrática del                                      ",COD ,1049951.7700000,275.8219735,1993
"Congo, República del                                                  ",COG ,50189.7587000,749.6348578,1993
Colombia                                                              ,COL ,188778.6810000,1893.5420500,1993
Comoras                                                               ,COM ,301.6860300,1008.0294940,1993
Cabo Verde                                                            ,CPV ,239.3233500,1339.7442170,1993
Costa Rica                                                            ,CRI ,10053.9053000,2828.1301720,1993
Estados pequeos del Caribe                                            ,CSS ,45792.6000300,3078.9240990,1993
Cuba                                                                  ,CUB ,43694.7660000,2073.0948650,1993
Chipre                                                                ,CYP ,6262.5994400,10526.1417700,1993
República Checa                                                       ,CZE ,158445.7110000,3931.7444630,1993
Alemania                                                              ,DEU ,1147631.3200000,25522.6295700,1993
Djibouti                                                              ,DJI ,1790.1536000,753.5201889,1993
Dominica                                                              ,DMA ,127.3855270,3466.3860820,1993
Dinamarca                                                             ,DNK ,79296.6960000,27597.9752300,1993
República Dominicana                                                  ,DOM ,19630.3426800,1733.4004550,1993
Argelia                                                               ,DZA ,122490.4890000,1807.3285480,1993
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,7715292.9670000,528.5850423,1993
inicial del dividendo demográfico                                     ,EAR ,7684615.1210000,1071.5342450,1993
Asia oriental y el Pacífico                                           ,EAS ,10217512.0000000,3446.9847020,1993
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4927319.5450000,2149.4617370,1993
Europa y Asia central                                                 ,ECS ,10265604.2400000,10555.3806500,1993
Ecuador                                                               ,ECU ,33609.9240000,1727.7540580,1993
"Egipto, República Árabe de                                            ",EGY ,150970.4700000,777.8577091,1993
Zona del Euro                                                         ,EMU ,3418798.1860000,19556.5856400,1993
