countryname,countrycode,co2,gdp,anio
Colombia                                                              ,COL ,162980.7410000,2281.4019600,2003
Comoras                                                               ,COM ,387.3321100,935.6115180,2003
Cabo Verde                                                            ,CPV ,317.1066900,1809.0899250,2003
Costa Rica                                                            ,CRI ,10415.8412000,4129.6327910,2003
Estados pequeos del Caribe                                            ,CSS ,61845.6133700,5943.6106450,2003
Cuba                                                                  ,CUB ,48493.2370000,3197.1337540,2003
Chipre                                                                ,CYP ,8896.6523600,20252.2389800,2003
República Checa                                                       ,CZE ,157836.1244000,9773.1175030,2003
Alemania                                                              ,DEU ,1017485.9780000,30243.5765300,2003
Djibouti                                                              ,DJI ,2094.8244300,818.8666298,2003
Dominica                                                              ,DMA ,162.6479250,4897.4417500,2003
Dinamarca                                                             ,DNK ,75002.5263100,40458.7774000,2003
República Dominicana                                                  ,DOM ,28367.1271000,2445.4358930,2003
Argelia                                                               ,DZA ,139592.3310000,2103.4130580,2003
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,8435538.7040000,1241.6325280,2003
inicial del dividendo demográfico                                     ,EAR ,8422210.7960000,1358.4967920,2003
Asia oriental y el Pacífico                                           ,EAS ,11890639.8900000,4108.7131200,2003
Europa y Asia central (excluido altos ingresos)                       ,ECA ,5133676.4250000,2553.0749910,2003
Europa y Asia central                                                 ,ECS ,10416468.1700000,15581.5776900,2003
Ecuador                                                               ,ECU ,44122.4010000,2425.8518420,2003
"Egipto, República Árabe de                                            ",EGY ,211890.8016000,1138.6646730,2003
Zona del Euro                                                         ,EMU ,3534670.9660000,27134.7873000,2003
Eritrea                                                               ,ERI ,4481.7148000,334.5854429,2003
España                                                                ,ESP ,407869.6570000,21463.4426600,2003
Estonia                                                               ,EST ,19449.7373800,7206.1664800,2003
Etiopía                                                               ,ETH ,171731.6610000,119.4903910,2003
Unión Europea                                                         ,EUU ,4552725.9990000,22920.8936500,2003
Frágiles y situaciones de conflicto afectados                         ,FCS ,3818323.3680000,761.7310151,2003
Finlandia                                                             ,FIN ,95013.0260000,32855.1326300,2003
Fiji                                                                  ,FJI ,1931.6877000,2837.8922460,2003
Francia                                                               ,FRA ,564607.1760000,29568.3859500,2003
Islas Feroe                                                           ,FRO ,0.0000000,31497.9669200,2003
Micronesia (Estados Federados de)                                     ,FSM ,0.0000000,2295.8896550,2003
Gabón                                                                 ,GAB ,14728.7863000,4922.3765260,2003
Reino Unido                                                           ,GBR ,670993.3470000,34419.1479100,2003
Georgia                                                               ,GEO ,9653.4444000,1010.0079800,2003
Ghana                                                                 ,GHA ,108030.3080000,367.8215216,2003
Gibraltar                                                             ,GIB ,384.4933090,,2003
Guinea                                                                ,GIN ,75067.4100000,393.7399293,2003
Gambia                                                                ,GMB ,2438.4728200,335.9062170,2003
Guinea-Bissau                                                         ,GNB ,10897.1552000,371.2198274,2003
Guinea Ecuatorial                                                     ,GNQ ,0.0000000,3618.5760940,2003
Grecia                                                                ,GRC ,118731.2420000,18477.5784100,2003
Granada                                                               ,GRD ,473.3431000,5682.5961000,2003
Groenlandia                                                           ,GRL ,0.0000000,27459.7627800,2003
Guatemala                                                             ,GTM ,55215.3220000,1765.3516770,2003
Guam                                                                  ,GUM ,73.5058179,22572.0753000,2003
Guyana                                                                ,GUY ,5790.9817000,997.2100346,2003
Ingreso alto                                                          ,HIC ,17613051.3900000,28529.9762100,2003
"Hong Kong, Región Administrativa Especial                             ",HKG ,47892.7500000,23977.0194500,2003
Honduras                                                              ,HND ,22792.4616000,1145.4975610,2003
Países pobres muy endeudados (PPME)                                   ,HPC ,4224119.1240000,378.2688913,2003
Croacia                                                               ,HRV ,30011.8762000,8060.2571620,2003
Haití                                                                 ,HTI ,7598.8926000,332.6147785,2003
Hungría                                                               ,HUN ,76989.2295000,8421.1033130,2003
Maldivas                                                              ,MDV ,0.0000000,3475.9833050,2003
Sólo BIRF                                                             ,IBD ,20841506.5400000,1636.0929680,2003
BIRF y la AIF                                                         ,IBT ,26430881.6900000,1382.9791870,2003
total de la AIF                                                       ,IDA ,5589375.1480000,485.3231203,2003
mezcla de la AIF                                                      ,IDB ,1071183.1310000,660.2057649,2003
Indonesia                                                             ,IDN ,888646.1500000,1065.6485390,2003
Sólo AIF                                                              ,IDX ,4518192.0170000,394.8401661,2003
Isla de Man                                                           ,IMN ,0.0000000,29520.0323000,2003
India                                                                 ,IND ,1976449.1500000,546.7266145,2003
No clasificado                                                        ,INX ,0.0000000,,2003
Irlanda                                                               ,IRL ,68872.5353000,41106.9252700,2003
"Irán, República Islámica del                                          ",IRN ,516232.6850000,2253.9361320,2003
Iraq                                                                  ,IRQ ,107790.8780000,,2003
Islandia                                                              ,ISL ,3941.8621000,39423.9280100,2003
Israel                                                                ,ISR ,71533.7783800,18979.3234500,2003
Italia                                                                ,ITA ,564951.1830000,27465.6753000,2003
Jamaica                                                               ,JAM ,12959.0415000,3469.1515650,2003
Jordania                                                              ,JOR ,18728.0081000,1902.5899020,2003
Japón                                                                 ,JPN ,1428102.1260000,34808.3909200,2003
Kazajstán                                                             ,KAZ ,256799.0050000,2068.1241180,2003
Kenya                                                                 ,KEN ,46308.6590000,429.7878437,2003
Kirguistán                                                            ,KGZ ,10992.9099000,380.5064324,2003
Camboya                                                               ,KHM ,105986.6620000,362.3357077,2003
Kiribati                                                              ,KIR ,44.6350660,1015.7241720,2003
Saint Kitts y Nevis                                                   ,KNA ,0.0000000,10631.4069900,2003
"Corea, República de                                                   ",KOR ,546211.1138000,14672.8574700,2003
Kuwait                                                                ,KWT ,74340.5263000,22148.3781500,2003
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,3548377.6910000,3583.5149790,2003
República Democrática Popular Lao                                     ,LAO ,20412.9780000,362.8214135,2003
Líbano                                                                ,LBN ,20293.9479900,4576.3907460,2003
Liberia                                                               ,LBR ,2062.9072400,243.0893405,2003
Libia                                                                 ,LBY ,68226.6741000,4673.1439130,2003
Santa Lucía                                                           ,LCA ,427.3342500,6150.9213690,2003
América Latina y el Caribe                                            ,LCN ,3722930.8270000,3784.2790630,2003
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,4290480.1430000,358.5640937,2003
Países de ingreso bajo                                                ,LIC ,3227612.2000000,329.4657698,2003
Liechtenstein                                                         ,LIE ,0.0000000,89851.9771600,2003
Sri Lanka                                                             ,LKA ,24580.3804000,982.1956459,2003
Mauritania                                                            ,MRT ,10307.2832000,717.9003701,2003
Países de ingreso mediano bajo                                        ,LMC ,5929417.4530000,657.9568703,2003
Ingreso mediano y bajo                                                ,LMY ,25850236.9100000,1322.8365520,2003
Lesotho                                                               ,LSO ,4650.1065000,573.6537676,2003
avanzada del dividendo demográfico                                    ,LTE ,14088163.1700000,2034.4766390,2003
Lituania                                                              ,LTU ,21789.3066000,5505.5356690,2003
Luxemburgo                                                            ,LUX ,12047.2209000,65445.8850300,2003
Letonia                                                               ,LVA ,12783.2611000,5127.5935750,2003
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,17808.9015100,2003
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,2003
Marruecos                                                             ,MAR ,54270.6439000,1725.4580380,2003
Mónaco                                                                ,MCO ,0.0000000,108627.3057000,2003
República de Moldova                                                  ,MDA ,11996.3003200,682.5255088,2003
Madagascar                                                            ,MDG ,163798.0980000,368.7971942,2003
Oriente Medio y Norte de África                                       ,MEA ,2022518.1090000,3265.2257670,2003
México                                                                ,MEX ,601685.7200000,7075.3696430,2003
Islas Marshall                                                        ,MHL ,0.0000000,2458.0683180,2003
 Ingreso mediano                                                      ,MIC ,22622624.7100000,1413.9618340,2003
Macedonia del Norte                                                   ,MKD ,0.0000000,2408.8001100,2003
Malí                                                                  ,MLI ,67302.8690000,392.5247590,2003
Malta                                                                 ,MLT ,2955.3107400,13587.8092700,2003
Myanmar                                                               ,MMR ,187353.3700000,217.3904189,2003
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,1265781.1300000,1739.2078310,2003
Montenegro                                                            ,MNE ,0.0000000,2789.1590650,2003
Mongolia                                                              ,MNG ,39185.7050000,646.1932563,2003
Mariana                                                               ,MNP ,9.5921845,21381.6073300,2003
Mozambique                                                            ,MOZ ,354834.8110000,323.5225887,2003
Mauricio                                                              ,MUS ,0.0000000,4793.7181790,2003
Malawi                                                                ,MWI ,20340.8092000,267.3990565,2003
Malasia                                                               ,MYS ,195386.7180000,4461.8476870,2003
América del Norte                                                     ,NAC ,7943171.2530000,38391.0067500,2003
Namibia                                                               ,NAM ,28634.2340000,2560.7740360,2003
Nueva Caledonia                                                       ,NCL ,0.0000000,,2003
Níger                                                                 ,NER ,9570.2698000,267.8532881,2003
Nigeria                                                               ,NGA ,314942.1870000,795.3862467,2003
Nicaragua                                                             ,NIC ,16965.3690000,1005.7324730,2003
Países Bajos                                                          ,NLD ,221354.4640000,35672.2066000,2003
Noruega                                                               ,NOR ,73172.6281600,50134.8907700,2003
Nepal                                                                 ,NPL ,29847.0240000,252.4024323,2003
Nauru                                                                 ,NRU ,0.0000000,,2003
Nueva Zelandia                                                        ,NZL ,80252.2820000,21913.7081700,2003
Miembros OCDE                                                         ,OED ,17377449.6200000,26000.1385500,2003
Omán                                                                  ,OMN ,46464.7878000,9066.3474980,2003
Otros Estados pequeos                                                 ,OSS ,205825.7783000,5539.4306410,2003
Pakistán                                                              ,PAK ,271615.1473000,599.3763227,2003
Panamá                                                                ,PAN ,10850.4640000,4267.3033250,2003
Perú                                                                  ,PER ,53092.7010000,2145.6431830,2003
Filipinas                                                             ,PHL ,140443.0440000,1048.0081920,2003
Palau                                                                 ,PLW ,0.0000000,7762.2242420,2003
Papua Nueva Guinea                                                    ,PNG ,10217.6916000,568.2464399,2003
Polonia                                                               ,POL ,387619.1421000,5693.3777630,2003
previa al dividendo demográfico                                       ,PRE ,4267368.0100000,544.0369149,2003
Puerto Rico                                                           ,PRI ,3095.2859900,19557.1202500,2003
"Corea, República Popular Democrática de                               ",PRK ,98123.0258100,,2003
Portugal                                                              ,PRT ,89900.1980000,15762.9757900,2003
Paraguay                                                              ,PRY ,83847.2710000,1365.4164180,2003
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,1257.6985700,2003
Estados pequeos de las Islas del Pacfico                              ,PSS ,7296.6032050,2058.5583070,2003
posterior al dividendo demográfico                                    ,PST ,16409214.8600000,29410.4894000,2003
Polinesia Francesa                                                    ,PYF ,0.0000000,,2003
Qatar                                                                 ,QAT ,51782.1718600,34517.7550900,2003
Rumania                                                               ,ROU ,141128.1610000,2679.4119100,2003
Federación de Rusia                                                   ,RUS ,3542027.4500000,2975.1253530,2003
Rwanda                                                                ,RWA ,4793.8085000,215.7489815,2003
Asia meridional                                                       ,SAS ,2465093.4100000,538.7111364,2003
Arabia Saudita                                                        ,SAU ,355029.4300000,9609.9669750,2003
Sudán                                                                 ,SDN ,499185.4900000,484.8447351,2003
Senegal                                                               ,SEN ,34578.8040000,823.7211451,2003
Singapur                                                              ,SGP ,43165.6467000,23730.1524500,2003
Islas Salomón                                                         ,SLB ,4401.7588000,744.3525546,2003
Sierra Leona                                                          ,SLE ,20892.1870000,266.4471103,2003
El Salvador                                                           ,SLV ,11251.2782000,2209.4965080,2003
San Marino                                                            ,SMR ,0.0000000,51268.3341800,2003
Somalia                                                               ,SOM ,21516.5750000,,2003
Serbia                                                                ,SRB ,0.0000000,3005.4263520,2003
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,5001769.5480000,716.6315987,2003
Sudán del Sur                                                         ,SSD ,0.0000000,,2003
África al sur del Sahara                                              ,SSF ,5002466.6330000,724.4363664,2003
Pequeños Estados                                                      ,SST ,274967.9948000,5396.7066170,2003
Santo Tomé y Príncipe                                                 ,STP ,210.2807200,678.6928396,2003
Suriname                                                              ,SUR ,2773.2333000,2611.3560860,2003
República Eslovaca                                                    ,SVK ,49336.1110200,8712.6987930,2003
Eslovenia                                                             ,SVN ,21936.4936000,14849.0369500,2003
Suecia                                                                ,SWE ,79443.9450000,37321.7979000,2003
Eswatini                                                              ,SWZ ,2632.3676000,2148.6199350,2003
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,2003
Seychelles                                                            ,SYC ,697.0855410,8524.9612360,2003
República Árabe Siria                                                 ,SYR ,66146.2010000,1253.3951460,2003
Islas Turcas y Caicos                                                 ,TCA ,0.0000000,16382.9371100,2003
Chad                                                                  ,TCD ,132429.2500000,291.9448516,2003
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,8337363.8400000,1254.9483910,2003
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5692435.6040000,2890.6489560,2003
Togo                                                                  ,TGO ,20323.8047000,396.0300441,2003
Tailandia                                                             ,THA ,324192.7200000,2359.1168670,2003
Tayikistán                                                            ,TJK ,10832.7790000,237.7574442,2003
Turkmenistán                                                          ,TKM ,80037.2280000,1283.9112630,2003
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,3667741.0760000,3646.4139590,2003
Timor-Leste                                                           ,TLS ,860.4052000,517.7846146,2003
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,1265781.1300000,1744.4568410,2003
Tonga                                                                 ,TON ,158.0607940,2033.7909010,2003
Asia meridional (BIRF y la AIF)                                       ,TSA ,2465093.4100000,538.7111364,2003
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,5002466.6330000,724.4363664,2003
Trinidad y Tobago                                                     ,TTO ,31439.7172200,8807.9003790,2003
Túnez                                                                 ,TUN ,31530.9121200,2760.4143140,2003
Turquía                                                               ,TUR ,323781.1720000,4718.1998080,2003
Tuvalu                                                                ,TUV ,5.0411950,1874.4682850,2003
Tanzanía                                                              ,TZA ,259727.8800000,431.2796931,2003
Uganda                                                                ,UGA ,89594.6090000,243.9015264,2003
Ucrania                                                               ,UKR ,484337.0150000,1047.5027900,2003
Ingreso mediano alto                                                  ,UMC ,16693207.2500000,2095.3889110,2003
Uruguay                                                               ,URY ,30911.2990000,3624.1980520,2003
Estados Unidos                                                        ,USA ,6991255.2000000,39496.4858800,2003
Uzbekistán                                                            ,UZB ,173583.4809000,396.3779790,2003
San Vicente y las Granadinas                                          ,VCT ,240.0780680,4447.7438130,2003
Venezuela                                                             ,VEN ,281169.0990000,3272.6150240,2003
Islas Vírgenes Británicas                                             ,VGB ,0.0000000,,2003
Islas Vírgenes (EE.UU.)                                               ,VIR ,45.1437070,31823.1249900,2003
Viet Nam                                                              ,VNM ,190419.2930000,480.5797992,2003
Vanuatu                                                               ,VUT ,441.3416700,1580.5424440,2003
Mundo                                                                 ,WLD ,44422304.8700000,6131.2232250,2003
Samoa                                                                 ,WSM ,314.0779800,1909.1221710,2003
Kosovo                                                                ,XKX ,0.0000000,1638.1047390,2003
"Yemen, Rep. del                                                       ",YEM ,28983.2226000,620.3827587,2003
Sudáfrica                                                             ,ZAF ,456334.1260000,3751.2828130,2003
Zambia                                                                ,ZMB ,356024.8450000,435.4580833,2003
Zimbabwe                                                              ,ZWE ,48216.9330000,478.0074050,2003
